Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:02:23.334000,143.334,,0 days 00:01:01.475000,0 days 00:00:51.227000,nan,,,,,1.0,False,124
VET,5,Ferrari,1.0,0 days 00:02:24.278000,144.278,,0 days 00:01:02.985000,0 days 00:00:49.441000,nan,,,,,2.0,False,124
VER,33,Red Bull Racing,1.0,0 days 00:02:25.361000,145.361,,0 days 00:01:04.263000,0 days 00:00:49.158000,nan,,,,,3.0,False,124
BOT,77,Mercedes,1.0,0 days 00:02:26.833000,146.833,,0 days 00:01:06.447000,0 days 00:00:47.976000,nan,,,,,4.0,False,124
RAI,7,Ferrari,1.0,0 days 00:02:28.568000,148.568,,0 days 00:01:06.798000,0 days 00:00:48.886000,nan,,,,,5.0,False,124
RIC,3,Red Bull Racing,1.0,0 days 00:02:29.326000,149.326,,0 days 00:01:07.766000,0 days 00:00:48.014000,nan,,,,,6.0,False,124
PER,11,Racing Point,1.0,0 days 00:02:30.503000,150.503,,0 days 00:01:08.372000,0 days 00:00:47.949000,nan,,,,,7.0,False,124
GRO,8,Haas F1 Team,1.0,0 days 00:02:31.724000,151.724,,0 days 00:01:09.204000,0 days 00:00:47.780000,nan,,,,,8.0,False,124
ALO,14,McLaren,1.0,0 days 00:02:32.992000,152.992,,0 days 00:01:11.754000,0 days 00:00:46.226000,nan,,,,,9.0,False,124
SAI,55,Renault,1.0,0 days 00:02:34.075000,154.075,,0 days 00:01:12.835000,0 days 00:00:46.155000,nan,,,,,10.0,False,124
HUL,27,Renault,1.0,0 days 00:02:35.462000,155.462,,0 days 00:01:13.081000,0 days 00:00:46.497000,nan,,,,,11.0,False,124
GAS,10,Toro Rosso,1.0,0 days 00:02:38.072000,158.072,,0 days 00:01:15.311000,0 days 00:00:46.828000,nan,,,,,12.0,False,124
LEC,16,Sauber,1.0,0 days 00:02:41.729000,161.729,,0 days 00:01:17.449000,0 days 00:00:48.041000,nan,,,,,13.0,False,124
ERI,9,Sauber,1.0,0 days 00:02:43.605000,163.605,,0 days 00:01:19.951000,0 days 00:00:47.108000,nan,,,,,14.0,False,124
MAG,20,Haas F1 Team,1.0,0 days 00:02:45.644000,165.644,,0 days 00:01:22.462000,0 days 00:00:46.342000,nan,,,,,15.0,False,124
HAR,28,Toro Rosso,1.0,0 days 00:02:46.773000,166.773,,0 days 00:01:23.278000,0 days 00:00:46.439000,nan,,,,,16.0,False,124
SIR,35,Williams,1.0,0 days 00:02:47.905000,167.905,,0 days 00:01:24.148000,0 days 00:00:46.601000,nan,,,,,17.0,False,124
VAN,2,McLaren,1.0,0 days 00:02:49.751000,169.751,,0 days 00:01:25.694000,0 days 00:00:46.655000,nan,,,,,18.0,False,124
STR,18,Williams,1.0,0 days 00:02:51.298000,171.298,,0 days 00:01:27.155000,0 days 00:00:46.639000,nan,,,,,19.0,False,124
VAN,2,McLaren,4.0,0 days 00:02:29.971000,149.971,0 days 00:00:47.265000,0 days 00:00:55.108000,0 days 00:00:47.598000,ULTRASOFT,3.0,1.0,,,17.0,True,41
STR,18,Williams,4.0,0 days 00:02:27.976000,147.976,0 days 00:00:47.267000,0 days 00:00:54.002000,0 days 00:00:46.707000,SOFT,3.0,1.0,,,18.0,True,41
SIR,35,Williams,4.0,0 days 00:02:24.950000,144.95,0 days 00:00:51.411000,0 days 00:00:47.425000,0 days 00:00:46.114000,SOFT,1.0,2.0,0 days 00:27:21.443000,,19.0,False,41
HAM,44,Mercedes,5.0,0 days 00:01:48.052000,108.052,0 days 00:00:28.716000,0 days 00:00:41.914000,0 days 00:00:37.422000,HYPERSOFT,6.0,1.0,,,1.0,True,1
VET,5,Ferrari,5.0,0 days 00:01:48.305000,108.305,0 days 00:00:28.867000,0 days 00:00:42.141000,0 days 00:00:37.297000,HYPERSOFT,7.0,1.0,,,2.0,True,1
VER,33,Red Bull Racing,5.0,0 days 00:01:48.360000,108.36,0 days 00:00:29.359000,0 days 00:00:41.754000,0 days 00:00:37.247000,HYPERSOFT,7.0,1.0,,,3.0,True,1
