circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2023-03-05,2023-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,1,2023,15:00:00Z,https://en.wikipedia.org/wiki/2023_Bahrain_Grand_Prix,2023
jeddah,Jeddah Corniche Circuit,https://en.wikipedia.org/wiki/Jeddah_Corniche_Circuit,Saudi Arabia,2023-03-19,2023-jeddah,Saudi Arabian Grand Prix,jeddah,21.6319,Jeddah,39.1044,2,2023,17:00:00Z,https://en.wikipedia.org/wiki/2023_Saudi_Arabian_Grand_Prix,2023
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2023-04-02,2023-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,3,2023,05:00:00Z,https://en.wikipedia.org/wiki/2023_Australian_Grand_Prix,2023
baku,Baku City Circuit,https://en.wikipedia.org/wiki/Baku_City_Circuit,Azerbaijan,2023-04-30,2023-baku,Azerbaijan Grand Prix,baku,40.3725,Baku,49.8533,4,2023,11:00:00Z,https://en.wikipedia.org/wiki/2023_Azerbaijan_Grand_Prix,2023
miami,Miami International Autodrome,https://en.wikipedia.org/wiki/Miami_International_Autodrome,USA,2023-05-07,2023-miami,Miami Grand Prix,miami,25.9581,Miami,-80.2389,5,2023,19:30:00Z,https://en.wikipedia.org/wiki/2023_Miami_Grand_Prix,2023
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2023-05-28,2023-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Monaco_Grand_Prix,2023
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2023-06-04,2023-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,7,2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,2023
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2023-06-18,2023-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,8,2023,18:00:00Z,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,2023
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,2023-07-02,2023-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,9,2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,2023
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2023-07-09,2023-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,10,2023,14:00:00Z,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,2023
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2023-07-23,2023-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,11,2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,2023
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2023-07-30,2023-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,12,2023,13:00:00Z,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,2023
