Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
BOT,77,Mercedes,1.0,0 days 00:01:33.813000,93.813,,0 days 00:00:23.615000,0 days 00:00:35.507000,SOFT,4.0,1.0,,,1.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:34.887000,94.887,,0 days 00:00:23.986000,0 days 00:00:35.681000,SOFT,4.0,1.0,,,2.0,False,12
VET,5,Ferrari,1.0,0 days 00:01:35.626000,95.626,,0 days 00:00:23.742000,0 days 00:00:35.992000,SOFT,4.0,1.0,,,3.0,False,12
VER,33,Red Bull Racing,1.0,0 days 00:01:36.291000,96.291,,0 days 00:00:23.767000,0 days 00:00:35.741000,SOFT,4.0,1.0,,,4.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:37.042000,97.042,,0 days 00:00:23.844000,0 days 00:00:35.910000,SOFT,4.0,1.0,,,5.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:38.243000,98.243,,0 days 00:00:24.633000,0 days 00:00:36.004000,SOFT,4.0,1.0,,,6.0,False,12
GRO,8,Haas F1 Team,1.0,0 days 00:01:39.116000,99.116,,0 days 00:00:24.325000,0 days 00:00:36.463000,SOFT,4.0,1.0,,,7.0,False,12
HUL,27,Renault,1.0,0 days 00:01:39.692000,99.692,,0 days 00:00:24.163000,0 days 00:00:36.630000,SOFT,1.0,1.0,,,8.0,False,12
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:40.507000,100.507,,0 days 00:00:24.481000,0 days 00:00:36.791000,SOFT,4.0,1.0,,,9.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:41.117000,101.117,,0 days 00:00:24.583000,0 days 00:00:36.954000,SOFT,4.0,1.0,,,10.0,False,12
ALB,23,Toro Rosso,1.0,0 days 00:01:41.759000,101.759,,0 days 00:00:24.575000,0 days 00:00:37.202000,SOFT,1.0,1.0,,,11.0,False,12
PER,11,Racing Point,1.0,0 days 00:01:42.296000,102.296,,0 days 00:00:24.950000,0 days 00:00:37.117000,SOFT,4.0,1.0,,,12.0,False,12
STR,18,Racing Point,1.0,0 days 00:01:42.777000,102.777,,0 days 00:00:24.995000,0 days 00:00:37.255000,MEDIUM,1.0,1.0,,,13.0,False,12
SAI,55,McLaren,1.0,0 days 00:01:43.203000,103.203,,0 days 00:00:24.753000,0 days 00:00:37.094000,SOFT,1.0,1.0,,,14.0,False,12
KVY,26,Toro Rosso,1.0,0 days 00:01:43.893000,103.893,,0 days 00:00:25.264000,0 days 00:00:37.009000,MEDIUM,1.0,1.0,,,15.0,False,12
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:44.675000,104.675,,0 days 00:00:25.748000,0 days 00:00:37.898000,MEDIUM,1.0,1.0,,,16.0,False,12
GAS,10,Red Bull Racing,1.0,0 days 00:01:45.008000,105.008,,0 days 00:00:24.917000,0 days 00:00:38.018000,MEDIUM,1.0,1.0,,,17.0,False,12
RUS,63,Williams,1.0,0 days 00:01:46.033000,106.033,,0 days 00:00:25.401000,0 days 00:00:38.112000,MEDIUM,1.0,1.0,,,18.0,False,12
