stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,BOT,Mercedes,MEDIUM,2.0,25.0,58.0,34,87.459,87.424,85.58
2,VER,Red Bull Racing,MEDIUM,2.0,27.0,58.0,32,87.582,87.594,86.256
3,HAM,Mercedes,MEDIUM,2.0,17.0,58.0,42,87.948,87.944,86.057
4,LEC,Ferrari,HARD,2.0,30.0,58.0,29,88.238,87.824,86.926
5,KVY,Toro Rosso,HARD,2.0,28.0,57.0,29,88.398,88.331,87.448
6,GAS,Red Bull Racing,SOFT,2.0,39.0,57.0,19,88.461,88.231,87.229
7,BOT,Mercedes,SOFT,1.0,4.0,22.0,19,88.482,88.626,87.815
8,STR,Racing Point,HARD,2.0,29.0,57.0,29,88.677,88.652,87.568
9,VET,Ferrari,MEDIUM,2.0,16.0,57.0,42,88.698,88.622,87.954
10,MAG,Haas F1 Team,MEDIUM,2.0,16.0,58.0,42,88.905,88.9,88.182
11,HAM,Mercedes,SOFT,1.0,3.0,14.0,11,88.959,88.914,88.495
12,RAI,Alfa Romeo Racing,MEDIUM,2.0,14.0,57.0,44,89.077,88.926,88.27
13,HUL,Renault,HARD,2.0,15.0,57.0,42,89.086,88.956,88.444
14,VER,Red Bull Racing,SOFT,1.0,3.0,23.0,21,89.119,89.058,88.55
15,VET,Ferrari,SOFT,1.0,3.0,13.0,11,89.296,89.31,88.789
16,LEC,Ferrari,SOFT,1.0,3.0,27.0,24,89.384,89.337,88.733
17,GIO,Alfa Romeo Racing,SOFT,2.0,29.0,57.0,29,89.418,89.066,88.479
18,PER,Racing Point,HARD,2.0,15.0,57.0,41,89.769,89.686,88.485
19,ALB,Toro Rosso,MEDIUM,2.0,16.0,57.0,40,89.785,89.768,88.188
20,GAS,Red Bull Racing,MEDIUM,1.0,3.0,36.0,33,89.832,89.645,88.412
21,NOR,McLaren,HARD,2.0,17.0,57.0,39,89.846,89.401,88.555
22,GRO,Haas F1 Team,MEDIUM,2.0,17.0,29.0,12,89.964,90.186,88.462
23,RUS,Williams,HARD,3.0,44.0,56.0,12,90.007,89.378,88.713
24,STR,Racing Point,MEDIUM,1.0,3.0,26.0,23,90.214,90.077,89.13
25,KVY,Toro Rosso,MEDIUM,1.0,3.0,25.0,23,90.346,90.191,89.167
26,RIC,Renault,HARD,2.0,4.0,28.0,24,90.362,90.242,89.848
27,RUS,Williams,SOFT,2.0,28.0,41.0,14,90.412,90.395,89.491
28,KUB,Williams,SOFT,3.0,30.0,43.0,14,90.489,90.382,89.284
29,MAG,Haas F1 Team,SOFT,1.0,2.0,13.0,11,90.546,90.581,90.166
30,GRO,Haas F1 Team,SOFT,1.0,2.0,14.0,13,90.624,90.636,90.07
31,HUL,Renault,SOFT,1.0,3.0,12.0,10,90.67,90.671,90.441
32,RAI,Alfa Romeo Racing,SOFT,1.0,3.0,11.0,8,90.784,90.804,90.586
33,KUB,Williams,SOFT,4.0,46.0,55.0,10,90.812,90.514,89.503
34,NOR,McLaren,SOFT,1.0,2.0,14.0,13,90.93,90.879,90.359
35,ALB,Toro Rosso,SOFT,1.0,2.0,13.0,12,91.154,91.12,90.782
36,PER,Racing Point,SOFT,1.0,2.0,12.0,11,91.256,91.143,90.85
37,GIO,Alfa Romeo Racing,MEDIUM,1.0,3.0,25.0,23,91.397,91.186,90.559
38,SAI,McLaren,SOFT,1.0,2.0,9.0,8,91.466,91.392,90.899
39,RUS,Williams,MEDIUM,1.0,3.0,25.0,23,92.338,92.319,91.605
40,KUB,Williams,MEDIUM,2.0,3.0,27.0,22,93.175,92.624,91.779
