constructor_ids,constructors,driver_code,driver_id,driver_name,driver_nationality,driver_number,points,position,position_text,wins,year
"[""gordini""]","[""Gordini""]",,bayol,Élie Bayol,French,,0.0,,-,0,1956
"[""kuzma""]","[""Kuzma""]",,sweikert,Bob Sweikert,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,veith,Bob Veith,American,,0.0,,-,0,1956
"[""maserati""]","[""Maserati""]",,graffenried,Toulo de Graffenried,Swiss,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,ward,Rodger Ward,American,,0.0,,-,0,1956
"[""gordini""]","[""Gordini""]",,manzon,Robert Manzon,French,,0.0,,-,0,1956
"[""maserati"", ""gordini""]","[""Maserati"", ""Gordini""]",,simon,André Simon,French,,0.0,,-,0,1956
"[""lesovsky""]","[""Lesovsky""]",,reece,Jimmy Reece,American,,0.0,,-,0,1956
"[""stevens""]","[""Stevens""]",,griffith,Cliff Griffith,American,,0.0,,-,0,1956
"[""maserati""]","[""Maserati""]",,salvadori,Roy Salvadori,British,,0.0,,-,0,1956
"[""kuzma""]","[""Kuzma""]",,hartley,Gene Hartley,American,,0.0,,-,0,1956
"[""cooper""]","[""Cooper""]",,gerard,Bob Gerard,British,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,agabashian,Fred Agabashian,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,christie,Bob Christie,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,keller,Al Keller,American,,0.0,,-,0,1956
"[""kuzma""]","[""Kuzma""]",,johnson,Eddie Johnson,American,,0.0,,-,0,1956
"[""kuzma""]","[""Kuzma""]",,garrett,Billy Garrett,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,dinsmore,Duke Dinsmore,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,connor,Pat O'Connor,American,,0.0,,-,0,1956
"[""kuzma""]","[""Kuzma""]",,bryan,Jimmy Bryan,American,,0.0,,-,0,1956
"[""maserati""]","[""Maserati""]",,halford,Bruce Halford,British,,0.0,,-,0,1956
"[""maserati""]","[""Maserati""]",,volonterio,Ottorino Volonterio,Swiss,,0.0,,-,0,1956
"[""gordini""]","[""Gordini""]",,milhoux,André Milhoux,Belgian,,0.0,,-,0,1956
"[""vanwall"", ""bugatti""]","[""Vanwall"", ""Bugatti""]",,trintignant,Maurice Trintignant,French,,0.0,,-,0,1956
"[""maserati""]","[""Maserati""]",,menditeguy,Carlos Menditeguy,Argentine,,0.0,,-,0,1956
"[""maserati"", ""vanwall""]","[""Maserati"", ""Vanwall""]",,gonzalez,José Froilán González,Argentine,,0.0,,-,0,1956
"[""maserati""]","[""Maserati""]",,maglioli,Umberto Maglioli,Italian,,0.0,,-,0,1956
"[""connaught""]","[""Connaught""]",,scotti,Piero Scotti,Italian,,0.0,,-,0,1956
"[""connaught""]","[""Connaught""]",,titterington,Desmond Titterington,British,,0.0,,-,0,1956
"[""brm""]","[""BRM""]",,brooks,Tony Brooks,British,,0.0,,-,0,1956
"[""maserati""]","[""Maserati""]",,chiron,Louis Chiron,Monegasque,,0.0,,-,0,1956
"[""vanwall""]","[""Vanwall""]",,taruffi,Piero Taruffi,Italian,,0.0,,-,0,1956
"[""ferrari""]","[""Ferrari""]",,scarlatti,Giorgio Scarlatti,Italian,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,rathmann,Jim Rathmann,American,,0.0,,-,0,1956
"[""vanwall""]","[""Vanwall""]",,chapman,Colin Chapman,British,,0.0,,-,0,1956
"[""maserati""]","[""Maserati""]",,bonnier,Jo Bonnier,Swedish,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,tolan,Johnnie Tolan,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,bettenhausen,Tony Bettenhausen,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,elisian,Ed Elisian,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,russo,Eddie Russo,American,,0.0,,-,0,1956
"[""connaught""]","[""Connaught""]",,leston,Les Leston,British,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,daywalt,Jimmy Daywalt,American,,0.0,,-,0,1956
"[""connaught""]","[""Connaught""]",,scott_Brown,Archie Scott Brown,British,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,turner,Jack Turner,American,,0.0,,-,0,1956
"[""emeryson""]","[""Emeryson""]",,emery,Paul Emery,British,,0.0,,-,0,1956
"[""ferrari""]","[""Ferrari""]",,trips,Wolfgang von Trips,German,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,andrews,Keith Andrews,American,,0.0,,-,0,1956
"[""maserati""]","[""Maserati""]",,jack_brabham,Jack Brabham,Australian,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,linden,Andy Linden,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,herman,Al Herman,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,ray_crawford,Ray Crawford,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,boyd,Johnny Boyd,American,,0.0,,-,0,1956
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,ruttman,Troy Ruttman,American,,0.0,,-,0,1956
"[""kuzma""]","[""Kuzma""]",,thomson,Johnny Thomson,American,,0.0,,-,0,1956
