Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
PIA,81,McLaren,1.0,0 days 00:01:27.615000,87.615,,0 days 00:00:28.924000,0 days 00:00:25.599000,MEDIUM,1.0,1.0,,,1.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:28.940000,88.94,,0 days 00:00:29.257000,0 days 00:00:25.647000,MEDIUM,1.0,1.0,,,2.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:30.050000,90.05,,0 days 00:00:29.610000,0 days 00:00:25.682000,MEDIUM,1.0,1.0,,,3.0,False,1
ANT,12,Mercedes,1.0,0 days 00:01:30.716000,90.716,,0 days 00:00:29.876000,0 days 00:00:25.717000,MEDIUM,1.0,1.0,,,4.0,False,1
SAI,55,Williams,1.0,0 days 00:01:31.371000,91.371,,0 days 00:00:30.052000,0 days 00:00:25.775000,MEDIUM,1.0,1.0,,,5.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:32.053000,92.053,,0 days 00:00:29.984000,0 days 00:00:25.730000,MEDIUM,1.0,1.0,,,6.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:32.586000,92.586,,0 days 00:00:30.286000,0 days 00:00:25.653000,MEDIUM,1.0,1.0,,,7.0,False,1
HAD,6,Racing Bulls,1.0,0 days 00:01:33.119000,93.119,,0 days 00:00:30.481000,0 days 00:00:25.772000,MEDIUM,1.0,1.0,,,8.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:33.673000,93.673,,0 days 00:00:30.762000,0 days 00:00:25.848000,MEDIUM,1.0,1.0,,,9.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:34.322000,94.322,,0 days 00:00:30.847000,0 days 00:00:26.255000,MEDIUM,1.0,1.0,,,10.0,False,1
HUL,27,Kick Sauber,1.0,0 days 00:01:34.468000,94.468,,0 days 00:00:31.008000,0 days 00:00:26.062000,SOFT,1.0,1.0,,,11.0,False,1
BEA,87,Haas F1 Team,1.0,0 days 00:01:34.986000,94.986,,0 days 00:00:31.363000,0 days 00:00:26.086000,MEDIUM,1.0,1.0,,,12.0,False,1
LAW,30,Racing Bulls,1.0,0 days 00:01:35.435000,95.435,,0 days 00:00:31.509000,0 days 00:00:26.131000,MEDIUM,1.0,1.0,,,13.0,False,1
HAM,44,Ferrari,1.0,0 days 00:01:35.868000,95.868,,0 days 00:00:31.236000,0 days 00:00:26.411000,SOFT,1.0,1.0,,,14.0,False,1
OCO,31,Haas F1 Team,1.0,0 days 00:01:36.298000,96.298,,0 days 00:00:31.090000,0 days 00:00:26.665000,MEDIUM,1.0,1.0,,,15.0,False,1
TSU,22,Red Bull Racing,1.0,0 days 00:01:36.981000,96.981,,0 days 00:00:31.863000,0 days 00:00:26.668000,MEDIUM,1.0,1.0,,,16.0,False,1
ALB,23,Williams,1.0,0 days 00:01:37.045000,97.045,,0 days 00:00:31.465000,0 days 00:00:26.718000,HARD,1.0,1.0,,,17.0,False,1
BOR,5,Kick Sauber,1.0,0 days 00:01:38.152000,98.152,,0 days 00:00:31.750000,0 days 00:00:27.018000,MEDIUM,1.0,1.0,,,18.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:38.154000,98.154,,0 days 00:00:31.489000,0 days 00:00:27.447000,MEDIUM,1.0,1.0,,,19.0,False,1
COL,43,Alpine,1.0,0 days 00:01:38.774000,98.774,,0 days 00:00:30.844000,0 days 00:00:26.571000,HARD,1.0,1.0,0 days 00:58:51.170000,,20.0,False,1
PIA,81,McLaren,2.0,0 days 00:01:27.150000,87.15,0 days 00:00:32.074000,0 days 00:00:29.317000,0 days 00:00:25.759000,MEDIUM,2.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:27.349000,87.349,0 days 00:00:32.280000,0 days 00:00:29.444000,0 days 00:00:25.625000,MEDIUM,2.0,1.0,,,2.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:27.713000,87.713,0 days 00:00:32.601000,0 days 00:00:29.465000,0 days 00:00:25.647000,MEDIUM,2.0,1.0,,,3.0,True,1
ANT,12,Mercedes,2.0,0 days 00:01:27.953000,87.953,0 days 00:00:32.591000,0 days 00:00:29.700000,0 days 00:00:25.662000,MEDIUM,2.0,1.0,,,4.0,True,1
SAI,55,Williams,2.0,0 days 00:01:28.123000,88.123,0 days 00:00:32.665000,0 days 00:00:29.828000,0 days 00:00:25.630000,MEDIUM,2.0,1.0,,,5.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:28.246000,88.246,0 days 00:00:32.647000,0 days 00:00:29.898000,0 days 00:00:25.701000,MEDIUM,2.0,1.0,,,6.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:28.310000,88.31,0 days 00:00:32.766000,0 days 00:00:29.821000,0 days 00:00:25.723000,MEDIUM,2.0,1.0,,,7.0,True,1
HAD,6,Racing Bulls,2.0,0 days 00:01:28.632000,88.632,0 days 00:00:33.023000,0 days 00:00:29.748000,0 days 00:00:25.861000,MEDIUM,2.0,1.0,,,8.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:29.291000,89.291,0 days 00:00:32.942000,0 days 00:00:29.948000,0 days 00:00:26.401000,MEDIUM,2.0,1.0,,,9.0,True,1
HUL,27,Kick Sauber,2.0,0 days 00:01:28.911000,88.911,0 days 00:00:32.447000,0 days 00:00:30.059000,0 days 00:00:26.405000,SOFT,2.0,1.0,,,10.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:29.405000,89.405,0 days 00:00:33.427000,0 days 00:00:29.825000,0 days 00:00:26.153000,MEDIUM,2.0,1.0,,,11.0,True,1
