stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,PIA,McLaren,HARD,3.0,44.0,57.0,14,83.489,83.518,82.996
2,NOR,McLaren,HARD,3.0,46.0,57.0,12,83.801,83.92,83.197
3,VER,Red Bull Racing,HARD,3.0,34.0,57.0,24,84.376,84.554,83.498
4,SAI,Williams,HARD,3.0,34.0,57.0,24,84.514,84.511,83.859
5,ANT,Mercedes,HARD,3.0,34.0,57.0,24,84.526,84.392,83.955
6,RUS,Mercedes,HARD,3.0,34.0,57.0,24,84.898,84.923,83.198
7,PIA,McLaren,MEDIUM,2.0,26.0,41.0,16,84.917,84.782,84.143
8,HAD,Racing Bulls,HARD,3.0,34.0,54.0,21,85.101,85.068,84.317
9,LEC,Ferrari,HARD,3.0,34.0,57.0,24,85.116,85.106,84.432
10,LAW,Racing Bulls,HARD,3.0,34.0,57.0,24,85.119,85.429,83.971
11,NOR,McLaren,MEDIUM,2.0,27.0,43.0,17,85.124,84.991,84.607
12,TSU,Red Bull Racing,HARD,3.0,34.0,57.0,24,85.142,85.414,84.139
13,STR,Aston Martin,SOFT,4.0,51.0,54.0,4,85.202,84.464,83.484
14,ALB,Williams,MEDIUM,3.0,34.0,57.0,24,85.308,85.424,84.261
15,ALO,Aston Martin,HARD,3.0,34.0,57.0,24,85.336,85.256,83.94
16,BEA,Haas F1 Team,HARD,3.0,34.0,39.0,6,85.402,85.492,84.93
17,GAS,Alpine,MEDIUM,3.0,34.0,56.0,23,85.716,85.641,85.376
18,HAM,Ferrari,MEDIUM,3.0,34.0,57.0,24,85.72,85.821,84.848
19,OCO,Haas F1 Team,HARD,4.0,36.0,56.0,21,85.836,85.799,85.056
20,BOR,Kick Sauber,SOFT,3.0,34.0,57.0,24,85.881,85.882,85.233
21,VER,Red Bull Racing,MEDIUM,2.0,11.0,31.0,21,85.898,85.803,85.359
22,STR,Aston Martin,MEDIUM,3.0,26.0,48.0,23,85.95,85.715,85.228
23,COL,Alpine,MEDIUM,3.0,34.0,56.0,23,85.991,85.892,85.644
24,SAI,Williams,MEDIUM,2.0,11.0,31.0,21,86.697,86.71,86.165
25,PIA,McLaren,MEDIUM,1.0,1.0,23.0,20,86.7,85.832,85.068
26,ANT,Mercedes,MEDIUM,2.0,11.0,31.0,21,86.852,86.735,86.25
27,NOR,McLaren,MEDIUM,1.0,1.0,24.0,21,87.102,85.953,85.615
28,ALO,Aston Martin,MEDIUM,2.0,11.0,31.0,21,87.117,87.367,85.851
29,VER,Red Bull Racing,MEDIUM,1.0,2.0,6.0,5,87.23,87.324,86.843
30,HAD,Racing Bulls,MEDIUM,2.0,11.0,31.0,21,87.26,87.396,86.425
31,RUS,Mercedes,MEDIUM,2.0,11.0,31.0,21,87.337,87.337,86.633
32,LEC,Ferrari,MEDIUM,2.0,11.0,31.0,21,87.436,87.402,86.915
33,BEA,Haas F1 Team,MEDIUM,2.0,11.0,31.0,21,87.491,87.548,86.817
34,LAW,Racing Bulls,MEDIUM,2.0,11.0,31.0,21,87.53,87.592,86.816
35,TSU,Red Bull Racing,MEDIUM,2.0,11.0,31.0,21,87.593,87.543,86.974
36,ANT,Mercedes,MEDIUM,1.0,2.0,6.0,5,87.596,87.505,87.305
37,ALB,Williams,MEDIUM,2.0,11.0,31.0,21,87.635,87.586,87.123
38,HAM,Ferrari,MEDIUM,2.0,11.0,31.0,21,87.679,87.676,87.098
39,BOR,Kick Sauber,MEDIUM,2.0,11.0,31.0,21,87.802,87.744,87.179
40,SAI,Williams,MEDIUM,1.0,2.0,6.0,5,87.81,87.804,87.394
41,OCO,Haas F1 Team,MEDIUM,3.0,11.0,33.0,23,87.824,87.776,87.143
42,COL,Alpine,MEDIUM,2.0,11.0,31.0,21,87.834,87.705,87.257
43,GAS,Alpine,HARD,2.0,11.0,31.0,21,87.926,87.731,87.198
44,STR,Aston Martin,MEDIUM,2.0,11.0,23.0,13,87.938,87.751,87.529
45,ALO,Aston Martin,MEDIUM,1.0,2.0,6.0,5,87.97,87.928,87.726
46,RUS,Mercedes,MEDIUM,1.0,2.0,6.0,5,88.047,88.059,87.772
47,HAD,Racing Bulls,MEDIUM,1.0,2.0,6.0,5,88.204,88.115,87.917
48,GAS,Alpine,MEDIUM,1.0,2.0,6.0,5,88.472,88.333,88.088
49,LEC,Ferrari,MEDIUM,1.0,2.0,6.0,5,88.593,88.281,88.042
50,OCO,Haas F1 Team,MEDIUM,1.0,3.0,6.0,4,88.654,88.626,88.328
51,LAW,Racing Bulls,MEDIUM,1.0,2.0,6.0,5,88.67,88.65,88.006
52,HAM,Ferrari,SOFT,1.0,2.0,6.0,5,88.772,88.899,88.266
53,TSU,Red Bull Racing,MEDIUM,1.0,2.0,6.0,5,88.786,88.638,88.323
54,COL,Alpine,HARD,1.0,3.0,6.0,4,88.799,88.812,88.683
55,STR,Aston Martin,MEDIUM,1.0,2.0,6.0,5,88.859,88.85,88.265
56,ALB,Williams,HARD,1.0,2.0,6.0,5,88.92,88.892,88.381
57,BOR,Kick Sauber,MEDIUM,1.0,2.0,6.0,5,88.989,88.869,88.605
58,HUL,Kick Sauber,SOFT,1.0,1.0,6.0,6,89.415,88.382,88.139
59,BEA,Haas F1 Team,MEDIUM,1.0,1.0,6.0,6,89.647,88.761,87.786
