stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,NOR,McLaren,HARD,3.0,42.0,57.0,16,80.333,80.264,79.915
2,SAI,Ferrari,HARD,3.0,43.0,57.0,15,80.485,80.45,80.031
3,LEC,Ferrari,HARD,3.0,36.0,57.0,22,80.588,80.618,79.813
4,RUS,Mercedes,HARD,3.0,47.0,56.0,10,80.7,80.717,80.284
5,PIA,McLaren,HARD,3.0,41.0,57.0,17,80.837,80.496,80.199
6,ALO,Aston Martin,HARD,3.0,43.0,56.0,14,81.096,81.078,80.493
7,STR,Aston Martin,HARD,3.0,39.0,56.0,18,81.447,81.252,80.93
8,PER,Red Bull Racing,HARD,3.0,37.0,57.0,21,81.523,81.045,80.388
9,SAI,Ferrari,HARD,2.0,19.0,40.0,22,81.543,81.492,81.078
10,TSU,RB,HARD,3.0,38.0,56.0,19,81.711,81.696,81.134
11,GAS,Alpine,HARD,3.0,43.0,55.0,13,81.711,81.324,81.09
12,HUL,Haas F1 Team,HARD,3.0,37.0,56.0,20,81.91,81.839,81.145
13,OCO,Alpine,HARD,4.0,44.0,55.0,12,81.93,81.814,81.354
14,NOR,McLaren,HARD,2.0,16.0,39.0,23,82.009,81.749,81.446
15,MAG,Haas F1 Team,HARD,3.0,35.0,56.0,22,82.188,81.808,81.082
16,ZHO,Kick Sauber,HARD,3.0,37.0,55.0,19,82.231,82.06,81.327
17,PER,Red Bull Racing,HARD,2.0,16.0,34.0,18,82.296,82.139,81.495
18,LEC,Ferrari,HARD,2.0,11.0,33.0,22,82.329,81.96,81.722
19,RIC,RB,HARD,3.0,31.0,56.0,26,82.344,82.03,81.239
20,SAI,Ferrari,MEDIUM,1.0,2.0,15.0,14,82.367,82.434,81.715
21,BOT,Kick Sauber,HARD,3.0,38.0,56.0,19,82.5,81.82,81.422
22,PIA,McLaren,HARD,2.0,11.0,38.0,27,82.54,82.085,81.597
23,ALB,Williams,HARD,3.0,29.0,56.0,28,82.618,82.359,81.618
24,RUS,Mercedes,HARD,2.0,10.0,44.0,33,82.731,82.663,82.097
25,LEC,Ferrari,MEDIUM,1.0,2.0,8.0,7,82.754,82.684,82.519
26,ALO,Aston Martin,MEDIUM,2.0,19.0,40.0,22,82.764,82.706,81.98
27,NOR,McLaren,MEDIUM,1.0,2.0,13.0,12,82.789,82.711,82.609
28,PIA,McLaren,MEDIUM,1.0,2.0,8.0,7,82.798,82.669,82.581
29,HUL,Haas F1 Team,MEDIUM,2.0,19.0,34.0,16,82.887,82.942,82.152
30,OCO,Alpine,HARD,2.0,11.0,15.0,5,83.077,83.091,82.882
31,BOT,Kick Sauber,HARD,2.0,10.0,35.0,25,83.115,82.948,82.34
32,OCO,Alpine,HARD,3.0,18.0,41.0,24,83.12,82.905,82.587
33,RUS,Mercedes,MEDIUM,1.0,2.0,7.0,6,83.168,83.146,82.764
34,PER,Red Bull Racing,MEDIUM,1.0,2.0,13.0,12,83.177,83.107,82.68
35,ALO,Aston Martin,HARD,1.0,2.0,16.0,15,83.192,83.187,82.608
36,TSU,RB,HARD,2.0,11.0,35.0,24,83.2,83.15,82.673
37,HAM,Mercedes,HARD,2.0,9.0,15.0,7,83.205,83.041,82.444
38,GAS,Alpine,HARD,2.0,19.0,40.0,22,83.263,83.026,82.674
39,STR,Aston Martin,HARD,2.0,10.0,36.0,26,83.264,83.119,82.628
40,ALB,Williams,HARD,2.0,8.0,26.0,18,83.313,83.226,82.607
41,ZHO,Kick Sauber,HARD,2.0,8.0,34.0,26,83.338,83.255,82.602
42,MAG,Haas F1 Team,HARD,2.0,9.0,32.0,23,83.347,83.396,82.809
43,RIC,RB,HARD,2.0,7.0,28.0,21,83.371,83.187,82.83
44,HAM,Mercedes,SOFT,1.0,2.0,6.0,5,83.456,83.436,83.07
45,BOT,Kick Sauber,MEDIUM,1.0,2.0,7.0,6,83.624,83.632,83.122
46,OCO,Alpine,MEDIUM,1.0,2.0,8.0,7,83.662,83.577,82.98
47,MAG,Haas F1 Team,MEDIUM,1.0,2.0,6.0,5,83.851,83.954,83.529
48,ALB,Williams,MEDIUM,1.0,2.0,5.0,4,83.874,83.761,83.438
49,ZHO,Kick Sauber,SOFT,1.0,2.0,5.0,4,84.1,84.054,83.912
50,HUL,Haas F1 Team,HARD,1.0,2.0,16.0,15,84.112,83.953,83.576
51,GAS,Alpine,MEDIUM,1.0,2.0,16.0,15,84.219,84.049,83.445
52,RIC,RB,SOFT,1.0,2.0,4.0,3,84.254,84.095,83.84
53,TSU,RB,MEDIUM,1.0,1.0,8.0,8,84.594,83.408,82.864
54,STR,Aston Martin,MEDIUM,1.0,1.0,7.0,7,84.631,83.337,83.019
55,VER,Red Bull Racing,MEDIUM,1.0,1.0,3.0,3,84.891,84.099,83.115
