constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-shanghai,Chinese Grand Prix,14,1:36.148,1:36.679,,3,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-shanghai,Chinese Grand Prix,15,1:37.281,1:37.139,,3,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-shanghai,Chinese Grand Prix,16,1:37.508,1:37.199,,3,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-shanghai,Chinese Grand Prix,17,1:37.769,,,3,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-shanghai,Chinese Grand Prix,18,1:37.990,,,3,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-shanghai,Chinese Grand Prix,19,1:38.780,,,3,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-shanghai,Chinese Grand Prix,20,1:39.537,,,3,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-shanghai,Chinese Grand Prix,21,1:39.614,,,3,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-shanghai,Chinese Grand Prix,22,1:39.660,,,3,2013
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2013-sakhir,Bahrain Grand Prix,1,1:33.364,1:32.867,1:32.330,4,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-sakhir,Bahrain Grand Prix,2,1:33.327,1:32.746,1:32.584,4,2013
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2013-sakhir,Bahrain Grand Prix,3,1:32.878,1:33.316,1:32.667,4,2013
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2013-sakhir,Bahrain Grand Prix,4,1:33.498,1:33.346,1:32.762,4,2013
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-sakhir,Bahrain Grand Prix,5,1:33.966,1:33.098,1:33.078,4,2013
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2013-sakhir,Bahrain Grand Prix,6,1:33.780,1:33.358,1:33.207,4,2013
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2013-sakhir,Bahrain Grand Prix,7,1:33.762,1:33.335,1:33.235,4,2013
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2013-sakhir,Bahrain Grand Prix,8,1:34.048,1:33.378,1:33.246,4,2013
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2013-sakhir,Bahrain Grand Prix,9,1:33.827,1:33.146,1:33.327,4,2013
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2013-sakhir,Bahrain Grand Prix,10,1:34.071,1:33.702,,4,2013
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2013-sakhir,Bahrain Grand Prix,11,1:33.498,1:33.762,,4,2013
McLaren,mclaren,British,PER,perez,Sergio Pérez,Mexican,11,2013-sakhir,Bahrain Grand Prix,12,1:34.310,1:33.914,,4,2013
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2013-sakhir,Bahrain Grand Prix,13,1:34.120,1:33.974,,4,2013
Sauber,sauber,Swiss,HUL,hulkenberg,Nico Hülkenberg,German,27,2013-sakhir,Bahrain Grand Prix,14,1:34.409,1:33.976,,4,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-sakhir,Bahrain Grand Prix,15,1:34.425,1:34.105,,4,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-sakhir,Bahrain Grand Prix,16,1:34.314,1:34.284,,4,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-sakhir,Bahrain Grand Prix,17,1:34.425,,,4,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-sakhir,Bahrain Grand Prix,18,1:34.730,,,4,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-sakhir,Bahrain Grand Prix,19,1:35.283,,,4,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-sakhir,Bahrain Grand Prix,20,1:36.178,,,4,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-sakhir,Bahrain Grand Prix,21,1:36.304,,,4,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-sakhir,Bahrain Grand Prix,22,1:36.476,,,4,2013
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2013-barcelona,Spanish Grand Prix,1,1:21.913,1:21.776,1:20.718,5,2013
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2013-barcelona,Spanish Grand Prix,2,1:21.728,1:21.001,1:20.972,5,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-barcelona,Spanish Grand Prix,3,1:22.158,1:21.602,1:21.054,5,2013
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2013-barcelona,Spanish Grand Prix,4,1:22.210,1:21.676,1:21.177,5,2013
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2013-barcelona,Spanish Grand Prix,5,1:22.264,1:21.646,1:21.218,5,2013
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2013-barcelona,Spanish Grand Prix,6,1:22.492,1:21.978,1:21.219,5,2013
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2013-barcelona,Spanish Grand Prix,7,1:22.613,1:21.998,1:21.308,5,2013
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-barcelona,Spanish Grand Prix,8,1:22.342,1:21.718,1:21.570,5,2013
McLaren,mclaren,British,PER,perez,Sergio Pérez,Mexican,11,2013-barcelona,Spanish Grand Prix,9,1:23.116,1:21.790,1:22.069,5,2013
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2013-barcelona,Spanish Grand Prix,10,1:22.663,1:22.019,1:22.233,5,2013
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2013-barcelona,Spanish Grand Prix,11,1:22.905,1:22.127,,5,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-barcelona,Spanish Grand Prix,12,1:22.775,1:22.166,,5,2013
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2013-barcelona,Spanish Grand Prix,13,1:22.952,1:22.346,,5,2013
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2013-barcelona,Spanish Grand Prix,14,1:23.166,1:22.355,,5,2013
Sauber,sauber,Swiss,HUL,hulkenberg,Nico Hülkenberg,German,27,2013-barcelona,Spanish Grand Prix,15,1:23.058,1:22.389,,5,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-barcelona,Spanish Grand Prix,16,1:23.218,1:22.793,,5,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-barcelona,Spanish Grand Prix,17,1:23.260,,,5,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-barcelona,Spanish Grand Prix,18,1:23.318,,,5,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-barcelona,Spanish Grand Prix,19,1:24.661,,,5,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-barcelona,Spanish Grand Prix,20,1:24.713,,,5,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-barcelona,Spanish Grand Prix,21,1:24.996,,,5,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-barcelona,Spanish Grand Prix,22,1:25.070,,,5,2013
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2013-monte-carlo,Monaco Grand Prix,1,1:24.620,1:16.135,1:13.876,6,2013
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2013-monte-carlo,Monaco Grand Prix,2,1:23.779,1:16.265,1:13.967,6,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-monte-carlo,Monaco Grand Prix,3,1:24.243,1:15.988,1:13.980,6,2013
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-monte-carlo,Monaco Grand Prix,4,1:25.352,1:17.322,1:14.181,6,2013
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2013-monte-carlo,Monaco Grand Prix,5,1:25.835,1:16.040,1:14.822,6,2013
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2013-monte-carlo,Monaco Grand Prix,6,1:23.712,1:16.510,1:14.824,6,2013
McLaren,mclaren,British,PER,perez,Sergio Pérez,Mexican,11,2013-monte-carlo,Monaco Grand Prix,7,1:24.682,1:17.748,1:15.138,6,2013
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2013-monte-carlo,Monaco Grand Prix,8,1:25.108,1:17.261,1:15.383,6,2013
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2013-monte-carlo,Monaco Grand Prix,9,1:23.744,1:17.420,1:15.647,6,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-monte-carlo,Monaco Grand Prix,10,1:23.699,1:17.623,1:15.703,6,2013
Sauber,sauber,Swiss,HUL,hulkenberg,Nico Hülkenberg,German,27,2013-monte-carlo,Monaco Grand Prix,11,1:25.547,1:18.331,,6,2013
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2013-monte-carlo,Monaco Grand Prix,12,1:24.852,1:18.344,,6,2013
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2013-monte-carlo,Monaco Grand Prix,13,1:23.738,1:18.603,,6,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-monte-carlo,Monaco Grand Prix,14,1:24.681,1:19.077,,6,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-monte-carlo,Monaco Grand Prix,15,1:26.095,1:19.408,,6,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-monte-carlo,Monaco Grand Prix,16,1:23.452,1:21.688,,6,2013
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2013-monte-carlo,Monaco Grand Prix,17,1:26.322,,,6,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-monte-carlo,Monaco Grand Prix,18,1:26.633,,,6,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-monte-carlo,Monaco Grand Prix,19,1:26.917,,,6,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-monte-carlo,Monaco Grand Prix,20,1:27.303,,,6,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-monte-carlo,Monaco Grand Prix,21,,,,6,2013
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2013-monte-carlo,Monaco Grand Prix,22,,,,6,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-montreal,Canadian Grand Prix,1,1:22.318,1:28.166,1:25.425,7,2013
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2013-montreal,Canadian Grand Prix,2,1:23.801,1:27.649,1:25.512,7,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-montreal,Canadian Grand Prix,3,1:23.446,1:28.419,1:25.897,7,2013
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2013-montreal,Canadian Grand Prix,4,1:23.840,1:28.420,1:26.008,7,2013
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-montreal,Canadian Grand Prix,5,1:23.247,1:28.145,1:26.208,7,2013
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2013-montreal,Canadian Grand Prix,6,1:23.224,1:28.788,1:26.504,7,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-montreal,Canadian Grand Prix,7,1:24.159,1:28.527,1:26.543,7,2013
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2013-montreal,Canadian Grand Prix,8,1:24.551,1:28.799,1:27.348,7,2013
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2013-montreal,Canadian Grand Prix,9,1:24.451,1:28.667,1:27.432,7,2013
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2013-montreal,Canadian Grand Prix,10,1:24.770,1:29.359,1:27.946,7,2013
Sauber,sauber,Swiss,HUL,hulkenberg,Nico Hülkenberg,German,27,2013-montreal,Canadian Grand Prix,11,1:23.899,1:29.435,,7,2013
McLaren,mclaren,British,PER,perez,Sergio Pérez,Mexican,11,2013-montreal,Canadian Grand Prix,12,1:24.176,1:29.761,,7,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-montreal,Canadian Grand Prix,13,1:24.776,1:29.917,,7,2013
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2013-montreal,Canadian Grand Prix,14,1:24.021,1:30.068,,7,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-montreal,Canadian Grand Prix,15,1:24.408,1:30.315,,7,2013
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2013-montreal,Canadian Grand Prix,16,1:23.735,1:30.354,,7,2013
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2013-montreal,Canadian Grand Prix,17,1:24.908,,,7,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-montreal,Canadian Grand Prix,18,1:25.626,,,7,2013
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2013-montreal,Canadian Grand Prix,19,1:25.716,,,7,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-montreal,Canadian Grand Prix,20,1:26.508,,,7,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-montreal,Canadian Grand Prix,21,1:27.062,,,7,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-montreal,Canadian Grand Prix,22,1:27.110,,,7,2013
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2013-silverstone,British Grand Prix,1,1:30.995,1:31.224,1:29.607,8,2013
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2013-silverstone,British Grand Prix,2,1:31.355,1:31.028,1:30.059,8,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-silverstone,British Grand Prix,3,1:31.559,1:30.990,1:30.211,8,2013
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-silverstone,British Grand Prix,4,1:31.605,1:31.002,1:30.220,8,2013
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2013-silverstone,British Grand Prix,5,1:32.062,1:31.291,1:30.736,8,2013
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2013-silverstone,British Grand Prix,6,1:32.097,1:31.182,1:30.757,8,2013
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2013-silverstone,British Grand Prix,7,1:32.002,1:31.097,1:30.908,8,2013
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2013-silverstone,British Grand Prix,8,1:31.466,1:31.530,1:30.955,8,2013
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2013-silverstone,British Grand Prix,9,1:31.400,1:31.592,1:30.962,8,2013
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2013-silverstone,British Grand Prix,10,1:32.266,1:31.387,1:30.979,8,2013
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2013-silverstone,British Grand Prix,11,1:31.979,1:31.649,,8,2013
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2013-silverstone,British Grand Prix,12,1:32.241,1:31.779,,8,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-silverstone,British Grand Prix,13,1:32.105,1:31.785,,8,2013
McLaren,mclaren,British,PER,perez,Sergio Pérez,Mexican,11,2013-silverstone,British Grand Prix,14,1:31.953,1:32.082,,8,2013
Sauber,sauber,Swiss,HUL,hulkenberg,Nico Hülkenberg,German,27,2013-silverstone,British Grand Prix,15,1:32.168,1:32.211,,8,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-silverstone,British Grand Prix,16,1:32.512,1:32.359,,8,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-silverstone,British Grand Prix,17,1:32.664,,,8,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-silverstone,British Grand Prix,18,1:32.666,,,8,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-silverstone,British Grand Prix,19,1:33.866,,,8,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-silverstone,British Grand Prix,20,1:34.108,,,8,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-silverstone,British Grand Prix,21,1:35.481,,,8,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-silverstone,British Grand Prix,22,1:35.858,,,8,2013
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2013-n-rburg,German Grand Prix,1,1:31.131,1:30.152,1:29.398,9,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-n-rburg,German Grand Prix,2,1:31.269,1:29.992,1:29.501,9,2013
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-n-rburg,German Grand Prix,3,1:31.428,1:30.217,1:29.608,9,2013
