circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2013-03-17,2013-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,2013,06:00:00Z,https://en.wikipedia.org/wiki/2013_Australian_Grand_Prix,2013
sepang,Sepang International Circuit,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Malaysia,2013-03-24,2013-kuala-lumpur,Malaysian Grand Prix,kuala-lumpur,2.76083,Kuala Lumpur,101.738,2,2013,08:00:00Z,https://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix,2013
shanghai,Shanghai International Circuit,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,China,2013-04-14,2013-shanghai,Chinese Grand Prix,shanghai,31.3389,Shanghai,121.22,3,2013,07:00:00Z,https://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix,2013
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2013-04-21,2013-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,4,2013,12:00:00Z,https://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,2013
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2013-05-12,2013-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,5,2013,12:00:00Z,https://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,2013
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2013-05-26,2013-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,2013,12:00:00Z,https://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,2013
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2013-06-09,2013-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,7,2013,18:00:00Z,https://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,2013
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2013-06-30,2013-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,8,2013,12:00:00Z,https://en.wikipedia.org/wiki/2013_British_Grand_Prix,2013
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,2013-07-07,2013-n-rburg,German Grand Prix,n-rburg,50.3356,Nürburg,6.9475,9,2013,12:00:00Z,https://en.wikipedia.org/wiki/2013_German_Grand_Prix,2013
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2013-07-28,2013-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,10,2013,12:00:00Z,https://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,2013
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2013-08-25,2013-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,11,2013,12:00:00Z,https://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,2013
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2013-09-08,2013-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,12,2013,12:00:00Z,https://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,2013
marina_bay,Marina Bay Street Circuit,https://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Singapore,2013-09-22,2013-marina-bay,Singapore Grand Prix,marina-bay,1.2914,Marina Bay,103.864,13,2013,12:00:00Z,https://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix,2013
yeongam,Korean International Circuit,https://en.wikipedia.org/wiki/Korea_International_Circuit,Korea,2013-10-06,2013-yeongam-county,Korean Grand Prix,yeongam-county,34.7333,Yeongam County,126.417,14,2013,06:00:00Z,https://en.wikipedia.org/wiki/2013_Korean_Grand_Prix,2013
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,2013-10-13,2013-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,15,2013,06:00:00Z,https://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix,2013
buddh,Buddh International Circuit,https://en.wikipedia.org/wiki/Buddh_International_Circuit,India,2013-10-27,2013-uttar-pradesh,Indian Grand Prix,uttar-pradesh,28.3487,Uttar Pradesh,77.5331,16,2013,09:30:00Z,https://en.wikipedia.org/wiki/2013_Indian_Grand_Prix,2013
yas_marina,Yas Marina Circuit,https://en.wikipedia.org/wiki/Yas_Marina_Circuit,UAE,2013-11-03,2013-abu-dhabi,Abu Dhabi Grand Prix,abu-dhabi,24.4672,Abu Dhabi,54.6031,17,2013,13:00:00Z,https://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix,2013
americas,Circuit of the Americas,https://en.wikipedia.org/wiki/Circuit_of_the_Americas,USA,2013-11-17,2013-austin,United States Grand Prix,austin,30.1328,Austin,-97.6411,18,2013,19:00:00Z,https://en.wikipedia.org/wiki/2013_United_States_Grand_Prix,2013
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,2013-11-24,2013-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,19,2013,16:00:00Z,https://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix,2013
