constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,fastest_lap_average_speed,fastest_lap_average_speed_units,fastest_lap_lap,fastest_lap_rank,fastest_lap_time,grid_position,laps,milliseconds,points,position,position_text,round,status,time,year
McLaren,mclaren,British,PER,perez,Sergio Pérez,Mexican,11,2013-melbourne,Australian Grand Prix,212.294,kph,46,6,1:29.926,15,58,5486592,0.0,11,11,1,Finished,+1:23.367,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-melbourne,Australian Grand Prix,213.309,kph,50,2,1:29.498,13,58,5487082,0.0,12,12,1,Finished,+1:23.857,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-melbourne,Australian Grand Prix,208.836,kph,32,16,1:31.415,18,57,,0.0,13,13,1,+1 Lap,,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-melbourne,Australian Grand Prix,210.594,kph,42,12,1:30.652,16,57,,0.0,14,14,1,+1 Lap,,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-melbourne,Australian Grand Prix,211.055,kph,52,11,1:30.454,19,57,,0.0,15,15,1,+1 Lap,,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-melbourne,Australian Grand Prix,206.921,kph,55,19,1:32.261,22,56,,0.0,16,16,1,+2 Laps,,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-melbourne,Australian Grand Prix,207.036,kph,49,17,1:32.210,20,56,,0.0,17,17,1,+2 Laps,,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-melbourne,Australian Grand Prix,206.084,kph,39,20,1:32.636,21,56,,0.0,18,18,1,+2 Laps,,2013
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2013-melbourne,Australian Grand Prix,210.063,kph,33,14,1:30.881,14,39,,0.0,19,R,1,Hydraulics,,2013
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2013-melbourne,Australian Grand Prix,206.926,kph,18,18,1:32.259,6,26,,0.0,20,R,1,Electrical,,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-melbourne,Australian Grand Prix,205.465,kph,12,21,1:32.915,17,24,,0.0,21,R,1,Spun off,,2013
Sauber,sauber,Swiss,HUL,hulkenberg,Nico Hülkenberg,German,27,2013-melbourne,Australian Grand Prix,,,,,,11,0,,0.0,22,W,1,Fuel system,,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-kuala-lumpur,Malaysian Grand Prix,198.661,kph,45,3,1:40.446,1,56,5936681,25.0,1,1,2,Finished,1:38:56.681,2013
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-kuala-lumpur,Malaysian Grand Prix,198.19,kph,45,6,1:40.685,5,56,5940979,18.0,2,2,2,Finished,+4.298,2013
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2013-kuala-lumpur,Malaysian Grand Prix,197.57,kph,32,10,1:41.001,4,56,5948862,15.0,3,3,2,Finished,+12.181,2013
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2013-kuala-lumpur,Malaysian Grand Prix,198.052,kph,44,8,1:40.755,6,56,5949321,12.0,4,4,2,Finished,+12.640,2013
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2013-kuala-lumpur,Malaysian Grand Prix,199.937,kph,50,2,1:39.805,2,56,5962329,10.0,5,5,2,Finished,+25.648,2013
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2013-kuala-lumpur,Malaysian Grand Prix,197.131,kph,37,11,1:41.226,11,56,5972245,8.0,6,6,2,Finished,+35.564,2013
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2013-kuala-lumpur,Malaysian Grand Prix,196.079,kph,37,13,1:41.769,10,56,5985160,6.0,7,7,2,Finished,+48.479,2013
Sauber,sauber,Swiss,HUL,hulkenberg,Nico Hülkenberg,German,27,2013-kuala-lumpur,Malaysian Grand Prix,198.107,kph,46,7,1:40.727,12,56,5989725,4.0,8,8,2,Finished,+53.044,2013
McLaren,mclaren,British,PER,perez,Sergio Pérez,Mexican,11,2013-kuala-lumpur,Malaysian Grand Prix,201.159,kph,56,1,1:39.199,9,56,6009038,2.0,9,9,2,Finished,+1:12.357,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-kuala-lumpur,Malaysian Grand Prix,198.571,kph,45,4,1:40.492,17,56,6023805,1.0,10,10,2,Finished,+1:27.124,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-kuala-lumpur,Malaysian Grand Prix,196.845,kph,54,12,1:41.373,18,56,6025291,0.0,11,11,2,Finished,+1:28.610,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-kuala-lumpur,Malaysian Grand Prix,197.711,kph,54,9,1:40.929,14,55,,0.0,12,12,2,+1 Lap,,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-kuala-lumpur,Malaysian Grand Prix,194.827,kph,47,14,1:42.423,19,55,,0.0,13,13,2,+1 Lap,,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-kuala-lumpur,Malaysian Grand Prix,193.845,kph,51,17,1:42.942,20,55,,0.0,14,14,2,+1 Lap,,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-kuala-lumpur,Malaysian Grand Prix,193.441,kph,44,20,1:43.157,22,55,,0.0,15,15,2,+1 Lap,,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-kuala-lumpur,Malaysian Grand Prix,193.454,kph,44,19,1:43.150,21,54,,0.0,16,16,2,+2 Laps,,2013
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2013-kuala-lumpur,Malaysian Grand Prix,198.444,kph,43,5,1:40.556,7,53,,0.0,17,17,2,Withdrew,,2013
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2013-kuala-lumpur,Malaysian Grand Prix,194.527,kph,35,15,1:42.581,13,51,,0.0,18,18,2,Retired,,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-kuala-lumpur,Malaysian Grand Prix,192.865,kph,34,21,1:43.465,16,45,,0.0,19,R,2,Retired,,2013
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2013-kuala-lumpur,Malaysian Grand Prix,194.129,kph,24,16,1:42.791,8,27,,0.0,20,R,2,Wheel nut,,2013
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2013-kuala-lumpur,Malaysian Grand Prix,193.559,kph,19,18,1:43.094,15,22,,0.0,21,R,2,Wheel nut,,2013
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2013-kuala-lumpur,Malaysian Grand Prix,,,,,,3,1,,0.0,22,R,2,Collision,,2013
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2013-shanghai,Chinese Grand Prix,197.21,kph,46,4,1:39.506,3,56,5786945,25.0,1,1,3,Finished,1:36:26.945,2013
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2013-shanghai,Chinese Grand Prix,196.324,kph,51,5,1:39.955,2,56,5797113,18.0,2,2,3,Finished,+10.168,2013
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2013-shanghai,Chinese Grand Prix,196.273,kph,50,6,1:39.981,1,56,5799267,15.0,3,3,3,Finished,+12.322,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-shanghai,Chinese Grand Prix,202.706,kph,53,1,1:36.808,9,56,5799470,12.0,4,4,3,Finished,+12.525,2013
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2013-shanghai,Chinese Grand Prix,200.122,kph,56,2,1:38.058,8,56,5822230,10.0,5,5,3,Finished,+35.285,2013
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2013-shanghai,Chinese Grand Prix,195.68,kph,55,10,1:40.284,5,56,5827772,8.0,6,6,3,Finished,+40.827,2013
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2013-shanghai,Chinese Grand Prix,195.766,kph,55,9,1:40.240,7,56,5829636,6.0,7,7,3,Finished,+42.691,2013
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2013-shanghai,Chinese Grand Prix,196.038,kph,55,7,1:40.101,11,56,5838029,4.0,8,8,3,Finished,+51.084,2013
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2013-shanghai,Chinese Grand Prix,195.137,kph,55,11,1:40.563,6,56,5840368,2.0,9,9,3,Finished,+53.423,2013
Sauber,sauber,Swiss,HUL,hulkenberg,Nico Hülkenberg,German,27,2013-shanghai,Chinese Grand Prix,195.007,kph,31,12,1:40.630,10,56,5843543,1.0,10,10,3,Finished,+56.598,2013
McLaren,mclaren,British,PER,perez,Sergio Pérez,Mexican,11,2013-shanghai,Chinese Grand Prix,193.754,kph,55,14,1:41.281,12,56,5850805,0.0,11,11,3,Finished,+1:03.860,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-shanghai,Chinese Grand Prix,195.965,kph,56,8,1:40.138,15,56,5859549,0.0,12,12,3,Finished,+1:12.604,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-shanghai,Chinese Grand Prix,199.832,kph,53,3,1:38.200,16,56,5880806,0.0,13,13,3,Finished,+1:33.861,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-shanghai,Chinese Grand Prix,194.354,kph,54,13,1:40.968,14,56,5882398,0.0,14,14,3,Finished,+1:35.453,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-shanghai,Chinese Grand Prix,193.265,kph,35,15,1:41.537,18,55,,0.0,15,15,3,+1 Lap,,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-shanghai,Chinese Grand Prix,192.393,kph,48,17,1:41.997,20,55,,0.0,16,16,3,+1 Lap,,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-shanghai,Chinese Grand Prix,192.429,kph,39,16,1:41.978,19,55,,0.0,17,17,3,+1 Lap,,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-shanghai,Chinese Grand Prix,191.717,kph,42,18,1:42.357,21,55,,0.0,18,18,3,+1 Lap,,2013
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2013-shanghai,Chinese Grand Prix,189.823,kph,7,19,1:43.378,4,21,,0.0,19,R,3,Suspension,,2013
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-shanghai,Chinese Grand Prix,189.754,kph,12,20,1:43.416,22,15,,0.0,20,R,3,Wheel,,2013
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2013-shanghai,Chinese Grand Prix,188.223,kph,3,21,1:44.257,13,5,,0.0,21,R,3,Collision,,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-shanghai,Chinese Grand Prix,187.292,kph,2,22,1:44.775,17,4,,0.0,22,R,3,Collision,,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-sakhir,Bahrain Grand Prix,200.938,kph,55,1,1:36.961,2,57,5760498,25.0,1,1,4,Finished,1:36:00.498,2013
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2013-sakhir,Bahrain Grand Prix,198.476,kph,57,8,1:38.164,8,57,5769609,18.0,2,2,4,Finished,+9.111,2013
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2013-sakhir,Bahrain Grand Prix,199.567,kph,52,5,1:37.627,11,57,5780005,15.0,3,3,4,Finished,+19.507,2013
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2013-sakhir,Bahrain Grand Prix,198.128,kph,57,12,1:38.336,5,57,5782225,12.0,4,4,4,Finished,+21.727,2013
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2013-sakhir,Bahrain Grand Prix,198.395,kph,48,11,1:38.204,9,57,5795728,10.0,5,5,4,Finished,+35.230,2013
McLaren,mclaren,British,PER,perez,Sergio Pérez,Mexican,11,2013-sakhir,Bahrain Grand Prix,198.984,kph,41,7,1:37.913,12,57,5796496,8.0,6,6,4,Finished,+35.998,2013
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-sakhir,Bahrain Grand Prix,197.684,kph,52,13,1:38.557,7,57,5797742,6.0,7,7,4,Finished,+37.244,2013
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2013-sakhir,Bahrain Grand Prix,200.436,kph,41,3,1:37.204,3,57,5798072,4.0,8,8,4,Finished,+37.574,2013
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2013-sakhir,Bahrain Grand Prix,199.647,kph,48,4,1:37.588,1,57,5801624,2.0,9,9,4,Finished,+41.126,2013
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2013-sakhir,Bahrain Grand Prix,199.33,kph,49,6,1:37.743,10,57,5807129,1.0,10,10,4,Finished,+46.631,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-sakhir,Bahrain Grand Prix,196.875,kph,57,17,1:38.962,17,57,5826948,0.0,11,11,4,Finished,+1:06.450,2013
Sauber,sauber,Swiss,HUL,hulkenberg,Nico Hülkenberg,German,27,2013-sakhir,Bahrain Grand Prix,197.258,kph,43,15,1:38.770,14,57,5833431,0.0,12,12,4,Finished,+1:12.933,2013
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2013-sakhir,Bahrain Grand Prix,200.712,kph,44,2,1:37.070,6,57,5837217,0.0,13,13,4,Finished,+1:16.719,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-sakhir,Bahrain Grand Prix,198.419,kph,57,9,1:38.192,15,57,5842009,0.0,14,14,4,Finished,+1:21.511,2013
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2013-sakhir,Bahrain Grand Prix,197.12,kph,42,16,1:38.839,4,57,5846862,0.0,15,15,4,Finished,+1:26.364,2013
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2013-sakhir,Bahrain Grand Prix,195.655,kph,51,21,1:39.579,13,56,,0.0,16,16,4,+1 Lap,,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-sakhir,Bahrain Grand Prix,195.72,kph,37,20,1:39.546,18,56,,0.0,17,17,4,+1 Lap,,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-sakhir,Bahrain Grand Prix,198.399,kph,45,10,1:38.202,22,56,,0.0,18,18,4,+1 Lap,,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-sakhir,Bahrain Grand Prix,197.286,kph,50,14,1:38.756,19,56,,0.0,19,19,4,+1 Lap,,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-sakhir,Bahrain Grand Prix,196.246,kph,50,18,1:39.279,21,56,,0.0,20,20,4,+1 Lap,,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-sakhir,Bahrain Grand Prix,196.138,kph,49,19,1:39.334,20,55,,0.0,21,21,4,+2 Laps,,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-sakhir,Bahrain Grand Prix,188.96,kph,4,22,1:43.107,16,16,,0.0,22,R,4,Puncture,,2013
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2013-barcelona,Spanish Grand Prix,193.329,kph,53,5,1:26.681,5,66,5956596,25.0,1,1,5,Finished,1:39:16.596,2013
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2013-barcelona,Spanish Grand Prix,193.16,kph,47,6,1:26.757,4,66,5965934,18.0,2,2,5,Finished,+9.338,2013
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2013-barcelona,Spanish Grand Prix,193.971,kph,56,2,1:26.394,9,66,5982645,15.0,3,3,5,Finished,+26.049,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-barcelona,Spanish Grand Prix,192.541,kph,55,9,1:27.036,3,66,5994869,12.0,4,4,5,Finished,+38.273,2013
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-barcelona,Spanish Grand Prix,192.583,kph,55,8,1:27.017,7,66,6004559,10.0,5,5,5,Finished,+47.963,2013
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2013-barcelona,Spanish Grand Prix,191.321,kph,56,11,1:27.591,1,66,6024616,8.0,6,6,5,Finished,+1:08.020,2013
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2013-barcelona,Spanish Grand Prix,193.117,kph,55,7,1:26.776,10,66,6025584,6.0,7,7,5,Finished,+1:08.988,2013
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2013-barcelona,Spanish Grand Prix,190.524,kph,55,14,1:27.957,14,66,6036102,4.0,8,8,5,Finished,+1:19.506,2013
McLaren,mclaren,British,PER,perez,Sergio Pérez,Mexican,11,2013-barcelona,Spanish Grand Prix,192.066,kph,55,10,1:27.251,8,66,6038334,2.0,9,9,5,Finished,+1:21.738,2013
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2013-barcelona,Spanish Grand Prix,190.252,kph,55,16,1:28.083,11,65,,1.0,10,10,5,+1 Lap,,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-barcelona,Spanish Grand Prix,194.37,kph,56,1,1:26.217,19,65,,0.0,11,11,5,+1 Lap,,2013
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2013-barcelona,Spanish Grand Prix,190.659,kph,53,13,1:27.895,2,65,,0.0,12,12,5,+1 Lap,,2013
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2013-barcelona,Spanish Grand Prix,193.59,kph,38,3,1:26.564,13,65,,0.0,13,13,5,+1 Lap,,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-barcelona,Spanish Grand Prix,190.759,kph,56,12,1:27.849,17,65,,0.0,14,14,5,+1 Lap,,2013
Sauber,sauber,Swiss,HUL,hulkenberg,Nico Hülkenberg,German,27,2013-barcelona,Spanish Grand Prix,193.541,kph,58,4,1:26.586,15,65,,0.0,15,15,5,+1 Lap,,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-barcelona,Spanish Grand Prix,186.724,kph,27,20,1:29.747,16,65,,0.0,16,16,5,+1 Lap,,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-barcelona,Spanish Grand Prix,187.529,kph,43,19,1:29.362,22,65,,0.0,17,17,5,+1 Lap,,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-barcelona,Spanish Grand Prix,188.537,kph,55,18,1:28.884,20,64,,0.0,18,18,5,+2 Laps,,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-barcelona,Spanish Grand Prix,190.408,kph,49,15,1:28.011,21,64,,0.0,19,19,5,+2 Laps,,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-barcelona,Spanish Grand Prix,189.933,kph,41,17,1:28.231,12,52,,0.0,20,20,5,Accident,,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-barcelona,Spanish Grand Prix,184.973,kph,11,21,1:30.597,18,21,,0.0,21,21,5,Wheel,,2013
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2013-barcelona,Spanish Grand Prix,183.879,kph,5,22,1:31.136,6,8,,0.0,22,22,5,Suspension,,2013
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2013-monte-carlo,Monaco Grand Prix,153.51,kph,74,6,1:18.327,1,78,8272056,25.0,1,1,6,Finished,2:17:52.056,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-monte-carlo,Monaco Grand Prix,157.018,kph,77,1,1:16.577,3,78,8275943,18.0,2,2,6,Finished,+3.888,2013
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2013-monte-carlo,Monaco Grand Prix,153.637,kph,77,4,1:18.262,4,78,8278370,15.0,3,3,6,Finished,+6.314,2013
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2013-monte-carlo,Monaco Grand Prix,153.891,kph,76,3,1:18.133,2,78,8285950,12.0,4,4,6,Finished,+13.894,2013
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2013-monte-carlo,Monaco Grand Prix,153.578,kph,74,5,1:18.292,8,78,8293532,10.0,5,5,6,Finished,+21.477,2013
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2013-monte-carlo,Monaco Grand Prix,152.743,kph,76,8,1:18.720,9,78,8295159,8.0,6,6,6,Finished,+23.103,2013
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2013-monte-carlo,Monaco Grand Prix,151.55,kph,77,12,1:19.340,6,78,8298790,6.0,7,7,6,Finished,+26.734,2013
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2013-monte-carlo,Monaco Grand Prix,151.912,kph,77,10,1:19.151,10,78,8299279,4.0,8,8,6,Finished,+27.223,2013
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2013-monte-carlo,Monaco Grand Prix,151.789,kph,77,11,1:19.215,17,78,8299664,2.0,9,9,6,Finished,+27.608,2013
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2013-monte-carlo,Monaco Grand Prix,155.364,kph,78,2,1:17.392,5,78,8308638,1.0,10,10,6,Finished,+36.582,2013
Sauber,sauber,Swiss,HUL,hulkenberg,Nico Hülkenberg,German,27,2013-monte-carlo,Monaco Grand Prix,150.576,kph,29,15,1:19.853,11,78,8314628,0.0,11,11,6,Finished,+42.572,2013
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2013-monte-carlo,Monaco Grand Prix,148.589,kph,68,20,1:20.921,14,78,8314746,0.0,12,12,6,Finished,+42.691,2013
Sauber,sauber,Swiss,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2013-monte-carlo,Monaco Grand Prix,152.811,kph,71,7,1:18.685,19,78,8315268,0.0,13,13,6,Finished,+43.212,2013
Marussia,marussia,Russian,CHI,chilton,Max Chilton,British,4,2013-monte-carlo,Monaco Grand Prix,152.171,kph,78,9,1:19.016,22,78,8321941,0.0,14,14,6,Finished,+49.885,2013
Caterham,caterham,Malaysian,VDG,garde,Giedo van der Garde,Dutch,21,2013-monte-carlo,Monaco Grand Prix,149.377,kph,50,17,1:20.494,15,78,8334646,0.0,15,15,6,Finished,+1:02.590,2013
McLaren,mclaren,British,PER,perez,Sergio Pérez,Mexican,11,2013-monte-carlo,Monaco Grand Prix,151.188,kph,27,14,1:19.530,7,72,,0.0,16,16,6,Suspension,,2013
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2013-monte-carlo,Monaco Grand Prix,148.501,kph,57,21,1:20.969,13,63,,0.0,17,R,6,Collision,,2013
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2013-monte-carlo,Monaco Grand Prix,151.386,kph,26,13,1:19.426,12,61,,0.0,18,R,6,Collision,,2013
Marussia,marussia,Russian,BIA,jules_bianchi,Jules Bianchi,French,17,2013-monte-carlo,Monaco Grand Prix,149.149,kph,49,18,1:20.617,20,58,,0.0,19,R,6,Brakes,,2013
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2013-monte-carlo,Monaco Grand Prix,148.662,kph,8,19,1:20.881,16,44,,0.0,20,R,6,Collision,,2013
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2013-monte-carlo,Monaco Grand Prix,150.179,kph,28,16,1:20.064,21,28,,0.0,21,R,6,Accident,,2013
Caterham,caterham,Malaysian,PIC,pic,Charles Pic,French,20,2013-monte-carlo,Monaco Grand Prix,145.266,kph,4,22,1:22.772,18,7,,0.0,22,R,6,Gearbox,,2013
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2013-montreal,Canadian Grand Prix,205.06,kph,55,5,1:16.561,1,70,5529143,25.0,1,1,7,Finished,1:32:09.143,2013
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2013-montreal,Canadian Grand Prix,206.023,kph,69,2,1:16.203,6,70,5543551,18.0,2,2,7,Finished,+14.408,2013
