stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,ANT,Mercedes,HARD,2.0,33.0,53.0,21,91.395,91.4,90.965
2,NOR,McLaren,HARD,2.0,23.0,53.0,31,91.779,91.658,91.116
3,VER,Red Bull Racing,HARD,2.0,23.0,53.0,31,91.8,91.739,91.041
4,PIA,McLaren,HARD,2.0,22.0,53.0,32,91.81,91.656,91.039
5,HAM,Ferrari,MEDIUM,2.0,32.0,53.0,22,91.859,91.837,91.406
6,LEC,Ferrari,HARD,2.0,23.0,53.0,31,92.091,91.957,91.469
7,RUS,Mercedes,HARD,2.0,21.0,53.0,32,92.1,91.93,91.357
8,SAI,Williams,SOFT,2.0,35.0,53.0,19,92.129,92.087,91.106
9,HAD,Racing Bulls,HARD,2.0,27.0,53.0,27,92.157,92.001,91.317
10,ALB,Williams,HARD,2.0,26.0,53.0,28,92.182,92.156,91.125
11,GAS,Alpine,HARD,2.0,26.0,53.0,28,92.365,92.279,91.82
12,ALO,Aston Martin,HARD,2.0,26.0,53.0,28,92.434,92.408,91.77
13,TSU,Red Bull Racing,HARD,2.0,25.0,53.0,29,92.493,92.424,91.871
14,BOR,Kick Sauber,MEDIUM,2.0,33.0,53.0,21,92.534,92.487,92.034
15,OCO,Haas F1 Team,MEDIUM,2.0,34.0,53.0,20,92.566,92.53,91.967
16,BEA,Haas F1 Team,HARD,2.0,25.0,53.0,29,92.577,92.348,92.006
17,STR,Aston Martin,MEDIUM,3.0,32.0,52.0,20,92.578,92.556,92.052
18,LAW,Racing Bulls,SOFT,2.0,35.0,53.0,19,92.629,92.702,92.043
19,HUL,Kick Sauber,HARD,2.0,24.0,53.0,29,93.045,92.95,92.572
20,DOO,Alpine,HARD,2.0,17.0,53.0,37,93.306,93.209,92.685
21,VER,Red Bull Racing,MEDIUM,1.0,3.0,20.0,17,93.497,93.529,93.064
22,NOR,McLaren,MEDIUM,1.0,3.0,20.0,17,93.515,93.512,92.988
23,ANT,Mercedes,MEDIUM,1.0,3.0,30.0,27,93.615,93.768,92.961
24,PIA,McLaren,MEDIUM,1.0,3.0,19.0,16,93.629,93.625,93.253
25,HAM,Ferrari,HARD,1.0,4.0,29.0,26,93.728,93.816,93.04
26,LEC,Ferrari,MEDIUM,1.0,4.0,20.0,17,93.741,93.777,93.413
27,RUS,Mercedes,MEDIUM,1.0,2.0,18.0,16,93.872,93.847,93.603
28,HAD,Racing Bulls,MEDIUM,1.0,3.0,24.0,21,93.998,93.99,93.637
29,ALB,Williams,MEDIUM,1.0,4.0,23.0,20,94.142,94.146,93.805
30,BEA,Haas F1 Team,MEDIUM,1.0,3.0,21.0,19,94.341,94.381,93.986
31,STR,Aston Martin,HARD,2.0,11.0,29.0,19,94.362,94.258,93.625
32,ALO,Aston Martin,MEDIUM,1.0,3.0,23.0,20,94.457,94.474,94.111
33,GAS,Alpine,MEDIUM,1.0,3.0,23.0,20,94.575,94.592,94.289
34,LAW,Racing Bulls,MEDIUM,1.0,3.0,32.0,29,94.602,94.633,93.959
35,TSU,Red Bull Racing,MEDIUM,1.0,3.0,21.0,19,94.606,94.6,94.02
36,SAI,Williams,MEDIUM,1.0,3.0,32.0,29,94.644,94.634,93.932
37,OCO,Haas F1 Team,HARD,1.0,3.0,31.0,28,94.644,94.744,93.889
38,BOR,Kick Sauber,HARD,1.0,4.0,30.0,27,94.664,94.699,93.638
39,HUL,Kick Sauber,MEDIUM,1.0,3.0,21.0,19,94.82,94.789,94.312
40,DOO,Alpine,SOFT,1.0,4.0,14.0,11,95.122,95.07,94.892
41,STR,Aston Martin,SOFT,1.0,3.0,8.0,6,95.3,95.322,95.104
