stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,HARD,3.0,39.0,53.0,15,96.005,95.983,94.183
2,NOR,McLaren,HARD,3.0,38.0,53.0,16,96.333,96.228,95.247
3,PIA,McLaren,HARD,3.0,37.0,53.0,17,97.044,97.017,96.328
4,SAI,Ferrari,HARD,3.0,40.0,53.0,14,97.183,96.958,96.187
5,LEC,Ferrari,HARD,3.0,36.0,53.0,18,97.323,97.348,96.362
6,HAM,Mercedes,HARD,3.0,36.0,53.0,18,97.328,97.322,95.611
7,GAS,Alpine,HARD,3.0,36.0,52.0,17,97.548,97.733,96.371
8,VER,Red Bull Racing,MEDIUM,2.0,18.0,36.0,19,97.68,97.714,97.344
9,HUL,Haas F1 Team,MEDIUM,4.0,39.0,52.0,14,97.78,97.684,97.25
10,NOR,McLaren,HARD,2.0,19.0,35.0,17,97.894,97.952,96.689
11,VER,Red Bull Racing,MEDIUM,1.0,5.0,15.0,9,98.095,98.241,96.748
12,OCO,Alpine,HARD,3.0,30.0,53.0,24,98.136,98.002,97.398
13,ALO,Aston Martin,HARD,3.0,27.0,53.0,27,98.247,98.27,97.203
14,RUS,Mercedes,HARD,2.0,26.0,53.0,27,98.356,98.196,97.653
15,TSU,AlphaTauri,HARD,3.0,32.0,52.0,21,98.362,98.264,97.768
16,ZHO,Alfa Romeo,HARD,4.0,31.0,52.0,22,98.367,98.271,97.791
17,HAM,Mercedes,HARD,2.0,18.0,33.0,16,98.405,98.357,97.489
18,LEC,Ferrari,MEDIUM,2.0,19.0,33.0,15,98.427,98.476,97.88
19,SAI,Ferrari,MEDIUM,2.0,20.0,37.0,18,98.467,98.611,97.753
20,MAG,Haas F1 Team,HARD,3.0,33.0,52.0,19,98.474,98.277,97.842
21,PIA,McLaren,HARD,2.0,15.0,34.0,19,98.575,98.574,98.117
22,LAW,AlphaTauri,HARD,3.0,27.0,52.0,26,98.682,98.642,98.267
23,NOR,McLaren,MEDIUM,1.0,5.0,15.0,10,98.685,98.795,97.66
24,GAS,Alpine,HARD,2.0,20.0,33.0,14,98.718,98.822,97.279
25,HUL,Haas F1 Team,HARD,3.0,23.0,36.0,14,98.763,98.605,98.322
26,PIA,McLaren,MEDIUM,1.0,5.0,11.0,7,98.982,98.876,98.676
27,LEC,Ferrari,MEDIUM,1.0,5.0,15.0,10,99.236,99.202,98.805
28,SAI,Ferrari,MEDIUM,1.0,5.0,17.0,11,99.335,99.398,98.962
29,HAM,Mercedes,MEDIUM,1.0,6.0,15.0,9,99.351,99.274,98.786
30,STR,Aston Martin,MEDIUM,2.0,16.0,19.0,4,99.449,99.332,99.05
31,ALO,Aston Martin,SOFT,1.0,5.0,10.0,6,99.478,99.498,99.138
32,RUS,Mercedes,MEDIUM,1.0,5.0,23.0,18,99.573,99.556,98.768
33,MAG,Haas F1 Team,HARD,2.0,14.0,29.0,16,99.651,99.582,98.373
34,ALO,Aston Martin,HARD,2.0,15.0,24.0,10,99.76,99.898,98.126
35,LAW,AlphaTauri,SOFT,1.0,5.0,9.0,5,99.88,99.925,99.472
36,ALB,Williams,SOFT,3.0,15.0,25.0,11,99.983,100.071,99.185
37,HUL,Haas F1 Team,MEDIUM,2.0,10.0,20.0,9,100.052,100.133,98.724
38,TSU,AlphaTauri,SOFT,1.0,5.0,8.0,4,100.102,100.04,99.941
39,ZHO,Alfa Romeo,SOFT,3.0,12.0,28.0,15,100.104,100.134,99.106
40,STR,Aston Martin,SOFT,1.0,5.0,13.0,9,100.209,100.151,99.829
41,HUL,Haas F1 Team,SOFT,1.0,5.0,7.0,3,100.292,100.209,100.114
42,TSU,AlphaTauri,MEDIUM,2.0,11.0,29.0,17,100.337,100.487,98.737
43,LAW,AlphaTauri,MEDIUM,2.0,12.0,24.0,11,100.383,100.392,99.212
44,PER,Red Bull Racing,HARD,2.0,5.0,11.0,7,100.384,100.466,99.704
45,OCO,Alpine,HARD,2.0,5.0,27.0,20,100.4,100.483,99.631
46,GAS,Alpine,MEDIUM,1.0,5.0,17.0,12,100.526,100.276,99.96
47,MAG,Haas F1 Team,MEDIUM,1.0,5.0,11.0,7,100.591,100.534,100.318
48,ZHO,Alfa Romeo,SOFT,2.0,5.0,9.0,4,100.72,100.822,100.207
49,SAR,Williams,MEDIUM,3.0,7.0,20.0,13,100.748,100.619,98.848
50,ALB,Williams,MEDIUM,2.0,5.0,11.0,7,101.019,101.14,100.45
51,BOT,Alfa Romeo,SOFT,2.0,3.0,5.0,2,131.685,131.685,122.755
