circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,1997-03-09,1997-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,1997,,https://en.wikipedia.org/wiki/1997_Australian_Grand_Prix,1997
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,1997-03-30,1997-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,2,1997,,https://en.wikipedia.org/wiki/1997_Brazilian_Grand_Prix,1997
galvez,Autódromo Juan y Oscar Gálvez,https://en.wikipedia.org/wiki/Autódromo_Oscar_y_Juan_Gálvez,Argentina,1997-04-13,1997-buenos-aires,Argentine Grand Prix,buenos-aires,-34.6943,Buenos Aires,-58.4593,3,1997,,https://en.wikipedia.org/wiki/1997_Argentine_Grand_Prix,1997
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,1997-04-27,1997-imola,San Marino Grand Prix,imola,44.3439,Imola,11.7167,4,1997,,https://en.wikipedia.org/wiki/1997_San_Marino_Grand_Prix,1997
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1997-05-11,1997-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,5,1997,,https://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix,1997
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,1997-05-25,1997-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,6,1997,,https://en.wikipedia.org/wiki/1997_Spanish_Grand_Prix,1997
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,1997-06-15,1997-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,7,1997,,https://en.wikipedia.org/wiki/1997_Canadian_Grand_Prix,1997
magny_cours,Circuit de Nevers Magny-Cours,https://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,France,1997-06-29,1997-magny-cours,French Grand Prix,magny-cours,46.8642,Magny Cours,3.16361,8,1997,,https://en.wikipedia.org/wiki/1997_French_Grand_Prix,1997
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1997-07-13,1997-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,9,1997,,https://en.wikipedia.org/wiki/1997_British_Grand_Prix,1997
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,1997-07-27,1997-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,10,1997,,https://en.wikipedia.org/wiki/1997_German_Grand_Prix,1997
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,1997-08-10,1997-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,11,1997,,https://en.wikipedia.org/wiki/1997_Hungarian_Grand_Prix,1997
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,1997-08-24,1997-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,12,1997,,https://en.wikipedia.org/wiki/1997_Belgian_Grand_Prix,1997
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1997-09-07,1997-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,13,1997,,https://en.wikipedia.org/wiki/1997_Italian_Grand_Prix,1997
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,1997-09-21,1997-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,14,1997,,https://en.wikipedia.org/wiki/1997_Austrian_Grand_Prix,1997
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,1997-09-28,1997-n-rburg,Luxembourg Grand Prix,n-rburg,50.3356,Nürburg,6.9475,15,1997,,https://en.wikipedia.org/wiki/1997_Luxembourg_Grand_Prix,1997
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,1997-10-12,1997-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,16,1997,,https://en.wikipedia.org/wiki/1997_Japanese_Grand_Prix,1997
jerez,Circuito de Jerez,https://en.wikipedia.org/wiki/Circuito_de_Jerez,Spain,1997-10-26,1997-jerez-de-la-frontera,European Grand Prix,jerez-de-la-frontera,36.7083,Jerez de la Frontera,-6.03417,17,1997,,https://en.wikipedia.org/wiki/1997_European_Grand_Prix,1997
