stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,LEC,Ferrari,MEDIUM,3.0,44.0,56.0,13,96.05,96.129,94.86
2,GAS,Red Bull Racing,SOFT,4.0,55.0,56.0,2,96.208,96.208,94.742
3,HAM,Mercedes,MEDIUM,3.0,38.0,56.0,19,96.416,96.383,95.892
4,BOT,Mercedes,MEDIUM,3.0,38.0,56.0,19,96.474,96.583,94.872
5,VET,Ferrari,MEDIUM,3.0,37.0,56.0,20,96.559,96.555,94.836
6,VER,Red Bull Racing,MEDIUM,3.0,36.0,56.0,21,96.825,96.688,96.143
7,GAS,Red Bull Racing,MEDIUM,3.0,41.0,52.0,12,97.144,97.266,96.225
8,HAM,Mercedes,HARD,2.0,24.0,35.0,12,97.176,97.146,96.645
9,BOT,Mercedes,HARD,2.0,23.0,35.0,13,97.411,97.535,96.558
10,VET,Ferrari,HARD,2.0,20.0,34.0,15,97.532,97.543,96.998
11,LEC,Ferrari,HARD,2.0,24.0,41.0,18,97.608,97.528,97.103
12,VER,Red Bull Racing,HARD,2.0,19.0,33.0,15,98.059,98.014,97.502
13,STR,Racing Point,SOFT,3.0,46.0,55.0,10,98.216,98.11,96.678
14,SAI,McLaren,SOFT,3.0,38.0,55.0,18,98.295,98.158,97.502
15,KVY,Toro Rosso,HARD,3.0,27.0,29.0,3,98.307,98.439,97.975
16,RUS,Williams,SOFT,3.0,51.0,54.0,4,98.422,98.552,97.283
17,GRO,Haas F1 Team,MEDIUM,3.0,37.0,55.0,19,98.632,98.192,96.873
18,KVY,Toro Rosso,SOFT,4.0,32.0,40.0,9,98.646,98.62,98.245
19,HAM,Mercedes,MEDIUM,1.0,3.0,20.0,18,98.664,98.598,98.119
20,GAS,Red Bull Racing,HARD,2.0,21.0,38.0,18,98.695,98.679,98.224
21,MAG,Haas F1 Team,MEDIUM,3.0,35.0,55.0,21,98.748,98.564,97.471
22,BOT,Mercedes,MEDIUM,1.0,3.0,20.0,17,98.89,98.903,98.3
23,GIO,Alfa Romeo Racing,MEDIUM,3.0,32.0,55.0,24,99.037,98.933,98.048
24,VET,Ferrari,MEDIUM,1.0,3.0,17.0,14,99.179,99.042,98.643
25,NOR,McLaren,SOFT,4.0,36.0,49.0,13,99.18,98.885,98.346
26,VER,Red Bull Racing,MEDIUM,1.0,3.0,16.0,13,99.268,99.176,98.863
27,RAI,Alfa Romeo Racing,HARD,2.0,27.0,55.0,29,99.365,99.031,97.812
28,LEC,Ferrari,MEDIUM,1.0,3.0,21.0,18,99.479,99.598,98.637
29,PER,Racing Point,HARD,2.0,22.0,55.0,34,99.489,99.254,98.702
30,RIC,Renault,HARD,2.0,20.0,54.0,35,99.564,99.304,98.632
31,NOR,McLaren,MEDIUM,3.0,19.0,33.0,13,99.572,99.472,99.181
32,STR,Racing Point,HARD,2.0,22.0,43.0,22,99.615,99.596,99.074
33,ALB,Toro Rosso,HARD,2.0,21.0,55.0,35,99.639,99.542,98.901
34,GAS,Red Bull Racing,SOFT,1.0,3.0,17.0,15,99.903,99.905,99.72
35,GRO,Haas F1 Team,HARD,2.0,10.0,34.0,24,100.162,100.16,99.292
36,SAI,McLaren,HARD,2.0,3.0,35.0,30,100.308,100.279,99.731
37,RIC,Renault,SOFT,1.0,3.0,17.0,15,100.379,100.433,100.044
38,NOR,McLaren,HARD,2.0,3.0,16.0,14,100.474,100.512,99.921
39,PER,Racing Point,MEDIUM,1.0,3.0,19.0,16,100.481,100.399,100.153
40,MAG,Haas F1 Team,HARD,2.0,11.0,32.0,22,100.516,100.566,98.778
41,GIO,Alfa Romeo Racing,MEDIUM,2.0,9.0,29.0,21,100.598,100.463,99.184
42,RAI,Alfa Romeo Racing,MEDIUM,1.0,3.0,24.0,21,100.599,100.508,99.939
43,KVY,Toro Rosso,MEDIUM,2.0,9.0,24.0,16,100.628,100.484,100.044
44,HUL,Renault,HARD,2.0,13.0,15.0,3,100.778,100.803,99.677
45,ALB,Toro Rosso,SOFT,1.0,3.0,18.0,14,100.995,100.968,100.632
46,STR,Racing Point,MEDIUM,1.0,3.0,19.0,16,101.149,101.077,100.513
47,KUB,Williams,HARD,2.0,28.0,54.0,27,101.22,100.936,99.772
48,KVY,Toro Rosso,MEDIUM,1.0,3.0,6.0,4,101.22,101.191,100.651
49,RUS,Williams,HARD,2.0,24.0,48.0,25,101.24,101.364,98.953
50,HUL,Renault,SOFT,1.0,2.0,10.0,9,101.358,100.624,100.282
51,GRO,Haas F1 Team,SOFT,1.0,3.0,7.0,5,101.507,101.345,101.198
52,MAG,Haas F1 Team,SOFT,1.0,3.0,8.0,5,101.701,101.665,101.478
53,GIO,Alfa Romeo Racing,SOFT,1.0,3.0,6.0,3,102.177,102.096,101.992
54,RUS,Williams,MEDIUM,1.0,3.0,21.0,18,102.208,102.06,101.355
55,KUB,Williams,MEDIUM,1.0,3.0,25.0,22,102.666,102.75,101.711
