Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:46.407000,106.407,,0 days 00:00:29.072000,0 days 00:00:49.841000,MEDIUM,4.0,1.0,,,1.0,False,126
BOT,77,Mercedes,1.0,0 days 00:01:48.391000,108.391,,0 days 00:00:29.483000,0 days 00:00:50.824000,MEDIUM,4.0,1.0,,,2.0,False,126
LEC,16,Ferrari,1.0,0 days 00:01:50.061000,110.061,,0 days 00:00:29.916000,0 days 00:00:51.468000,MEDIUM,4.0,1.0,,,3.0,False,126
VET,5,Ferrari,1.0,0 days 00:01:50.733000,110.733,,0 days 00:00:29.825000,0 days 00:00:51.639000,MEDIUM,4.0,1.0,,,4.0,False,126
VER,33,Red Bull Racing,1.0,0 days 00:01:52.744000,112.744,,0 days 00:00:30.330000,0 days 00:00:52.995000,MEDIUM,4.0,1.0,,,5.0,False,126
GAS,10,Red Bull Racing,1.0,0 days 00:01:54.122000,114.122,,0 days 00:00:30.985000,0 days 00:00:53.511000,SOFT,4.0,1.0,,,6.0,False,126
RIC,3,Renault,1.0,0 days 00:01:56.770000,116.77,,0 days 00:00:31.286000,0 days 00:00:55.558000,SOFT,4.0,1.0,,,7.0,False,126
PER,11,Racing Point,1.0,0 days 00:01:57.998000,117.998,,0 days 00:00:31.487000,0 days 00:00:56.175000,MEDIUM,1.0,1.0,,,8.0,False,126
HUL,27,Renault,1.0,0 days 00:01:59.160000,119.16,,0 days 00:00:31.707000,0 days 00:00:57.176000,SOFT,4.0,1.0,,,9.0,False,126
GRO,8,Haas F1 Team,1.0,0 days 00:01:59.725000,119.725,,0 days 00:00:31.927000,0 days 00:00:57.072000,SOFT,4.0,1.0,,,10.0,False,126
MAG,20,Haas F1 Team,1.0,0 days 00:02:00.389000,120.389,,0 days 00:00:31.875000,0 days 00:00:58.073000,SOFT,4.0,1.0,,,11.0,False,126
RAI,7,Alfa Romeo Racing,1.0,0 days 00:02:01.546000,121.546,,0 days 00:00:31.909000,0 days 00:00:58.460000,MEDIUM,1.0,1.0,,,12.0,False,126
STR,18,Racing Point,1.0,0 days 00:02:02.994000,122.994,,0 days 00:00:31.677000,0 days 00:00:59.416000,MEDIUM,1.0,1.0,,,13.0,False,126
GIO,99,Alfa Romeo Racing,1.0,0 days 00:02:04.095000,124.095,,0 days 00:00:32.111000,0 days 00:00:59.865000,SOFT,1.0,1.0,,,14.0,False,126
RUS,63,Williams,1.0,0 days 00:02:04.734000,124.734,,0 days 00:00:32.773000,0 days 00:01:00.189000,MEDIUM,1.0,1.0,,,15.0,False,126
KUB,88,Williams,1.0,0 days 00:02:05.409000,125.409,,0 days 00:00:32.343000,0 days 00:01:00.437000,MEDIUM,1.0,1.0,,,16.0,False,126
KVY,26,Toro Rosso,1.0,0 days 00:02:06.639000,126.639,,0 days 00:00:34.285000,0 days 00:01:00.948000,MEDIUM,1.0,1.0,,,17.0,False,126
ALB,23,Toro Rosso,1.0,0 days 00:02:08.468000,128.468,,0 days 00:00:31.155000,0 days 00:01:01.146000,SOFT,1.0,1.0,0 days 00:33:37.705000,,18.0,False,126
SAI,55,McLaren,1.0,0 days 00:02:11.900000,131.9,,0 days 00:00:35.763000,0 days 00:01:04.636000,MEDIUM,1.0,1.0,,0 days 00:35:37.542000,19.0,False,126
