stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Mercedes,MEDIUM,2.0,15.0,51.0,35,105.672,105.624,104.166
2,VER,Red Bull Racing,MEDIUM,2.0,16.0,51.0,34,105.753,105.683,104.794
3,BOT,Mercedes,MEDIUM,2.0,14.0,51.0,36,105.87,105.889,104.024
4,VET,Ferrari,MEDIUM,2.0,13.0,51.0,37,105.998,105.807,104.629
5,LEC,Ferrari,SOFT,3.0,49.0,51.0,3,106.098,106.503,103.009
6,NOR,McLaren,SOFT,3.0,41.0,51.0,11,106.894,107.289,105.394
7,LEC,Ferrari,SOFT,2.0,36.0,46.0,9,106.965,105.913,104.55
8,SAI,McLaren,MEDIUM,2.0,14.0,51.0,36,107.21,107.294,105.807
9,PER,Racing Point,MEDIUM,2.0,12.0,51.0,38,107.243,107.47,105.524
10,STR,Racing Point,MEDIUM,2.0,12.0,51.0,38,107.556,107.674,106.009
11,MAG,Haas F1 Team,SOFT,3.0,41.0,50.0,10,107.62,107.704,106.682
12,NOR,McLaren,MEDIUM,2.0,11.0,38.0,27,107.63,107.629,106.275
13,GAS,Red Bull Racing,MEDIUM,1.0,3.0,38.0,35,107.658,107.389,105.712
14,LEC,Ferrari,MEDIUM,1.0,2.0,33.0,32,107.665,107.42,106.274
15,ALB,Toro Rosso,MEDIUM,2.0,14.0,50.0,35,107.827,108.061,105.754
16,RIC,Renault,MEDIUM,2.0,12.0,30.0,19,108.018,108.041,106.767
17,GIO,Alfa Romeo Racing,MEDIUM,2.0,9.0,50.0,40,108.235,108.184,105.969
18,RAI,Alfa Romeo Racing,MEDIUM,2.0,8.0,50.0,41,108.258,108.392,106.479
19,BOT,Mercedes,SOFT,1.0,2.0,11.0,10,108.272,107.992,107.55
20,HAM,Mercedes,SOFT,1.0,2.0,12.0,11,108.58,108.526,107.72
21,RUS,Williams,MEDIUM,2.0,27.0,37.0,11,108.631,108.146,107.747
22,KUB,Williams,SOFT,4.0,44.0,49.0,6,108.917,108.716,107.709
23,KVY,Toro Rosso,MEDIUM,2.0,7.0,32.0,25,108.984,108.689,107.681
24,VET,Ferrari,SOFT,1.0,2.0,10.0,9,109.021,109.032,108.276
25,MAG,Haas F1 Team,MEDIUM,2.0,9.0,37.0,29,109.069,108.875,107.441
26,HUL,Renault,MEDIUM,2.0,10.0,33.0,24,109.213,108.898,108.075
27,VER,Red Bull Racing,SOFT,1.0,2.0,13.0,12,109.238,109.243,108.173
28,RUS,Williams,SOFT,3.0,40.0,48.0,9,109.318,108.801,107.251
29,HUL,Renault,SOFT,3.0,36.0,50.0,13,109.343,108.269,107.407
30,GRO,Haas F1 Team,MEDIUM,1.0,2.0,33.0,31,110.336,110.253,108.517
31,NOR,McLaren,SOFT,1.0,2.0,7.0,6,110.418,110.471,109.594
32,KUB,Williams,MEDIUM,3.0,25.0,41.0,15,110.419,109.718,108.65
33,RAI,Alfa Romeo Racing,SOFT,1.0,2.0,4.0,3,110.702,110.729,110.164
34,PER,Racing Point,SOFT,1.0,2.0,9.0,8,110.756,110.587,109.423
35,SAI,McLaren,SOFT,1.0,2.0,11.0,10,110.787,110.785,109.828
36,KUB,Williams,MEDIUM,2.0,16.0,22.0,7,110.893,110.675,110.508
37,GRO,Haas F1 Team,SOFT,2.0,36.0,37.0,2,111.092,111.092,108.858
38,RIC,Renault,SOFT,1.0,2.0,8.0,7,111.37,111.289,110.773
39,STR,Racing Point,SOFT,1.0,2.0,9.0,8,111.392,111.293,110.027
40,MAG,Haas F1 Team,SOFT,1.0,2.0,6.0,4,111.431,111.115,110.816
41,RUS,Williams,MEDIUM,1.0,2.0,24.0,22,111.691,111.5,110.507
42,KVY,Toro Rosso,SOFT,1.0,2.0,4.0,3,111.741,110.837,110.422
43,ALB,Toro Rosso,SOFT,1.0,2.0,11.0,10,111.98,111.452,110.461
44,KUB,Williams,MEDIUM,1.0,3.0,13.0,11,112.013,111.971,111.272
45,HUL,Renault,SOFT,1.0,2.0,7.0,6,112.224,112.209,110.614
46,GIO,Alfa Romeo Racing,SOFT,1.0,2.0,6.0,5,112.671,111.636,110.609
