Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:26.434000,86.434,,0 days 00:00:31.160000,0 days 00:00:28.042000,SOFT,4.0,1.0,,,1.0,False,12
BOT,77,Mercedes,1.0,0 days 00:01:28.519000,88.519,,0 days 00:00:31.669000,0 days 00:00:28.537000,SOFT,4.0,1.0,,,2.0,False,12
VER,33,Red Bull Racing,1.0,0 days 00:01:29.414000,89.414,,0 days 00:00:31.974000,0 days 00:00:28.855000,SOFT,4.0,1.0,,,3.0,False,12
VET,5,Ferrari,1.0,0 days 00:01:30.453000,90.453,,0 days 00:00:32.515000,0 days 00:00:29.125000,SOFT,4.0,1.0,,,4.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:31.214000,91.214,,0 days 00:00:32.405000,0 days 00:00:29.407000,SOFT,4.0,1.0,,,5.0,False,12
GAS,10,Red Bull Racing,1.0,0 days 00:01:31.885000,91.885,,0 days 00:00:33.003000,0 days 00:00:29.258000,SOFT,4.0,1.0,,,6.0,False,12
GRO,8,Haas F1 Team,1.0,0 days 00:01:32.573000,92.573,,0 days 00:00:33.491000,0 days 00:00:29.491000,SOFT,4.0,1.0,,,7.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:33.075000,93.075,,0 days 00:00:33.717000,0 days 00:00:29.391000,SOFT,4.0,1.0,,,8.0,False,12
KVY,26,Toro Rosso,1.0,0 days 00:01:33.892000,93.892,,0 days 00:00:34.051000,0 days 00:00:29.906000,SOFT,4.0,1.0,,,9.0,False,12
ALB,23,Toro Rosso,1.0,0 days 00:01:34.539000,94.539,,0 days 00:00:33.857000,0 days 00:00:30.117000,SOFT,1.0,1.0,,,10.0,False,12
SAI,55,McLaren,1.0,0 days 00:01:35.138000,95.138,,0 days 00:00:34.548000,0 days 00:00:30.327000,SOFT,1.0,1.0,,,11.0,False,12
RIC,3,Renault,1.0,0 days 00:01:35.756000,95.756,,0 days 00:00:34.486000,0 days 00:00:30.562000,SOFT,4.0,1.0,,,12.0,False,12
PER,11,Racing Point,1.0,0 days 00:01:36.385000,96.385,,0 days 00:00:34.420000,0 days 00:00:30.939000,SOFT,1.0,1.0,,,13.0,False,12
STR,18,Racing Point,1.0,0 days 00:01:36.721000,96.721,,0 days 00:00:34.787000,0 days 00:00:30.797000,MEDIUM,1.0,1.0,,,14.0,False,12
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:37.251000,97.251,,0 days 00:00:34.587000,0 days 00:00:30.933000,SOFT,1.0,1.0,,,15.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:37.604000,97.604,,0 days 00:00:34.779000,0 days 00:00:30.991000,SOFT,1.0,1.0,,,16.0,False,12
KUB,88,Williams,1.0,0 days 00:01:38.564000,98.564,,0 days 00:00:35.279000,0 days 00:00:31.171000,MEDIUM,1.0,1.0,,,17.0,False,12
HUL,27,Renault,1.0,0 days 00:01:38.687000,98.687,,0 days 00:00:32.918000,0 days 00:00:30.751000,MEDIUM,1.0,1.0,0 days 00:33:17.148000,,18.0,False,12
RUS,63,Williams,1.0,0 days 00:01:39.457000,99.457,,0 days 00:00:35.644000,0 days 00:00:31.768000,MEDIUM,1.0,1.0,,,19.0,False,12
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:43.029000,103.029,,0 days 00:00:42.360000,0 days 00:00:29.146000,MEDIUM,1.0,1.0,,,20.0,False,12
HAM,44,Mercedes,2.0,0 days 00:01:23.657000,83.657,0 days 00:00:23.771000,0 days 00:00:31.524000,0 days 00:00:28.362000,SOFT,5.0,1.0,,,1.0,True,1
BOT,77,Mercedes,2.0,0 days 00:01:23.495000,83.495,0 days 00:00:23.757000,0 days 00:00:31.292000,0 days 00:00:28.446000,SOFT,5.0,1.0,,,2.0,True,1
VER,33,Red Bull Racing,2.0,0 days 00:01:23.595000,83.595,0 days 00:00:23.644000,0 days 00:00:31.330000,0 days 00:00:28.621000,SOFT,5.0,1.0,,,3.0,True,1
VET,5,Ferrari,2.0,0 days 00:01:23.893000,83.893,0 days 00:00:23.600000,0 days 00:00:31.405000,0 days 00:00:28.888000,SOFT,5.0,1.0,,,4.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:24.378000,84.378,0 days 00:00:23.821000,0 days 00:00:31.632000,0 days 00:00:28.925000,SOFT,5.0,1.0,,,5.0,True,1
