circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
galvez,Autódromo Juan y Oscar Gálvez,https://en.wikipedia.org/wiki/Autódromo_Oscar_y_Juan_Gálvez,Argentina,1980-01-13,1980-buenos-aires,Argentine Grand Prix,buenos-aires,-34.6943,Buenos Aires,-58.4593,1,1980,,https://en.wikipedia.org/wiki/1980_Argentine_Grand_Prix,1980
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,1980-01-27,1980-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,2,1980,,https://en.wikipedia.org/wiki/1980_Brazilian_Grand_Prix,1980
kyalami,Kyalami,https://en.wikipedia.org/wiki/Kyalami,South Africa,1980-03-01,1980-midrand,South African Grand Prix,midrand,-25.9894,Midrand,28.0767,3,1980,,https://en.wikipedia.org/wiki/1980_South_African_Grand_Prix,1980
long_beach,Long Beach,"https://en.wikipedia.org/wiki/Long_Beach,_California",USA,1980-03-30,1980-california,United States Grand Prix West,california,33.7651,California,-118.189,4,1980,,https://en.wikipedia.org/wiki/1980_United_States_Grand_Prix_West,1980
zolder,Zolder,https://en.wikipedia.org/wiki/Circuit_Zolder,Belgium,1980-05-04,1980-heusden-zolder,Belgian Grand Prix,heusden-zolder,50.9894,Heusden-Zolder,5.25694,5,1980,,https://en.wikipedia.org/wiki/1980_Belgian_Grand_Prix,1980
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1980-05-18,1980-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,1980,,https://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix,1980
ricard,Circuit Paul Ricard,https://en.wikipedia.org/wiki/Circuit_Paul_Ricard,France,1980-06-29,1980-le-castellet,French Grand Prix,le-castellet,43.2506,Le Castellet,5.79167,7,1980,,https://en.wikipedia.org/wiki/1980_French_Grand_Prix,1980
brands_hatch,Brands Hatch,https://en.wikipedia.org/wiki/Brands_Hatch,UK,1980-07-13,1980-kent,British Grand Prix,kent,51.3569,Kent,0.263056,8,1980,,https://en.wikipedia.org/wiki/1980_British_Grand_Prix,1980
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,1980-08-10,1980-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,9,1980,,https://en.wikipedia.org/wiki/1980_German_Grand_Prix,1980
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,1980-08-17,1980-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,10,1980,,https://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix,1980
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,1980-08-31,1980-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,11,1980,,https://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix,1980
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,1980-09-14,1980-imola,Italian Grand Prix,imola,44.3439,Imola,11.7167,12,1980,,https://en.wikipedia.org/wiki/1980_Italian_Grand_Prix,1980
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,1980-09-28,1980-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,13,1980,,https://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix,1980
watkins_glen,Watkins Glen,https://en.wikipedia.org/wiki/Watkins_Glen_International,USA,1980-10-05,1980-new-york-state,United States Grand Prix,new-york-state,42.3369,New York State,-76.9272,14,1980,,https://en.wikipedia.org/wiki/1980_United_States_Grand_Prix,1980
