Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:02:14.661000,134.661,,0 days 00:00:43.946000,0 days 00:01:10.942000,ULTRASOFT,4.0,1.0,,,1.0,False,124
BOT,77,Mercedes,1.0,0 days 00:02:22.875000,142.875,,0 days 00:00:44.030000,0 days 00:01:18.270000,ULTRASOFT,4.0,1.0,,,2.0,False,124
VET,5,Ferrari,1.0,0 days 00:02:24.248000,144.248,,0 days 00:00:44.526000,0 days 00:01:18.656000,ULTRASOFT,4.0,1.0,,,3.0,False,124
RAI,7,Ferrari,1.0,0 days 00:02:24.723000,144.723,,0 days 00:00:45.152000,0 days 00:01:18.113000,ULTRASOFT,5.0,1.0,,,4.0,False,124
LEC,16,Sauber,1.0,0 days 00:02:27.322000,147.322,,0 days 00:00:44.701000,0 days 00:01:20.318000,HYPERSOFT,4.0,1.0,,,5.0,False,124
RIC,3,Red Bull Racing,1.0,0 days 00:02:28.804000,148.804,,0 days 00:00:45.438000,0 days 00:01:21.523000,ULTRASOFT,5.0,1.0,,,6.0,False,124
GRO,8,Haas F1 Team,1.0,0 days 00:02:29.795000,149.795,,0 days 00:00:47.480000,0 days 00:01:19.405000,HYPERSOFT,4.0,1.0,,,7.0,False,124
OCO,31,Racing Point,1.0,0 days 00:02:30.399000,150.399,,0 days 00:00:49.300000,0 days 00:01:17.838000,HYPERSOFT,4.0,1.0,,,8.0,False,124
VER,33,Red Bull Racing,1.0,0 days 00:02:32.833000,152.833,,0 days 00:00:49.877000,0 days 00:01:19.593000,HYPERSOFT,4.0,1.0,,,9.0,False,124
PER,11,Racing Point,1.0,0 days 00:02:33.936000,153.936,,0 days 00:00:50.575000,0 days 00:01:19.587000,ULTRASOFT,1.0,1.0,,,10.0,False,124
SAI,55,Renault,1.0,0 days 00:02:35.068000,155.068,,0 days 00:00:54.765000,0 days 00:01:16.395000,ULTRASOFT,1.0,1.0,,,11.0,False,124
ERI,9,Sauber,1.0,0 days 00:02:37.243000,157.243,,0 days 00:00:55.412000,0 days 00:01:17.201000,SUPERSOFT,1.0,1.0,,,12.0,False,124
GAS,10,Toro Rosso,1.0,0 days 00:02:38.457000,158.457,,0 days 00:00:55.686000,0 days 00:01:17.550000,SUPERSOFT,1.0,1.0,,,13.0,False,124
ALO,14,McLaren,1.0,0 days 00:02:40.620000,160.62,,0 days 00:00:57.557000,0 days 00:01:17.808000,ULTRASOFT,1.0,1.0,,,14.0,False,124
STR,18,Williams,1.0,0 days 00:02:42.170000,162.17,,0 days 00:00:58.402000,0 days 00:01:17.958000,SUPERSOFT,1.0,1.0,,,15.0,False,124
MAG,20,Haas F1 Team,1.0,0 days 00:02:43.596000,163.596,,0 days 00:00:59.733000,0 days 00:01:18.261000,SUPERSOFT,1.0,1.0,,,16.0,False,124
VAN,2,McLaren,1.0,0 days 00:02:45.473000,165.473,,0 days 00:01:00.570000,0 days 00:01:19.049000,SUPERSOFT,1.0,1.0,,,17.0,False,124
SIR,35,Williams,1.0,0 days 00:02:46.351000,166.351,,0 days 00:01:01.293000,0 days 00:01:18.884000,SUPERSOFT,1.0,1.0,,,18.0,False,124
HAR,28,Toro Rosso,1.0,0 days 00:02:47.566000,167.566,,0 days 00:01:02.619000,0 days 00:01:19.429000,ULTRASOFT,1.0,1.0,,0 days 00:36:21.169000,19.0,False,124
HAM,44,Mercedes,5.0,0 days 00:01:43.982000,103.982,0 days 00:00:17.898000,0 days 00:00:44.206000,0 days 00:00:41.878000,ULTRASOFT,8.0,1.0,,,1.0,True,1
BOT,77,Mercedes,5.0,0 days 00:01:44.776000,104.776,0 days 00:00:17.995000,0 days 00:00:44.293000,0 days 00:00:42.488000,ULTRASOFT,8.0,1.0,,,2.0,True,1
VET,5,Ferrari,5.0,0 days 00:01:44.870000,104.87,0 days 00:00:18.162000,0 days 00:00:43.896000,0 days 00:00:42.812000,ULTRASOFT,8.0,1.0,,,3.0,True,1
RAI,7,Ferrari,5.0,0 days 00:01:45.198000,105.198,0 days 00:00:18.328000,0 days 00:00:43.798000,0 days 00:00:43.072000,ULTRASOFT,9.0,1.0,,,4.0,True,1
LEC,16,Sauber,5.0,0 days 00:01:45.931000,105.931,0 days 00:00:18.556000,0 days 00:00:43.885000,0 days 00:00:43.490000,HYPERSOFT,8.0,1.0,,,5.0,True,1
RIC,3,Red Bull Racing,5.0,0 days 00:01:46.167000,106.167,0 days 00:00:18.593000,0 days 00:00:44.539000,0 days 00:00:43.035000,ULTRASOFT,9.0,1.0,,,6.0,True,1
GRO,8,Haas F1 Team,5.0,0 days 00:01:46.573000,106.573,0 days 00:00:18.588000,0 days 00:00:44.576000,0 days 00:00:43.409000,HYPERSOFT,8.0,1.0,,,7.0,True,1
OCO,31,Racing Point,5.0,0 days 00:01:47.301000,107.301,0 days 00:00:18.780000,0 days 00:00:45.343000,0 days 00:00:43.178000,HYPERSOFT,8.0,1.0,,,8.0,True,1
VER,33,Red Bull Racing,5.0,0 days 00:01:47.363000,107.363,0 days 00:00:18.705000,0 days 00:00:45.330000,0 days 00:00:43.328000,HYPERSOFT,8.0,1.0,,,9.0,True,1
PER,11,Racing Point,5.0,0 days 00:01:48.054000,108.054,0 days 00:00:18.879000,0 days 00:00:44.564000,0 days 00:00:44.611000,ULTRASOFT,5.0,1.0,,,10.0,True,1
SAI,55,Renault,5.0,0 days 00:01:48.431000,108.431,0 days 00:00:18.866000,0 days 00:00:44.854000,0 days 00:00:44.711000,ULTRASOFT,5.0,1.0,,,11.0,True,1
ERI,9,Sauber,5.0,0 days 00:01:48.535000,108.535,0 days 00:00:19.021000,0 days 00:00:44.639000,0 days 00:00:44.875000,SUPERSOFT,5.0,1.0,,,12.0,True,1
GAS,10,Toro Rosso,5.0,0 days 00:01:48.638000,108.638,0 days 00:00:19.046000,0 days 00:00:44.972000,0 days 00:00:44.620000,SUPERSOFT,5.0,1.0,,,13.0,True,1
ALO,14,McLaren,5.0,0 days 00:01:48.819000,108.819,0 days 00:00:19.106000,0 days 00:00:45.021000,0 days 00:00:44.692000,ULTRASOFT,5.0,1.0,,,14.0,True,1
MAG,20,Haas F1 Team,5.0,0 days 00:01:48.778000,108.778,0 days 00:00:18.942000,0 days 00:00:45.133000,0 days 00:00:44.703000,SUPERSOFT,5.0,1.0,,,15.0,True,1
STR,18,Williams,5.0,0 days 00:01:49.891000,109.891,0 days 00:00:19.635000,0 days 00:00:44.969000,0 days 00:00:45.287000,SUPERSOFT,5.0,1.0,,,16.0,True,1
VAN,2,McLaren,5.0,0 days 00:01:49.545000,109.545,0 days 00:00:19.436000,0 days 00:00:44.973000,0 days 00:00:45.136000,SUPERSOFT,5.0,1.0,,,17.0,True,1
SIR,35,Williams,5.0,0 days 00:01:49.760000,109.76,0 days 00:00:19.429000,0 days 00:00:45.071000,0 days 00:00:45.260000,SUPERSOFT,5.0,1.0,,,18.0,True,1
HAR,28,Toro Rosso,5.0,0 days 00:01:48.275000,108.275,0 days 00:00:19.575000,0 days 00:00:45.053000,0 days 00:00:43.647000,SUPERSOFT,3.0,2.0,,,19.0,True,1
HAM,44,Mercedes,6.0,0 days 00:01:44.686000,104.686,0 days 00:00:18.471000,0 days 00:00:44.435000,0 days 00:00:41.780000,ULTRASOFT,9.0,1.0,,,1.0,False,1
BOT,77,Mercedes,6.0,0 days 00:01:45.632000,105.632,0 days 00:00:18.208000,0 days 00:00:44.885000,0 days 00:00:42.539000,ULTRASOFT,9.0,1.0,,,2.0,False,1
VET,5,Ferrari,6.0,0 days 00:01:45.497000,105.497,0 days 00:00:18.101000,0 days 00:00:44.152000,0 days 00:00:43.244000,ULTRASOFT,9.0,1.0,,,3.0,False,1
LEC,16,Sauber,6.0,0 days 00:01:46.335000,106.335,0 days 00:00:18.701000,0 days 00:00:44.167000,0 days 00:00:43.467000,HYPERSOFT,9.0,1.0,,,4.0,False,1
RIC,3,Red Bull Racing,6.0,0 days 00:01:47.416000,107.416,0 days 00:00:18.645000,0 days 00:00:44.638000,0 days 00:00:44.133000,ULTRASOFT,10.0,1.0,,,5.0,False,1
GRO,8,Haas F1 Team,6.0,0 days 00:01:47.177000,107.177,0 days 00:00:18.626000,0 days 00:00:44.770000,0 days 00:00:43.781000,HYPERSOFT,9.0,1.0,,,6.0,False,1
VER,33,Red Bull Racing,6.0,0 days 00:01:46.601000,106.601,0 days 00:00:18.572000,0 days 00:00:44.992000,0 days 00:00:43.037000,HYPERSOFT,9.0,1.0,,,7.0,True,1
OCO,31,Racing Point,6.0,0 days 00:01:48.763000,108.763,0 days 00:00:18.746000,0 days 00:00:45.217000,0 days 00:00:44.800000,HYPERSOFT,9.0,1.0,,,8.0,False,1
PER,11,Racing Point,6.0,0 days 00:01:47.897000,107.897,0 days 00:00:18.663000,0 days 00:00:45.003000,0 days 00:00:44.231000,ULTRASOFT,6.0,1.0,,,9.0,True,1
