Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
LEC,16,Ferrari,1.0,0 days 00:01:36.094000,96.094,,0 days 00:00:34.486000,0 days 00:00:26.068000,MEDIUM,1.0,1.0,,,1.0,False,1
ANT,12,Mercedes,1.0,0 days 00:01:37.243000,97.243,,0 days 00:00:34.209000,0 days 00:00:25.710000,MEDIUM,1.0,1.0,,,2.0,False,1
NOR,1,McLaren,1.0,0 days 00:01:38.115000,98.115,,0 days 00:00:34.453000,0 days 00:00:25.729000,MEDIUM,1.0,1.0,,,3.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:38.700000,98.7,,0 days 00:00:34.706000,0 days 00:00:25.632000,MEDIUM,1.0,1.0,,,4.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:39.258000,99.258,,0 days 00:00:34.730000,0 days 00:00:25.557000,MEDIUM,1.0,1.0,,,5.0,False,1
HAM,44,Ferrari,1.0,0 days 00:01:40.683000,100.683,,0 days 00:00:35.479000,0 days 00:00:25.471000,MEDIUM,1.0,1.0,,,6.0,False,1
COL,43,Alpine,1.0,0 days 00:01:41.556000,101.556,,0 days 00:00:35.479000,0 days 00:00:26.585000,MEDIUM,1.0,1.0,,,7.0,False,1
LAW,30,Racing Bulls,1.0,0 days 00:01:42.841000,102.841,,0 days 00:00:36.127000,0 days 00:00:25.913000,MEDIUM,1.0,1.0,,,8.0,False,1
VER,3,Red Bull Racing,1.0,0 days 00:01:44.911000,104.911,,0 days 00:00:36.327000,0 days 00:00:27.361000,MEDIUM,1.0,1.0,,,9.0,False,1
ALB,23,Williams,1.0,0 days 00:01:44.983000,104.983,,0 days 00:00:36.586000,0 days 00:00:26.418000,MEDIUM,1.0,1.0,,,10.0,False,1
SAI,55,Williams,1.0,0 days 00:01:45.235000,105.235,,0 days 00:00:36.562000,0 days 00:00:27.239000,MEDIUM,1.0,1.0,,,11.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:45.243000,105.243,,0 days 00:00:37.363000,0 days 00:00:26.123000,MEDIUM,1.0,1.0,,,12.0,False,1
OCO,31,Haas F1 Team,1.0,0 days 00:01:45.500000,105.5,,0 days 00:00:37.375000,0 days 00:00:25.924000,MEDIUM,1.0,1.0,,,13.0,False,1
BEA,87,Haas F1 Team,1.0,0 days 00:01:45.758000,105.758,,0 days 00:00:37.513000,0 days 00:00:25.825000,MEDIUM,1.0,1.0,,,14.0,False,1
LIN,41,Racing Bulls,1.0,0 days 00:01:46.549000,106.549,,0 days 00:00:37.844000,0 days 00:00:26.021000,MEDIUM,1.0,1.0,,,15.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:47.631000,107.631,,0 days 00:00:38.092000,0 days 00:00:26.585000,MEDIUM,1.0,1.0,,,16.0,False,1
PER,11,Cadillac,1.0,0 days 00:01:47.924000,107.924,,0 days 00:00:37.850000,0 days 00:00:26.420000,MEDIUM,1.0,1.0,,,17.0,False,1
