stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,ANT,Mercedes,HARD,2.0,28.0,57.0,30,92.39,92.366,91.968
2,NOR,McLaren,HARD,2.0,29.0,57.0,29,92.479,92.428,91.869
3,PIA,McLaren,HARD,2.0,30.0,57.0,28,92.78,92.637,91.949
4,RUS,Mercedes,HARD,2.0,22.0,57.0,36,93.472,93.267,92.446
5,LEC,Ferrari,HARD,2.0,23.0,57.0,35,93.492,92.941,92.515
6,COL,Alpine,HARD,2.0,33.0,57.0,25,93.525,93.528,93.035
7,HAM,Ferrari,HARD,2.0,29.0,57.0,29,93.537,93.34,92.676
8,SAI,Williams,HARD,2.0,30.0,57.0,28,93.991,93.996,93.026
9,BOR,Audi,HARD,2.0,34.0,56.0,23,94.143,94.035,93.5
10,ALB,Williams,HARD,2.0,29.0,57.0,29,94.253,94.29,93.784
11,BEA,Haas F1 Team,HARD,2.0,28.0,56.0,29,94.527,94.359,93.744
12,OCO,Haas F1 Team,HARD,2.0,33.0,56.0,24,94.53,94.434,93.712
13,VER,Red Bull Racing,HARD,2.0,11.0,57.0,47,94.802,93.651,93.11
14,STR,Aston Martin,SOFT,3.0,39.0,56.0,18,95.217,95.124,94.716
15,LIN,Racing Bulls,HARD,2.0,30.0,56.0,27,95.286,94.681,94.058
16,HAD,Red Bull Racing,HARD,1.0,2.0,4.0,3,95.363,95.188,94.833
17,ALO,Aston Martin,SOFT,2.0,43.0,56.0,14,95.516,95.202,93.512
18,VER,Red Bull Racing,MEDIUM,1.0,1.0,5.0,5,95.848,93.536,93.239
19,STR,Aston Martin,SOFT,2.0,23.0,36.0,14,96.009,95.834,95.203
20,PER,Cadillac,HARD,2.0,31.0,56.0,26,96.092,95.821,94.895
21,BOT,Cadillac,MEDIUM,3.0,23.0,29.0,7,96.605,96.481,96.262
22,NOR,McLaren,MEDIUM,1.0,1.0,26.0,22,97.045,93.076,92.556
23,ANT,Mercedes,MEDIUM,1.0,1.0,25.0,21,97.357,93.18,92.779
24,GAS,Alpine,MEDIUM,1.0,1.0,4.0,4,97.68,95.311,94.856
25,BOT,Cadillac,MEDIUM,4.0,32.0,55.0,24,98.637,98.091,97.114
26,LEC,Ferrari,MEDIUM,1.0,1.0,20.0,16,98.929,93.694,92.878
27,COL,Alpine,MEDIUM,1.0,1.0,30.0,27,99.189,94.339,93.941
28,PIA,McLaren,MEDIUM,1.0,1.0,27.0,24,99.276,93.852,93.22
29,HAM,Ferrari,MEDIUM,1.0,1.0,26.0,23,99.777,94.167,93.545
30,ALO,Aston Martin,MEDIUM,1.0,1.0,40.0,37,100.029,96.482,95.644
31,OCO,Haas F1 Team,MEDIUM,1.0,1.0,30.0,27,100.128,95.306,94.862
32,BOR,Audi,MEDIUM,1.0,1.0,31.0,28,100.326,95.636,94.653
33,SAI,Williams,MEDIUM,1.0,1.0,27.0,24,100.371,94.926,93.978
34,BOT,Cadillac,MEDIUM,1.0,1.0,5.0,5,100.63,96.788,96.607
35,BOT,Cadillac,SOFT,2.0,11.0,20.0,10,100.69,96.664,96.08
36,ALB,Williams,MEDIUM,1.0,1.0,26.0,23,100.695,95.206,94.161
37,BEA,Haas F1 Team,MEDIUM,1.0,1.0,25.0,22,101.129,95.144,94.617
38,LIN,Racing Bulls,MEDIUM,1.0,1.0,27.0,24,101.354,96.054,95.233
39,PER,Cadillac,MEDIUM,1.0,1.0,28.0,25,101.572,96.571,96.214
40,RUS,Mercedes,MEDIUM,1.0,1.0,19.0,16,101.992,93.873,93.194
41,LAW,Racing Bulls,MEDIUM,1.0,1.0,5.0,5,102.554,97.079,94.814
42,STR,Aston Martin,MEDIUM,1.0,1.0,20.0,17,104.474,97.019,96.085
43,HUL,Audi,MEDIUM,2.0,3.0,6.0,4,108.523,102.208,94.523
