Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
LEC,16,Ferrari,1.0,0 days 00:01:31.929000,91.929,,0 days 00:00:18.663000,0 days 00:00:36.681000,MEDIUM,1.0,1.0,,,1.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:32.694000,92.694,,0 days 00:00:18.344000,0 days 00:00:36.548000,MEDIUM,1.0,1.0,,,2.0,False,1
HAM,44,Ferrari,1.0,0 days 00:01:35.261000,95.261,,0 days 00:00:18.385000,0 days 00:00:37.713000,MEDIUM,1.0,1.0,,,3.0,False,1
HAD,6,Red Bull Racing,1.0,0 days 00:01:36.046000,96.046,,0 days 00:00:18.486000,0 days 00:00:39.205000,MEDIUM,1.0,1.0,,,4.0,False,1
LIN,41,Racing Bulls,1.0,0 days 00:01:36.081000,96.081,,0 days 00:00:18.025000,0 days 00:00:39.211000,MEDIUM,1.0,1.0,,,5.0,False,1
NOR,1,McLaren,1.0,0 days 00:01:36.458000,96.458,,0 days 00:00:18.163000,0 days 00:00:38.796000,MEDIUM,1.0,1.0,,,6.0,False,1
ANT,12,Mercedes,1.0,0 days 00:01:36.966000,96.966,,0 days 00:00:18.757000,0 days 00:00:38.331000,MEDIUM,1.0,1.0,,,7.0,False,1
OCO,31,Haas F1 Team,1.0,0 days 00:01:37.500000,97.5,,0 days 00:00:18.692000,0 days 00:00:38.573000,MEDIUM,1.0,1.0,,,8.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:37.980000,97.98,,0 days 00:00:18.682000,0 days 00:00:38.910000,MEDIUM,1.0,1.0,,,9.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:38.271000,98.271,,0 days 00:00:18.649000,0 days 00:00:38.704000,SOFT,1.0,1.0,,,10.0,False,1
BOR,5,Audi,1.0,0 days 00:01:38.755000,98.755,,0 days 00:00:18.975000,0 days 00:00:38.744000,MEDIUM,1.0,1.0,,,11.0,False,1
ALB,23,Williams,1.0,0 days 00:01:39.376000,99.376,,0 days 00:00:19.018000,0 days 00:00:39.109000,MEDIUM,1.0,1.0,,,12.0,False,1
SAI,55,Williams,1.0,0 days 00:01:39.815000,99.815,,0 days 00:00:19.143000,0 days 00:00:39.148000,SOFT,1.0,1.0,,,13.0,False,1
BEA,87,Haas F1 Team,1.0,0 days 00:01:39.765000,99.765,,0 days 00:00:19.072000,0 days 00:00:38.855000,MEDIUM,1.0,1.0,,,14.0,False,1
BOT,77,Cadillac,1.0,0 days 00:01:40.850000,100.85,,0 days 00:00:19.068000,0 days 00:00:39.739000,HARD,1.0,1.0,,,15.0,False,1
VER,3,Red Bull Racing,1.0,0 days 00:01:41.333000,101.333,,0 days 00:00:18.975000,0 days 00:00:39.753000,HARD,1.0,1.0,,,16.0,False,1
COL,43,Alpine,1.0,0 days 00:01:41.613000,101.613,,0 days 00:00:19.039000,0 days 00:00:40.226000,HARD,1.0,1.0,,,17.0,False,1
LAW,30,Racing Bulls,1.0,0 days 00:01:42.188000,102.188,,0 days 00:00:19.280000,0 days 00:00:39.431000,MEDIUM,1.0,1.0,,,18.0,False,1
PER,11,Cadillac,1.0,0 days 00:01:42.557000,102.557,,0 days 00:00:19.226000,0 days 00:00:40.448000,MEDIUM,1.0,1.0,,,19.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:43.370000,103.37,,0 days 00:00:19.505000,0 days 00:00:40.559000,MEDIUM,1.0,1.0,,,20.0,False,1
RUS,63,Mercedes,2.0,0 days 00:01:25.007000,85.007,0 days 00:00:29.753000,0 days 00:00:17.841000,0 days 00:00:37.413000,MEDIUM,2.0,1.0,,,1.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:26.212000,86.212,0 days 00:00:30.116000,0 days 00:00:18.180000,0 days 00:00:37.916000,MEDIUM,2.0,1.0,,,2.0,True,1
HAM,44,Ferrari,2.0,0 days 00:01:24.626000,84.626,0 days 00:00:29.988000,0 days 00:00:18.115000,0 days 00:00:36.523000,MEDIUM,2.0,1.0,,,3.0,True,1
