stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,HARD,3.0,43.0,58.0,16,82.865,82.858,82.091
2,NOR,McLaren,MEDIUM,3.0,36.0,58.0,23,83.086,82.953,82.358
3,ANT,Mercedes,HARD,2.0,14.0,58.0,43,83.392,82.989,82.417
4,HAM,Ferrari,HARD,2.0,30.0,58.0,29,83.408,82.764,82.423
5,RUS,Mercedes,HARD,2.0,14.0,58.0,43,83.475,83.054,82.67
6,LEC,Ferrari,HARD,2.0,27.0,58.0,32,83.551,83.02,82.579
7,COL,Alpine,SOFT,3.0,48.0,56.0,9,84.37,83.912,82.926
8,VER,Red Bull Racing,MEDIUM,2.0,20.0,40.0,21,84.389,83.566,83.363
9,BOR,Audi,HARD,3.0,35.0,57.0,23,84.419,84.47,83.257
10,BOR,Audi,HARD,2.0,20.0,32.0,13,84.492,84.428,83.978
11,ANT,Mercedes,MEDIUM,1.0,2.0,11.0,10,84.588,84.03,83.683
12,NOR,McLaren,HARD,2.0,14.0,33.0,19,84.61,83.972,83.394
13,LAW,Racing Bulls,SOFT,3.0,35.0,57.0,23,84.648,84.232,83.783
14,RUS,Mercedes,MEDIUM,1.0,2.0,11.0,10,84.824,84.714,83.967
15,ALB,Williams,SOFT,3.0,35.0,57.0,23,85.088,84.858,84.375
16,BEA,Haas F1 Team,HARD,2.0,20.0,57.0,38,85.096,84.604,84.02
17,LIN,Racing Bulls,HARD,2.0,20.0,57.0,38,85.32,84.731,84.182
18,HAM,Ferrari,MEDIUM,1.0,1.0,27.0,24,85.46,84.347,83.382
19,HAD,Red Bull Racing,MEDIUM,1.0,2.0,10.0,9,85.498,85.363,85.239
20,GAS,Alpine,HARD,2.0,14.0,57.0,42,85.581,85.137,84.486
21,OCO,Haas F1 Team,HARD,2.0,14.0,57.0,42,85.643,85.214,84.424
22,LEC,Ferrari,MEDIUM,1.0,1.0,24.0,21,85.653,84.356,83.322
23,STR,Aston Martin,SOFT,5.0,41.0,43.0,3,85.69,85.707,85.444
24,SAI,Williams,SOFT,4.0,47.0,56.0,10,85.703,84.094,83.59
25,NOR,McLaren,MEDIUM,1.0,2.0,10.0,9,85.765,85.573,84.978
26,VER,Red Bull Racing,HARD,1.0,2.0,17.0,14,85.804,85.102,84.098
27,SAI,Williams,MEDIUM,3.0,35.0,44.0,10,85.848,85.445,84.804
28,ALB,Williams,HARD,2.0,14.0,32.0,17,85.9,85.662,85.035
29,SAI,Williams,HARD,2.0,14.0,32.0,17,85.981,85.704,84.824
30,STR,Aston Martin,SOFT,4.0,36.0,38.0,3,86.033,86.32,85.41
31,BEA,Haas F1 Team,MEDIUM,1.0,2.0,17.0,14,86.062,85.794,84.562
32,LAW,Racing Bulls,HARD,2.0,13.0,32.0,18,86.288,85.316,84.91
33,LIN,Racing Bulls,MEDIUM,1.0,2.0,17.0,14,86.289,85.531,84.877
34,BOR,Audi,MEDIUM,1.0,2.0,17.0,14,86.315,85.872,84.819
35,ALO,Aston Martin,SOFT,3.0,15.0,21.0,7,86.713,86.376,85.713
36,LAW,Racing Bulls,MEDIUM,1.0,2.0,10.0,9,86.831,86.661,85.751
37,PER,Cadillac,SOFT,3.0,45.0,55.0,11,86.962,86.21,86.07
38,OCO,Haas F1 Team,MEDIUM,1.0,1.0,10.0,10,87.096,85.909,85.029
39,COL,Alpine,HARD,2.0,13.0,45.0,32,87.099,85.708,84.932
40,GAS,Alpine,MEDIUM,1.0,1.0,10.0,10,87.271,86.18,84.964
41,ALB,Williams,MEDIUM,1.0,2.0,11.0,10,87.38,86.806,85.558
42,ALO,Aston Martin,SOFT,1.0,2.0,10.0,9,87.76,87.598,86.792
43,SAI,Williams,SOFT,1.0,1.0,10.0,10,88.065,87.044,85.433
44,STR,Aston Martin,MEDIUM,1.0,2.0,10.0,9,88.126,88.079,87.614
45,PER,Cadillac,HARD,2.0,20.0,42.0,23,88.649,88.352,86.49
46,PER,Cadillac,MEDIUM,1.0,2.0,17.0,14,88.724,87.825,87.05
47,COL,Alpine,HARD,1.0,1.0,8.0,8,88.805,87.224,85.818
48,STR,Aston Martin,SOFT,3.0,28.0,33.0,6,89.156,86.458,86.064
49,BOT,Cadillac,HARD,1.0,2.0,11.0,10,89.219,87.771,87.364
50,STR,Aston Martin,HARD,2.0,13.0,25.0,12,89.812,87.713,86.872
51,BOT,Cadillac,HARD,2.0,14.0,15.0,2,91.36,91.36,91.33
