circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
kyalami,Kyalami,https://en.wikipedia.org/wiki/Kyalami,South Africa,1971-03-06,1971-midrand,South African Grand Prix,midrand,-25.9894,Midrand,28.0767,1,1971,,https://en.wikipedia.org/wiki/1971_South_African_Grand_Prix,1971
montjuic,Montjuïc,https://en.wikipedia.org/wiki/Montju%C3%AFc_circuit,Spain,1971-04-18,1971-barcelona,Spanish Grand Prix,barcelona,41.3664,Barcelona,2.15167,2,1971,,https://en.wikipedia.org/wiki/1971_Spanish_Grand_Prix,1971
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1971-05-23,1971-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,3,1971,,https://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix,1971
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,1971-06-20,1971-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,4,1971,,https://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,1971
ricard,Circuit Paul Ricard,https://en.wikipedia.org/wiki/Circuit_Paul_Ricard,France,1971-07-04,1971-le-castellet,French Grand Prix,le-castellet,43.2506,Le Castellet,5.79167,5,1971,,https://en.wikipedia.org/wiki/1971_French_Grand_Prix,1971
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1971-07-17,1971-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,6,1971,,https://en.wikipedia.org/wiki/1971_British_Grand_Prix,1971
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,1971-08-01,1971-n-rburg,German Grand Prix,n-rburg,50.3356,Nürburg,6.9475,7,1971,,https://en.wikipedia.org/wiki/1971_German_Grand_Prix,1971
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,1971-08-15,1971-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,8,1971,,https://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix,1971
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1971-09-05,1971-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,9,1971,,https://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,1971
mosport,Mosport International Raceway,https://en.wikipedia.org/wiki/Canadian_Tire_Motorsport_Park,Canada,1971-09-19,1971-ontario,Canadian Grand Prix,ontario,44.0481,Ontario,-78.6756,10,1971,,https://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,1971
watkins_glen,Watkins Glen,https://en.wikipedia.org/wiki/Watkins_Glen_International,USA,1971-10-03,1971-new-york-state,United States Grand Prix,new-york-state,42.3369,New York State,-76.9272,11,1971,,https://en.wikipedia.org/wiki/1971_United_States_Grand_Prix,1971
