stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,RIC,Red Bull Racing,ULTRASOFT,2.0,39.0,39.0,1,105.602,105.602,105.602
2,VET,Ferrari,SOFT,2.0,32.0,39.0,8,106.074,106.119,105.53
3,HAM,Mercedes,SOFT,2.0,24.0,39.0,16,106.221,106.222,105.412
4,BOT,Mercedes,ULTRASOFT,2.0,48.0,48.0,1,106.833,106.833,106.833
5,BOT,Mercedes,SUPERSOFT,1.0,7.0,39.0,33,106.893,106.937,105.149
6,HAM,Mercedes,ULTRASOFT,3.0,48.0,51.0,4,107.097,107.288,106.017
7,VET,Ferrari,SUPERSOFT,1.0,6.0,29.0,24,107.257,106.869,106.198
8,VET,Ferrari,ULTRASOFT,3.0,49.0,51.0,3,107.285,106.755,106.344
9,HAM,Mercedes,SUPERSOFT,1.0,7.0,21.0,15,107.331,107.053,106.12
10,STR,Williams,SOFT,2.0,25.0,39.0,15,107.471,107.375,107.003
11,RAI,Ferrari,ULTRASOFT,2.0,48.0,51.0,4,107.691,107.312,106.523
12,SAI,Renault,SOFT,2.0,17.0,39.0,23,107.699,107.611,106.967
13,RIC,Red Bull Racing,SUPERSOFT,1.0,7.0,36.0,30,107.706,107.044,105.419
14,LEC,Sauber,SOFT,2.0,26.0,39.0,14,107.726,107.65,107.403
15,VER,Red Bull Racing,SUPERSOFT,1.0,7.0,37.0,31,107.728,106.984,105.771
16,PER,Force India,SUPERSOFT,3.0,48.0,51.0,4,107.899,107.148,106.206
17,RAI,Ferrari,SOFT,1.0,7.0,39.0,33,108.252,107.85,106.859
18,SAI,Renault,ULTRASOFT,3.0,48.0,51.0,4,108.559,108.018,106.856
19,PER,Force India,SOFT,2.0,6.0,39.0,34,108.891,108.098,106.927
20,LEC,Sauber,ULTRASOFT,3.0,48.0,51.0,4,108.953,108.546,107.632
21,GRO,Haas F1 Team,SUPERSOFT,2.0,6.0,39.0,34,109.02,108.466,106.88
22,HAR,Toro Rosso,SUPERSOFT,2.0,24.0,38.0,15,109.255,109.25,108.394
23,VAN,McLaren,SOFT,2.0,19.0,24.0,6,109.32,109.264,108.728
24,ALO,McLaren,SOFT,1.0,7.0,39.0,33,109.388,109.202,107.449
25,VAN,McLaren,ULTRASOFT,5.0,48.0,51.0,4,109.429,109.046,107.666
26,STR,Williams,ULTRASOFT,3.0,48.0,51.0,4,109.735,109.544,106.815
27,LEC,Sauber,SUPERSOFT,1.0,6.0,23.0,18,109.793,109.109,107.956
28,GAS,Toro Rosso,SOFT,2.0,14.0,38.0,25,109.854,109.778,108.035
29,ERI,Sauber,ULTRASOFT,2.0,20.0,35.0,16,109.989,109.522,108.801
30,VAN,McLaren,ULTRASOFT,3.0,27.0,38.0,12,110.032,109.257,108.739
31,STR,Williams,SUPERSOFT,1.0,6.0,22.0,17,110.208,109.422,108.488
32,SAI,Renault,ULTRASOFT,1.0,6.0,14.0,9,110.747,109.801,109.108
33,MAG,Haas F1 Team,SOFT,1.0,6.0,38.0,33,110.779,110.064,108.155
34,ALO,McLaren,ULTRASOFT,2.0,42.0,51.0,5,110.836,109.24,108.006
35,HAR,Toro Rosso,ULTRASOFT,1.0,7.0,21.0,15,111.73,111.34,110.758
36,HUL,Renault,ULTRASOFT,1.0,6.0,10.0,5,111.781,109.917,108.867
37,HAR,Toro Rosso,ULTRASOFT,3.0,42.0,51.0,6,111.979,111.932,108.288
38,VAN,McLaren,SUPERSOFT,1.0,6.0,16.0,11,112.106,110.959,109.672
39,ERI,Sauber,SOFT,1.0,6.0,17.0,12,112.353,111.1,110.218
40,GAS,Toro Rosso,ULTRASOFT,3.0,42.0,51.0,6,113.402,112.776,111.493
41,GAS,Toro Rosso,ULTRASOFT,1.0,6.0,11.0,6,113.627,113.068,112.328
42,MAG,Haas F1 Team,ULTRASOFT,2.0,42.0,51.0,6,114.563,113.264,110.34
43,ERI,Sauber,ULTRASOFT,4.0,41.0,51.0,8,115.564,115.125,107.925
44,VAN,McLaren,ULTRASOFT,4.0,41.0,43.0,3,120.99,120.438,114.094
45,ERI,Sauber,ULTRASOFT,3.0,38.0,38.0,1,122.333,122.333,122.333
46,HUL,Renault,nan,,1.0,1.0,1,157.771,157.771,157.771
