stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,BOT,Mercedes,SOFT,5.0,69.0,69.0,1,77.774,77.774,77.774
2,BOT,Mercedes,SOFT,4.0,65.0,66.0,2,79.885,79.885,79.829
3,PER,Red Bull Racing,HARD,2.0,42.0,71.0,30,80.159,80.026,79.468
4,VER,Red Bull Racing,HARD,2.0,35.0,71.0,37,80.233,80.211,78.999
5,HAM,Mercedes,HARD,2.0,31.0,71.0,41,80.458,80.419,79.82
6,NOR,McLaren,HARD,2.0,46.0,70.0,25,81.11,80.964,80.617
7,GAS,AlphaTauri,HARD,2.0,33.0,71.0,39,81.127,81.07,80.51
8,VER,Red Bull Racing,MEDIUM,1.0,5.0,32.0,28,81.308,81.249,80.685
9,ALO,Alpine,HARD,2.0,41.0,70.0,30,81.325,81.126,80.711
10,VET,Aston Martin,HARD,2.0,35.0,70.0,36,81.365,81.344,80.46
11,SAI,Ferrari,HARD,2.0,44.0,70.0,27,81.395,80.986,80.081
12,RAI,Alfa Romeo Racing,HARD,2.0,34.0,70.0,37,81.441,81.402,80.713
13,BOT,Mercedes,MEDIUM,3.0,42.0,62.0,21,81.475,81.488,79.761
14,LEC,Ferrari,HARD,2.0,32.0,71.0,40,81.502,81.388,80.665
15,PER,Red Bull Racing,MEDIUM,1.0,5.0,39.0,35,81.612,81.52,80.761
16,HAM,Mercedes,MEDIUM,1.0,5.0,28.0,24,81.638,81.585,81.105
17,RIC,McLaren,MEDIUM,3.0,40.0,70.0,31,81.745,81.647,81.069
18,LAT,Williams,MEDIUM,3.0,51.0,69.0,19,81.756,81.677,81.546
19,STR,Aston Martin,MEDIUM,3.0,36.0,69.0,34,81.974,81.67,80.93
20,SAI,Ferrari,MEDIUM,1.0,5.0,41.0,37,82.284,82.211,81.272
21,GAS,AlphaTauri,MEDIUM,1.0,5.0,30.0,26,82.321,82.244,81.772
22,MAZ,Haas F1 Team,MEDIUM,3.0,60.0,68.0,9,82.372,82.458,81.402
23,LEC,Ferrari,MEDIUM,1.0,5.0,29.0,25,82.437,82.28,81.884
24,OCO,Alpine,HARD,2.0,16.0,70.0,55,82.598,82.645,81.348
25,GIO,Alfa Romeo Racing,HARD,2.0,18.0,70.0,53,82.619,82.506,81.523
26,VET,Aston Martin,MEDIUM,1.0,5.0,32.0,28,82.867,82.732,82.164
27,NOR,McLaren,MEDIUM,1.0,5.0,43.0,39,82.878,82.557,81.91
28,ALO,Alpine,MEDIUM,1.0,5.0,38.0,34,82.887,82.617,81.843
29,RAI,Alfa Romeo Racing,MEDIUM,1.0,5.0,31.0,27,82.948,82.725,82.153
30,STR,Aston Martin,HARD,2.0,14.0,33.0,20,83.062,82.816,82.546
31,RIC,McLaren,HARD,2.0,6.0,37.0,31,83.389,83.227,82.31
32,BOT,Mercedes,HARD,2.0,6.0,39.0,34,83.394,83.208,81.125
33,GIO,Alfa Romeo Racing,MEDIUM,1.0,5.0,15.0,11,83.463,83.226,83.012
34,RUS,Williams,HARD,2.0,17.0,69.0,53,83.526,83.033,82.016
35,LAT,Williams,HARD,2.0,13.0,48.0,36,84.094,83.67,82.954
36,RUS,Williams,MEDIUM,1.0,5.0,14.0,10,84.647,84.639,83.775
37,OCO,Alpine,SOFT,1.0,5.0,13.0,9,84.812,84.551,83.436
38,MAZ,Haas F1 Team,HARD,2.0,15.0,57.0,43,85.03,84.64,83.303
39,STR,Aston Martin,MEDIUM,1.0,5.0,11.0,7,85.152,84.541,84.014
40,MAZ,Haas F1 Team,MEDIUM,1.0,5.0,12.0,8,85.426,84.862,84.468
41,LAT,Williams,MEDIUM,1.0,5.0,10.0,6,85.552,85.338,84.715
