Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,33,Red Bull Racing,1.0,0 days 00:01:44.815000,104.815,,,,MEDIUM,4.0,1.0,,,1.0,False,124
HAM,44,Mercedes,1.0,0 days 00:01:46.593000,106.593,,0 days 00:00:42.127000,0 days 00:00:32.420000,MEDIUM,4.0,1.0,,,2.0,False,124
PER,11,Red Bull Racing,1.0,0 days 00:01:47.610000,107.61,,0 days 00:00:43.405000,0 days 00:00:31.824000,MEDIUM,4.0,1.0,,,3.0,False,124
GAS,10,AlphaTauri,1.0,0 days 00:01:49.377000,109.377,,0 days 00:00:46.240000,0 days 00:00:30.725000,MEDIUM,4.0,1.0,,,4.0,False,124
LEC,16,Ferrari,1.0,0 days 00:01:50.713000,110.713,,0 days 00:00:46.466000,0 days 00:00:29.893000,MEDIUM,6.0,1.0,,,5.0,False,124
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:53.070000,113.07,,0 days 00:00:46.857000,0 days 00:00:31.238000,MEDIUM,5.0,1.0,,,6.0,False,124
SAI,55,Ferrari,1.0,0 days 00:01:54.373000,114.373,,0 days 00:00:47.354000,0 days 00:00:31.656000,MEDIUM,6.0,1.0,,,7.0,False,124
VET,5,Aston Martin,1.0,0 days 00:01:55.910000,115.91,,0 days 00:00:47.477000,0 days 00:00:32.592000,MEDIUM,4.0,1.0,,,8.0,False,124
RUS,63,Williams,1.0,0 days 00:01:58.711000,118.711,,0 days 00:00:51.841000,0 days 00:00:31.042000,MEDIUM,1.0,1.0,,,9.0,False,124
RAI,7,Alfa Romeo Racing,1.0,0 days 00:02:00.645000,120.645,,0 days 00:00:53.287000,0 days 00:00:31.318000,MEDIUM,4.0,1.0,,,10.0,False,124
MAZ,9,Haas F1 Team,1.0,0 days 00:02:02.852000,122.852,,0 days 00:00:54.799000,0 days 00:00:32.080000,MEDIUM,1.0,1.0,,,11.0,False,124
ALO,14,Alpine,1.0,0 days 00:02:04.519000,124.519,,0 days 00:00:54.319000,0 days 00:00:33.079000,MEDIUM,1.0,1.0,,,12.0,False,124
LAT,6,Williams,1.0,0 days 00:02:05.882000,125.882,,0 days 00:00:55.967000,0 days 00:00:33.704000,MEDIUM,1.0,1.0,,,13.0,False,124
OCO,31,Alpine,1.0,0 days 00:02:07.654000,127.654,,0 days 00:00:56.782000,0 days 00:00:32.976000,SOFT,1.0,1.0,,,14.0,False,124
NOR,4,McLaren,1.0,0 days 00:02:09.119000,129.119,,0 days 00:00:57.476000,0 days 00:00:32.583000,MEDIUM,4.0,1.0,,,15.0,False,124
RIC,3,McLaren,1.0,0 days 00:02:09.523000,129.523,,0 days 00:00:57.487000,0 days 00:00:36.319000,MEDIUM,4.0,1.0,,0 days 01:04:10.599000,16.0,False,124
STR,18,Aston Martin,1.0,0 days 00:02:10.437000,130.437,,0 days 00:00:58.956000,0 days 00:00:31.877000,MEDIUM,3.0,1.0,,,17.0,False,124
BOT,77,Mercedes,1.0,0 days 00:02:14.035000,134.035,,0 days 00:00:59.019000,0 days 00:00:33.045000,MEDIUM,6.0,1.0,,0 days 01:04:15.038000,18.0,False,124
VER,33,Red Bull Racing,2.0,0 days 00:02:11.572000,131.572,0 days 00:00:55.946000,0 days 00:00:45.902000,0 days 00:00:29.724000,MEDIUM,5.0,1.0,,,1.0,True,4
HAM,44,Mercedes,2.0,0 days 00:02:11.403000,131.403,0 days 00:00:55.347000,0 days 00:00:46.995000,0 days 00:00:29.061000,MEDIUM,5.0,1.0,,,2.0,True,4
PER,11,Red Bull Racing,2.0,0 days 00:02:11.575000,131.575,0 days 00:00:55.134000,0 days 00:00:46.991000,0 days 00:00:29.450000,MEDIUM,5.0,1.0,,,3.0,True,4
GAS,10,AlphaTauri,2.0,0 days 00:02:11.585000,131.585,0 days 00:00:55.245000,0 days 00:00:46.079000,0 days 00:00:30.261000,MEDIUM,5.0,1.0,,,4.0,True,4
LEC,16,Ferrari,2.0,0 days 00:02:13.504000,133.504,0 days 00:00:55.298000,0 days 00:00:46.127000,0 days 00:00:32.079000,MEDIUM,7.0,1.0,,,5.0,True,4
GIO,99,Alfa Romeo Racing,2.0,0 days 00:02:12.779000,132.779,0 days 00:00:54.786000,0 days 00:00:45.558000,0 days 00:00:32.435000,MEDIUM,6.0,1.0,,,6.0,True,4
SAI,55,Ferrari,2.0,0 days 00:02:13.559000,133.559,0 days 00:00:53.985000,0 days 00:00:45.785000,0 days 00:00:33.789000,MEDIUM,7.0,1.0,,,7.0,True,4
VET,5,Aston Martin,2.0,0 days 00:02:13.316000,133.316,0 days 00:00:53.793000,0 days 00:00:45.059000,0 days 00:00:34.464000,MEDIUM,5.0,1.0,,,8.0,True,4
RUS,63,Williams,2.0,0 days 00:02:13.014000,133.014,0 days 00:00:53.160000,0 days 00:00:44.474000,0 days 00:00:35.380000,MEDIUM,2.0,1.0,,,9.0,True,4
RAI,7,Alfa Romeo Racing,2.0,0 days 00:02:14.411000,134.411,0 days 00:00:53.585000,0 days 00:00:44.009000,0 days 00:00:36.817000,MEDIUM,5.0,1.0,,,10.0,True,4
MAZ,9,Haas F1 Team,2.0,0 days 00:02:13.765000,133.765,0 days 00:00:53.304000,0 days 00:00:43.709000,0 days 00:00:36.752000,MEDIUM,2.0,1.0,,,11.0,True,4
