Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VET,5,Ferrari,1.0,0 days 00:01:40.327000,100.327,,0 days 00:00:29.426000,0 days 00:00:42.758000,nan,,,,,1.0,False,
BOT,77,Mercedes,1.0,0 days 00:01:41.407000,101.407,,0 days 00:00:30.044000,0 days 00:00:42.809000,nan,,,,,2.0,False,
VER,33,Red Bull Racing,1.0,0 days 00:01:42.561000,102.561,,0 days 00:00:30.150000,0 days 00:00:43.036000,nan,,,,,3.0,False,
RAI,7,Ferrari,1.0,0 days 00:01:43.610000,103.61,,0 days 00:00:31.205000,0 days 00:00:43.072000,nan,,,,,4.0,False,
HAM,44,Mercedes,1.0,0 days 00:01:44.362000,104.362,,0 days 00:00:31.377000,0 days 00:00:43.396000,nan,,,,,5.0,False,
RIC,3,Red Bull Racing,1.0,0 days 00:01:44.974000,104.974,,0 days 00:00:31.387000,0 days 00:00:43.435000,nan,,,,,6.0,False,
HUL,27,Renault,1.0,0 days 00:01:45.727000,105.727,,0 days 00:00:31.745000,0 days 00:00:43.692000,nan,,,,,7.0,False,
SAI,55,Renault,1.0,0 days 00:01:46.138000,106.138,,0 days 00:00:32.118000,0 days 00:00:43.858000,nan,,,,,8.0,False,
GRO,8,Haas F1 Team,1.0,0 days 00:01:46.682000,106.682,,0 days 00:00:32.076000,0 days 00:00:43.986000,nan,,,,,9.0,False,
MAG,20,Haas F1 Team,1.0,0 days 00:01:47.340000,107.34,,0 days 00:00:31.950000,0 days 00:00:44.253000,nan,,,,,10.0,False,
ALO,14,McLaren,1.0,0 days 00:01:48.139000,108.139,,0 days 00:00:32.630000,0 days 00:00:44.203000,nan,,,,,11.0,False,
STR,18,Williams,1.0,0 days 00:01:48.995000,108.995,,0 days 00:00:32.727000,0 days 00:00:44.718000,nan,,,,,12.0,False,
OCO,31,Force India,1.0,0 days 00:01:49.720000,109.72,,0 days 00:00:33.581000,0 days 00:00:44.835000,nan,,,,,13.0,False,
PER,11,Force India,1.0,0 days 00:01:50.081000,110.081,,0 days 00:00:34.210000,0 days 00:00:45.353000,nan,,,,,14.0,False,
SIR,35,Williams,1.0,0 days 00:01:50.776000,110.776,,0 days 00:00:33.301000,0 days 00:00:45.560000,nan,,,,,15.0,False,
