circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2016-03-20,2016-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,2016,05:00:00Z,https://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,2016
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2016-04-03,2016-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,2,2016,15:00:00Z,https://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,2016
shanghai,Shanghai International Circuit,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,China,2016-04-17,2016-shanghai,Chinese Grand Prix,shanghai,31.3389,Shanghai,121.22,3,2016,06:00:00Z,https://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,2016
sochi,Sochi Autodrom,https://en.wikipedia.org/wiki/Sochi_Autodrom,Russia,2016-05-01,2016-sochi,Russian Grand Prix,sochi,43.4057,Sochi,39.9578,4,2016,12:00:00Z,https://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,2016
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2016-05-15,2016-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,5,2016,12:00:00Z,https://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,2016
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2016-05-29,2016-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,2016,12:00:00Z,https://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,2016
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2016-06-12,2016-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,7,2016,18:00:00Z,https://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix,2016
baku,Baku City Circuit,https://en.wikipedia.org/wiki/Baku_City_Circuit,Azerbaijan,2016-06-19,2016-baku,European Grand Prix,baku,40.3725,Baku,49.8533,8,2016,13:00:00Z,https://en.wikipedia.org/wiki/2016_European_Grand_Prix,2016
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,2016-07-03,2016-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,9,2016,12:00:00Z,https://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix,2016
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2016-07-10,2016-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,10,2016,12:00:00Z,https://en.wikipedia.org/wiki/2016_British_Grand_Prix,2016
