constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-melbourne,Australian Grand Prix,14,1:27.241,1:27.601,,1,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-melbourne,Australian Grand Prix,15,1:27.297,1:27.742,,1,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-melbourne,Australian Grand Prix,16,1:27.435,,,1,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-melbourne,Australian Grand Prix,17,1:27.958,,,1,2016
Red Bull,red_bull,Austrian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-melbourne,Australian Grand Prix,18,1:28.006,,,1,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-melbourne,Australian Grand Prix,19,1:28.322,,,1,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-melbourne,Australian Grand Prix,20,1:29.606,,,1,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-melbourne,Australian Grand Prix,21,1:29.627,,,1,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-melbourne,Australian Grand Prix,22,1:29.642,,,1,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-sakhir,Bahrain Grand Prix,1,1:31.391,1:30.039,1:29.493,2,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-sakhir,Bahrain Grand Prix,2,1:31.325,1:30.535,1:29.570,2,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-sakhir,Bahrain Grand Prix,3,1:31.636,1:30.409,1:30.012,2,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-sakhir,Bahrain Grand Prix,4,1:31.685,1:30.559,1:30.244,2,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-sakhir,Bahrain Grand Prix,5,1:31.403,1:31.122,1:30.854,2,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-sakhir,Bahrain Grand Prix,6,1:31.672,1:30.931,1:31.153,2,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-sakhir,Bahrain Grand Prix,7,1:32.045,1:31.374,1:31.155,2,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-sakhir,Bahrain Grand Prix,8,1:31.987,1:31.604,1:31.620,2,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-sakhir,Bahrain Grand Prix,9,1:32.005,1:31.756,,2,2016
Toro Rosso,toro_rosso,Italian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-sakhir,Bahrain Grand Prix,10,1:31.888,1:31.772,,2,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-sakhir,Bahrain Grand Prix,11,1:31.716,1:31.816,,2,2016
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2016-sakhir,Bahrain Grand Prix,12,1:32.472,1:31.934,,2,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-sakhir,Bahrain Grand Prix,13,1:32.118,1:31.945,,2,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-sakhir,Bahrain Grand Prix,14,1:31.976,1:31.998,,2,2016
Red Bull,red_bull,Austrian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-sakhir,Bahrain Grand Prix,15,1:32.559,1:32.241,,2,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-sakhir,Bahrain Grand Prix,16,1:32.806,,,2,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-sakhir,Bahrain Grand Prix,17,1:32.840,,,2,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-sakhir,Bahrain Grand Prix,18,1:32.911,,,2,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-sakhir,Bahrain Grand Prix,19,1:33.181,,,2,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-sakhir,Bahrain Grand Prix,20,1:33.438,,,2,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-sakhir,Bahrain Grand Prix,21,1:34.190,,,2,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-sakhir,Bahrain Grand Prix,22,1:34.388,,,2,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-shanghai,Chinese Grand Prix,1,1:37.669,1:36.240,1:35.402,3,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-shanghai,Chinese Grand Prix,2,1:37.672,1:36.815,1:35.917,3,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-shanghai,Chinese Grand Prix,3,1:37.347,1:36.118,1:35.972,3,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-shanghai,Chinese Grand Prix,4,1:37.001,1:36.183,1:36.246,3,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-shanghai,Chinese Grand Prix,5,1:37.537,1:36.831,1:36.296,3,2016
Red Bull,red_bull,Austrian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-shanghai,Chinese Grand Prix,6,1:37.719,1:36.948,1:36.399,3,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-shanghai,Chinese Grand Prix,7,1:38.096,1:37.149,1:36.865,3,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-shanghai,Chinese Grand Prix,8,1:37.656,1:37.204,1:36.881,3,2016
Toro Rosso,toro_rosso,Italian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-shanghai,Chinese Grand Prix,9,1:38.181,1:37.265,1:37.194,3,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-shanghai,Chinese Grand Prix,10,1:38.165,1:37.333,,3,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-shanghai,Chinese Grand Prix,11,1:38.016,1:37.347,,3,2016
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2016-shanghai,Chinese Grand Prix,12,1:38.451,1:38.826,,3,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-shanghai,Chinese Grand Prix,13,1:37.593,1:39.093,,3,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-shanghai,Chinese Grand Prix,14,1:38.425,1:39.830,,3,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-shanghai,Chinese Grand Prix,15,1:38.321,1:40.742,,3,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-shanghai,Chinese Grand Prix,16,1:38.654,1:42.430,,3,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-shanghai,Chinese Grand Prix,17,1:38.673,,,3,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-shanghai,Chinese Grand Prix,18,1:38.770,,,3,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-shanghai,Chinese Grand Prix,19,1:39.528,,,3,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-shanghai,Chinese Grand Prix,20,1:40.264,,,3,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-shanghai,Chinese Grand Prix,21,,,,3,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-shanghai,Chinese Grand Prix,22,,,,3,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-sochi,Russian Grand Prix,1,1:36.119,1:35.337,1:35.417,4,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-sochi,Russian Grand Prix,2,1:36.555,1:36.623,1:36.123,4,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-sochi,Russian Grand Prix,3,1:37.746,1:37.140,1:36.536,4,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-sochi,Russian Grand Prix,4,1:36.976,1:36.741,1:36.663,4,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-sochi,Russian Grand Prix,5,1:37.753,1:37.230,1:37.016,4,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-sochi,Russian Grand Prix,6,1:38.091,1:37.569,1:37.125,4,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-sochi,Russian Grand Prix,7,1:38.006,1:37.282,1:37.212,4,2016
Red Bull,red_bull,Austrian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-sochi,Russian Grand Prix,8,1:38.265,1:37.606,1:37.459,4,2016
Toro Rosso,toro_rosso,Italian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-sochi,Russian Grand Prix,9,1:38.123,1:37.510,1:37.583,4,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-sochi,Russian Grand Prix,10,1:36.006,1:35.820,,4,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-sochi,Russian Grand Prix,11,1:37.784,1:37.652,,4,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-sochi,Russian Grand Prix,12,1:38.332,1:37.701,,4,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-sochi,Russian Grand Prix,13,1:38.562,1:37.771,,4,2016
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2016-sochi,Russian Grand Prix,14,1:37.971,1:37.807,,4,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-sochi,Russian Grand Prix,15,1:38.383,1:38.055,,4,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-sochi,Russian Grand Prix,16,1:38.678,1:38.115,,4,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-sochi,Russian Grand Prix,17,1:38.914,,,4,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-sochi,Russian Grand Prix,18,1:39.009,,,4,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-sochi,Russian Grand Prix,19,1:39.018,,,4,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-sochi,Russian Grand Prix,20,1:39.399,,,4,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-sochi,Russian Grand Prix,21,1:39.463,,,4,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-sochi,Russian Grand Prix,22,1:39.519,,,4,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-barcelona,Spanish Grand Prix,1,1:23.214,1:22.159,1:22.000,5,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-barcelona,Spanish Grand Prix,2,1:23.002,1:22.759,1:22.280,5,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-barcelona,Spanish Grand Prix,3,1:23.749,1:23.585,1:22.680,5,2016
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-barcelona,Spanish Grand Prix,4,1:23.578,1:23.178,1:23.087,5,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-barcelona,Spanish Grand Prix,5,1:23.796,1:23.504,1:23.113,5,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-barcelona,Spanish Grand Prix,6,1:24.124,1:23.688,1:23.334,5,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-barcelona,Spanish Grand Prix,7,1:24.251,1:24.023,1:23.522,5,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-barcelona,Spanish Grand Prix,8,1:24.496,1:24.077,1:23.643,5,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-barcelona,Spanish Grand Prix,9,1:24.698,1:24.003,1:23.782,5,2016
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2016-barcelona,Spanish Grand Prix,10,1:24.578,1:24.192,1:23.981,5,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-barcelona,Spanish Grand Prix,11,1:24.463,1:24.203,,5,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-barcelona,Spanish Grand Prix,12,1:24.583,1:24.348,,5,2016
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-barcelona,Spanish Grand Prix,13,1:24.696,1:24.445,,5,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-barcelona,Spanish Grand Prix,14,1:24.716,1:24.480,,5,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-barcelona,Spanish Grand Prix,15,1:24.669,1:24.625,,5,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-barcelona,Spanish Grand Prix,16,1:24.406,1:24.778,,5,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-barcelona,Spanish Grand Prix,17,1:24.903,,,5,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-barcelona,Spanish Grand Prix,18,1:24.941,,,5,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-barcelona,Spanish Grand Prix,19,1:25.202,,,5,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-barcelona,Spanish Grand Prix,20,1:25.579,,,5,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-barcelona,Spanish Grand Prix,21,1:25.745,,,5,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-barcelona,Spanish Grand Prix,22,1:25.939,,,5,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-monte-carlo,Monaco Grand Prix,1,1:14.912,1:14.357,1:13.622,6,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-monte-carlo,Monaco Grand Prix,2,1:14.873,1:14.043,1:13.791,6,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-monte-carlo,Monaco Grand Prix,3,1:14.826,1:14.056,1:13.942,6,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-monte-carlo,Monaco Grand Prix,4,1:14.610,1:14.318,1:14.552,6,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-monte-carlo,Monaco Grand Prix,5,1:15.333,1:14.989,1:14.726,6,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-monte-carlo,Monaco Grand Prix,6,1:15.499,1:14.789,1:14.732,6,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-monte-carlo,Monaco Grand Prix,7,1:15.467,1:14.805,1:14.749,6,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-monte-carlo,Monaco Grand Prix,8,1:15.328,1:14.937,1:14.902,6,2016
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-monte-carlo,Monaco Grand Prix,9,1:15.384,1:14.794,1:15.273,6,2016
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2016-monte-carlo,Monaco Grand Prix,10,1:15.504,1:15.107,1:15.363,6,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-monte-carlo,Monaco Grand Prix,11,1:15.521,1:15.273,,6,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-monte-carlo,Monaco Grand Prix,12,1:15.592,1:15.293,,6,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-monte-carlo,Monaco Grand Prix,13,1:15.554,1:15.352,,6,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-monte-carlo,Monaco Grand Prix,14,1:15.710,1:15.385,,6,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-monte-carlo,Monaco Grand Prix,15,1:15.465,1:15.571,,6,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-monte-carlo,Monaco Grand Prix,16,1:16.253,1:16.058,,6,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-monte-carlo,Monaco Grand Prix,17,1:16.299,,,6,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-monte-carlo,Monaco Grand Prix,18,1:16.586,,,6,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-monte-carlo,Monaco Grand Prix,19,1:17.295,,,6,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-monte-carlo,Monaco Grand Prix,20,1:17.452,,,6,2016
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-monte-carlo,Monaco Grand Prix,21,1:22.467,,,6,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-monte-carlo,Monaco Grand Prix,22,,,,6,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-montreal,Canadian Grand Prix,1,1:14.121,1:13.076,1:12.812,7,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-montreal,Canadian Grand Prix,2,1:13.714,1:13.094,1:12.874,7,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-montreal,Canadian Grand Prix,3,1:13.925,1:13.857,1:12.990,7,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-montreal,Canadian Grand Prix,4,1:14.030,1:13.540,1:13.166,7,2016
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-montreal,Canadian Grand Prix,5,1:14.601,1:13.793,1:13.414,7,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-montreal,Canadian Grand Prix,6,1:14.477,1:13.849,1:13.579,7,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-montreal,Canadian Grand Prix,7,1:14.389,1:13.791,1:13.670,7,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-montreal,Canadian Grand Prix,8,1:14.815,1:13.864,1:13.769,7,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-montreal,Canadian Grand Prix,9,1:14.663,1:14.166,1:13.952,7,2016
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2016-montreal,Canadian Grand Prix,10,1:15.026,1:14.260,1:14.338,7,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-montreal,Canadian Grand Prix,11,1:14.814,1:14.317,,7,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-montreal,Canadian Grand Prix,12,1:14.755,1:14.437,,7,2016
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-montreal,Canadian Grand Prix,13,1:14.829,1:14.457,,7,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-montreal,Canadian Grand Prix,14,1:15.148,1:14.571,,7,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-montreal,Canadian Grand Prix,15,1:15.444,1:14.803,,7,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-montreal,Canadian Grand Prix,16,1:14.714,1:21.956,,7,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-montreal,Canadian Grand Prix,17,1:15.459,,,7,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-montreal,Canadian Grand Prix,18,1:15.599,,,7,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-montreal,Canadian Grand Prix,19,1:15.635,,,7,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-montreal,Canadian Grand Prix,20,1:16.663,,,7,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-montreal,Canadian Grand Prix,21,1:17.052,,,7,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-baku,European Grand Prix,1,1:43.685,1:42.520,1:42.758,8,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-baku,European Grand Prix,2,1:44.462,1:43.939,1:43.515,8,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-baku,European Grand Prix,3,1:44.570,1:44.141,1:43.966,8,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-baku,European Grand Prix,4,1:45.062,1:44.461,1:43.966,8,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-baku,European Grand Prix,5,1:44.936,1:44.533,1:44.269,8,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-baku,European Grand Prix,6,1:45.494,1:44.696,1:44.483,8,2016
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-baku,European Grand Prix,7,1:44.694,1:44.687,1:44.717,8,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-baku,European Grand Prix,8,1:44.706,1:44.477,1:45.246,8,2016
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-baku,European Grand Prix,9,1:44.939,1:44.387,1:45.570,8,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-baku,European Grand Prix,10,1:44.259,1:43.526,2:01.954,8,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-baku,European Grand Prix,11,1:45.507,1:44.755,,8,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-baku,European Grand Prix,12,1:44.860,1:44.824,,8,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-baku,European Grand Prix,13,1:44.827,1:45.000,,8,2016
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2016-baku,European Grand Prix,14,1:45.525,1:45.270,,8,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-baku,European Grand Prix,15,1:45.300,1:45.349,,8,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-baku,European Grand Prix,16,1:45.549,1:46.048,,8,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-baku,European Grand Prix,17,1:45.665,,,8,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-baku,European Grand Prix,18,1:45.750,,,8,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-baku,European Grand Prix,19,1:45.804,,,8,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-baku,European Grand Prix,20,1:46.231,,,8,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-baku,European Grand Prix,21,1:46.348,,,8,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-baku,European Grand Prix,22,1:46.394,,,8,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-spielberg,Austrian Grand Prix,1,1:06.947,1:06.228,1:07.922,9,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-spielberg,Austrian Grand Prix,2,1:06.516,1:06.403,1:08.465,9,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-spielberg,Austrian Grand Prix,3,1:07.385,1:07.257,1:09.285,9,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-spielberg,Austrian Grand Prix,4,1:06.761,1:06.602,1:09.781,9,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-spielberg,Austrian Grand Prix,5,1:07.653,1:07.572,1:09.900,9,2016
