Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:02:07.166000,127.166,,0 days 00:00:49.188000,0 days 00:00:40.752000,SOFT,4.0,1.0,,,1.0,False,124
BOT,77,Mercedes,1.0,0 days 00:02:08.585000,128.585,,0 days 00:00:49.588000,0 days 00:00:41.037000,MEDIUM,4.0,1.0,,,2.0,False,124
VER,33,Red Bull Racing,1.0,0 days 00:02:09.668000,129.668,,0 days 00:00:50.328000,0 days 00:00:40.544000,MEDIUM,4.0,1.0,,,3.0,False,124
OCO,31,Renault,1.0,0 days 00:02:10.838000,130.838,,0 days 00:00:51.725000,0 days 00:00:39.781000,SOFT,4.0,1.0,,,4.0,False,124
RIC,3,Renault,1.0,0 days 00:02:12.360000,132.36,,0 days 00:00:55.597000,0 days 00:00:38.044000,SOFT,4.0,1.0,,,5.0,False,124
PER,11,Racing Point,1.0,0 days 00:02:13.978000,133.978,,0 days 00:00:55.248000,0 days 00:00:38.735000,SOFT,4.0,1.0,,,6.0,False,124
GAS,10,AlphaTauri,1.0,0 days 00:02:16.746000,136.746,,0 days 00:00:56.700000,0 days 00:00:39.086000,SOFT,4.0,1.0,,,7.0,False,124
LEC,16,Ferrari,1.0,0 days 00:02:17.783000,137.783,,0 days 00:00:58.728000,0 days 00:00:38.098000,MEDIUM,1.0,1.0,,,8.0,False,124
MAG,20,Haas F1 Team,1.0,0 days 00:02:19.727000,139.727,,0 days 00:00:59.038000,0 days 00:00:39.209000,MEDIUM,1.0,1.0,,,9.0,False,124
GRO,8,Haas F1 Team,1.0,0 days 00:02:21.405000,141.405,,0 days 00:01:01.273000,0 days 00:00:38.315000,MEDIUM,1.0,1.0,,,10.0,False,124
KVY,26,AlphaTauri,1.0,0 days 00:02:22.921000,142.921,,0 days 00:01:02.881000,0 days 00:00:37.965000,HARD,1.0,1.0,,,11.0,False,124
GIO,99,Alfa Romeo Racing,1.0,0 days 00:02:24.259000,144.259,,0 days 00:01:03.257000,0 days 00:00:38.472000,MEDIUM,1.0,1.0,,,12.0,False,124
VET,5,Ferrari,1.0,0 days 00:02:25.469000,145.469,,0 days 00:01:04.972000,0 days 00:00:37.812000,MEDIUM,1.0,1.0,,,13.0,False,124
LAT,6,Williams,1.0,0 days 00:02:29.884000,149.884,,0 days 00:01:08.684000,0 days 00:00:38.075000,MEDIUM,1.0,1.0,,,14.0,False,124
RAI,7,Alfa Romeo Racing,1.0,0 days 00:02:30.825000,150.825,,0 days 00:01:09.483000,0 days 00:00:37.960000,HARD,1.0,1.0,,,15.0,False,124
RUS,63,Williams,1.0,0 days 00:02:31.428000,151.428,,0 days 00:01:06.387000,0 days 00:00:42.154000,MEDIUM,1.0,1.0,,0 days 00:35:57.073000,16.0,False,124
ALB,23,Red Bull Racing,1.0,0 days 00:02:35.760000,155.76,,0 days 00:01:10.186000,0 days 00:00:41.650000,SOFT,5.0,1.0,,0 days 00:36:01.381000,17.0,False,124
NOR,4,McLaren,1.0,0 days 00:02:36.870000,156.87,,0 days 00:01:11.370000,0 days 00:00:41.216000,SOFT,4.0,1.0,,0 days 00:36:02.433000,18.0,False,124
HAM,44,Mercedes,6.0,0 days 00:01:40.056000,100.056,0 days 00:00:35.936000,0 days 00:00:34.721000,0 days 00:00:29.399000,SOFT,9.0,1.0,,,1.0,True,1
BOT,77,Mercedes,6.0,0 days 00:01:40.702000,100.702,0 days 00:00:35.870000,0 days 00:00:34.884000,0 days 00:00:29.948000,MEDIUM,9.0,1.0,,,2.0,True,1
