stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,RUS,Williams,SOFT,4.0,52.0,52.0,1,97.352,97.352,97.352
2,VER,Red Bull Racing,HARD,2.0,27.0,53.0,26,98.604,98.644,97.332
3,BOT,Mercedes,HARD,2.0,28.0,53.0,25,98.61,98.641,97.03
4,NOR,McLaren,MEDIUM,3.0,49.0,52.0,4,99.224,98.192,97.377
5,HAM,Mercedes,HARD,2.0,18.0,53.0,35,99.246,99.305,98.075
6,PER,Racing Point,HARD,2.0,22.0,53.0,31,99.282,99.284,98.141
7,GAS,AlphaTauri,MEDIUM,3.0,44.0,53.0,10,99.474,99.134,97.231
8,LEC,Ferrari,HARD,2.0,30.0,53.0,22,99.761,99.698,99.053
9,KVY,AlphaTauri,MEDIUM,2.0,32.0,53.0,21,99.842,99.608,99.133
10,RIC,Renault,HARD,2.0,17.0,53.0,36,99.868,99.518,97.886
11,ALB,Red Bull Racing,MEDIUM,3.0,29.0,53.0,24,99.869,99.712,98.377
12,BOT,Mercedes,MEDIUM,1.0,6.0,25.0,19,100.142,99.727,99.081
13,RAI,Alfa Romeo Racing,MEDIUM,2.0,37.0,52.0,15,100.17,99.745,98.858
14,OCO,Renault,HARD,2.0,20.0,53.0,32,100.487,100.242,99.216
15,VER,Red Bull Racing,MEDIUM,1.0,6.0,24.0,18,100.648,100.578,99.92
16,VET,Ferrari,HARD,2.0,32.0,52.0,20,100.692,100.402,99.588
17,HAM,Mercedes,SOFT,1.0,6.0,15.0,9,100.706,100.879,99.693
18,GAS,AlphaTauri,HARD,2.0,20.0,41.0,22,100.766,101.075,99.188
19,GRO,Haas F1 Team,MEDIUM,3.0,44.0,52.0,9,101.104,101.287,99.614
20,GIO,Alfa Romeo Racing,HARD,2.0,18.0,52.0,33,101.114,101.194,99.766
21,MAG,Haas F1 Team,HARD,2.0,21.0,52.0,30,101.139,101.06,100.38
22,PER,Racing Point,SOFT,1.0,6.0,19.0,13,101.373,101.507,100.371
23,KVY,AlphaTauri,HARD,1.0,6.0,29.0,23,101.481,101.154,100.349
24,LEC,Ferrari,MEDIUM,1.0,6.0,27.0,22,101.495,101.6,100.421
25,OCO,Renault,SOFT,1.0,6.0,17.0,12,101.511,101.536,101.243
26,GRO,Haas F1 Team,HARD,2.0,19.0,40.0,22,101.522,101.285,100.957
27,RIC,Renault,SOFT,1.0,6.0,13.0,8,101.607,101.544,101.288
28,LAT,Williams,HARD,2.0,19.0,52.0,33,101.852,101.481,101.044
29,GAS,AlphaTauri,SOFT,1.0,7.0,17.0,10,101.864,101.794,101.665
30,RUS,Williams,MEDIUM,3.0,16.0,49.0,32,101.894,101.627,101.15
31,NOR,McLaren,HARD,2.0,6.0,46.0,38,101.944,101.582,100.393
32,RAI,Alfa Romeo Racing,HARD,1.0,7.0,34.0,28,102.37,102.126,101.179
33,ALB,Red Bull Racing,HARD,2.0,7.0,26.0,19,102.395,101.826,101.215
34,VET,Ferrari,MEDIUM,1.0,6.0,29.0,23,102.497,102.573,101.217
35,MAG,Haas F1 Team,MEDIUM,1.0,6.0,18.0,13,102.665,102.367,101.849
36,GRO,Haas F1 Team,MEDIUM,1.0,6.0,16.0,10,103.018,103.031,102.141
37,GIO,Alfa Romeo Racing,MEDIUM,1.0,6.0,15.0,10,103.225,103.159,102.767
38,LAT,Williams,MEDIUM,1.0,6.0,16.0,10,104.041,104.077,102.764
39,RUS,Williams,HARD,2.0,6.0,13.0,7,105.014,105.342,103.797
