circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2005-03-06,2005-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_Australian_Grand_Prix,2005
sepang,Sepang International Circuit,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Malaysia,2005-03-20,2005-kuala-lumpur,Malaysian Grand Prix,kuala-lumpur,2.76083,Kuala Lumpur,101.738,2,2005,15:00:00Z,https://en.wikipedia.org/wiki/2005_Malaysian_Grand_Prix,2005
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2005-04-03,2005-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,3,2005,14:30:00Z,https://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix,2005
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,2005-04-24,2005-imola,San Marino Grand Prix,imola,44.3439,Imola,11.7167,4,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_San_Marino_Grand_Prix,2005
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2005-05-08,2005-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,5,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_Spanish_Grand_Prix,2005
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2005-05-22,2005-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix,2005
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,2005-05-29,2005-n-rburg,European Grand Prix,n-rburg,50.3356,Nürburg,6.9475,7,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_European_Grand_Prix,2005
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2005-06-12,2005-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,8,2005,13:00:00Z,https://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix,2005
indianapolis,Indianapolis Motor Speedway,https://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,USA,2005-06-19,2005-indianapolis,United States Grand Prix,indianapolis,39.795,Indianapolis,-86.2347,9,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_United_States_Grand_Prix,2005
magny_cours,Circuit de Nevers Magny-Cours,https://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,France,2005-07-03,2005-magny-cours,French Grand Prix,magny-cours,46.8642,Magny Cours,3.16361,10,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_French_Grand_Prix,2005
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2005-07-10,2005-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,11,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_British_Grand_Prix,2005
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,2005-07-24,2005-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,12,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_German_Grand_Prix,2005
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2005-07-31,2005-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,13,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_Hungarian_Grand_Prix,2005
istanbul,Istanbul Park,https://en.wikipedia.org/wiki/Istanbul_Park,Turkey,2005-08-21,2005-istanbul,Turkish Grand Prix,istanbul,40.9517,Istanbul,29.405,14,2005,15:00:00Z,https://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix,2005
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2005-09-04,2005-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,15,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_Italian_Grand_Prix,2005
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2005-09-11,2005-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,16,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_Belgian_Grand_Prix,2005
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,2005-09-25,2005-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,17,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix,2005
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,2005-10-09,2005-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,18,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_Japanese_Grand_Prix,2005
shanghai,Shanghai International Circuit,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,China,2005-10-16,2005-shanghai,Chinese Grand Prix,shanghai,31.3389,Shanghai,121.22,19,2005,14:00:00Z,https://en.wikipedia.org/wiki/2005_Chinese_Grand_Prix,2005
