Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:34.010000,94.01,,0 days 00:00:37.157000,0 days 00:00:24.870000,MEDIUM,4.0,1.0,,,1.0,False,1
BOT,77,Mercedes,1.0,0 days 00:01:35.364000,95.364,,0 days 00:00:37.300000,0 days 00:00:25.097000,MEDIUM,4.0,1.0,,,2.0,False,1
VER,33,Red Bull Racing,1.0,0 days 00:01:36.913000,96.913,,0 days 00:00:37.985000,0 days 00:00:25.688000,MEDIUM,4.0,1.0,,,3.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:37.904000,97.904,,0 days 00:00:38.828000,0 days 00:00:25.762000,MEDIUM,4.0,1.0,,,4.0,False,1
SAI,55,McLaren,1.0,0 days 00:01:38.652000,98.652,,0 days 00:00:38.976000,0 days 00:00:26.052000,SOFT,4.0,1.0,,,5.0,False,1
RIC,3,Renault,1.0,0 days 00:01:39.264000,99.264,,0 days 00:00:39.329000,0 days 00:00:26.135000,SOFT,4.0,1.0,,,6.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:39.921000,99.921,,0 days 00:00:40.271000,0 days 00:00:26.259000,SOFT,4.0,1.0,,,7.0,False,1
STR,18,Racing Point,1.0,0 days 00:01:40.476000,100.476,,0 days 00:00:40.480000,0 days 00:00:26.425000,MEDIUM,4.0,1.0,,,8.0,False,1
OCO,31,Renault,1.0,0 days 00:01:40.838000,100.838,,0 days 00:00:40.449000,0 days 00:00:26.403000,SOFT,4.0,1.0,,,9.0,False,1
VET,5,Ferrari,1.0,0 days 00:01:41.375000,101.375,,0 days 00:00:40.826000,0 days 00:00:26.369000,SOFT,4.0,1.0,,,10.0,False,1
GAS,10,AlphaTauri,1.0,0 days 00:01:41.865000,101.865,,0 days 00:00:40.714000,0 days 00:00:26.155000,MEDIUM,1.0,1.0,,,11.0,False,1
ALB,23,Red Bull Racing,1.0,0 days 00:01:43.077000,103.077,,0 days 00:00:40.219000,0 days 00:00:27.100000,MEDIUM,1.0,1.0,,,12.0,False,1
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:43.369000,103.369,,0 days 00:00:40.404000,0 days 00:00:27.008000,MEDIUM,1.0,1.0,,,13.0,False,1
KVY,26,AlphaTauri,1.0,0 days 00:01:43.748000,103.748,,0 days 00:00:40.852000,0 days 00:00:27.056000,MEDIUM,1.0,1.0,,,14.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:43.754000,103.754,,0 days 00:00:40.570000,0 days 00:00:28.184000,MEDIUM,1.0,1.0,,,15.0,False,1
GRO,8,Haas F1 Team,1.0,0 days 00:01:44.267000,104.267,,0 days 00:00:40.405000,0 days 00:00:26.837000,MEDIUM,1.0,1.0,,,16.0,False,1
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:44.681000,104.681,,0 days 00:00:41.160000,0 days 00:00:27.496000,MEDIUM,1.0,1.0,,,17.0,False,12
RUS,63,Williams,1.0,0 days 00:01:45.216000,105.216,,0 days 00:00:40.470000,0 days 00:00:27.515000,MEDIUM,1.0,1.0,,,18.0,False,12
LAT,6,Williams,1.0,0 days 00:01:45.776000,105.776,,0 days 00:00:41.922000,0 days 00:00:27.344000,MEDIUM,1.0,1.0,,,19.0,False,12
HAM,44,Mercedes,2.0,0 days 00:02:06.445000,126.445,0 days 00:00:34.863000,0 days 00:00:54.807000,0 days 00:00:36.775000,MEDIUM,5.0,1.0,,,1.0,True,124
BOT,77,Mercedes,2.0,0 days 00:02:06.276000,126.276,0 days 00:00:35.498000,0 days 00:00:54.625000,0 days 00:00:36.153000,MEDIUM,5.0,1.0,,,2.0,True,124
VER,33,Red Bull Racing,2.0,0 days 00:02:06.326000,126.326,0 days 00:00:36.070000,0 days 00:00:53.173000,0 days 00:00:37.083000,MEDIUM,5.0,1.0,,,3.0,True,124
LEC,16,Ferrari,2.0,0 days 00:02:07.127000,127.127,0 days 00:00:36.355000,0 days 00:00:52.888000,0 days 00:00:37.884000,MEDIUM,5.0,1.0,,,4.0,True,124
SAI,55,McLaren,2.0,0 days 00:02:08.406000,128.406,0 days 00:00:38.675000,0 days 00:00:51.281000,0 days 00:00:38.450000,SOFT,5.0,1.0,,,5.0,True,124
RIC,3,Renault,2.0,0 days 00:02:08.887000,128.887,0 days 00:00:40.341000,0 days 00:00:51.893000,0 days 00:00:36.653000,SOFT,5.0,1.0,,,6.0,True,124
NOR,4,McLaren,2.0,0 days 00:02:09.723000,129.723,0 days 00:00:42.424000,0 days 00:00:50.489000,0 days 00:00:36.810000,SOFT,5.0,1.0,,,7.0,True,124
STR,18,Racing Point,2.0,0 days 00:02:10.286000,130.286,0 days 00:00:43.124000,0 days 00:00:50.945000,0 days 00:00:36.217000,MEDIUM,5.0,1.0,,,8.0,True,124
OCO,31,Renault,2.0,0 days 00:02:11.306000,131.306,0 days 00:00:43.841000,0 days 00:00:50.839000,0 days 00:00:36.626000,SOFT,5.0,1.0,,,9.0,True,124
VET,5,Ferrari,2.0,0 days 00:02:11.969000,131.969,0 days 00:00:44.772000,0 days 00:00:50.524000,0 days 00:00:36.673000,SOFT,5.0,1.0,,,10.0,True,124
GAS,10,AlphaTauri,2.0,0 days 00:02:12.616000,132.616,0 days 00:00:45.915000,0 days 00:00:50.751000,0 days 00:00:35.950000,MEDIUM,2.0,1.0,,,11.0,True,124
ALB,23,Red Bull Racing,2.0,0 days 00:02:12.634000,132.634,0 days 00:00:45.661000,0 days 00:00:50.621000,0 days 00:00:36.352000,MEDIUM,2.0,1.0,,,12.0,True,124
GIO,99,Alfa Romeo Racing,2.0,0 days 00:02:14.228000,134.228,0 days 00:00:46.468000,0 days 00:00:52.045000,0 days 00:00:35.715000,MEDIUM,2.0,1.0,,,13.0,True,124
