stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,SOFT,3.0,52.0,52.0,1,87.097,87.097,87.097
2,ALB,Red Bull Racing,MEDIUM,3.0,32.0,52.0,21,89.476,89.426,88.689
3,BOT,Mercedes,HARD,2.0,19.0,49.0,31,90.027,89.907,89.265
4,BOT,Mercedes,SOFT,3.0,52.0,52.0,1,90.086,90.086,90.086
5,VER,Red Bull Racing,HARD,2.0,19.0,49.0,31,90.188,90.065,89.07
6,GRO,Haas F1 Team,HARD,2.0,38.0,52.0,15,90.384,90.318,89.782
7,HAM,Mercedes,HARD,2.0,19.0,52.0,34,90.647,89.787,89.238
8,LEC,Ferrari,HARD,2.0,19.0,52.0,34,91.116,91.197,89.813
9,SAI,McLaren,HARD,2.0,19.0,50.0,32,91.185,91.162,89.948
10,HAM,Mercedes,MEDIUM,1.0,1.0,12.0,8,91.243,90.886,90.533
11,BOT,Mercedes,MEDIUM,1.0,1.0,12.0,8,91.527,90.964,90.518
12,STR,Racing Point,HARD,2.0,19.0,52.0,34,91.624,91.43,90.475
13,RUS,Williams,HARD,2.0,19.0,52.0,34,91.993,91.695,90.862
14,VER,Red Bull Racing,MEDIUM,1.0,1.0,12.0,8,92.156,91.417,91.143
15,RIC,Renault,HARD,2.0,14.0,52.0,35,92.197,91.035,89.482
16,NOR,McLaren,HARD,2.0,14.0,52.0,35,92.256,91.173,90.058
17,OCO,Renault,HARD,2.0,14.0,52.0,35,92.382,91.284,89.491
18,GAS,AlphaTauri,HARD,2.0,14.0,52.0,35,92.454,91.13,89.603
19,VET,Ferrari,HARD,2.0,14.0,52.0,35,92.831,91.782,90.537
20,LAT,Williams,HARD,2.0,14.0,52.0,35,92.842,91.96,90.501
21,GIO,Alfa Romeo Racing,HARD,2.0,14.0,52.0,35,92.965,91.72,90.977
22,RAI,Alfa Romeo Racing,SOFT,3.0,49.0,51.0,3,92.999,92.679,89.973
23,RAI,Alfa Romeo Racing,HARD,2.0,14.0,46.0,29,93.598,92.497,91.494
24,RAI,Alfa Romeo Racing,MEDIUM,1.0,1.0,11.0,7,95.395,93.674,93.314
25,LAT,Williams,MEDIUM,1.0,1.0,11.0,7,95.864,94.243,93.264
26,GRO,Haas F1 Team,MEDIUM,1.0,1.0,35.0,27,96.05,92.736,91.067
27,ALB,Red Bull Racing,HARD,2.0,8.0,29.0,18,97.283,92.298,91.622
28,LEC,Ferrari,MEDIUM,1.0,1.0,12.0,9,97.575,92.95,92.183
29,SAI,McLaren,SOFT,1.0,1.0,12.0,9,98.527,93.674,92.626
30,RIC,Renault,SOFT,1.0,1.0,11.0,8,98.566,93.659,92.789
31,NOR,McLaren,SOFT,1.0,1.0,11.0,8,98.882,93.846,92.759
32,RUS,Williams,MEDIUM,1.0,1.0,11.0,8,99.18,94.18,93.527
33,STR,Racing Point,MEDIUM,1.0,1.0,12.0,9,99.28,94.261,92.8
34,OCO,Renault,SOFT,1.0,1.0,11.0,8,99.378,94.067,93.077
35,GIO,Alfa Romeo Racing,MEDIUM,1.0,1.0,11.0,8,99.438,94.238,93.445
36,GAS,AlphaTauri,MEDIUM,1.0,1.0,11.0,8,99.472,94.255,92.954
37,VET,Ferrari,SOFT,1.0,1.0,11.0,8,99.492,94.228,93.086
38,ALB,Red Bull Racing,MEDIUM,1.0,1.0,1.0,1,103.077,103.077,103.077
39,KVY,AlphaTauri,MEDIUM,1.0,1.0,11.0,9,103.138,94.402,92.443
40,MAG,Haas F1 Team,MEDIUM,1.0,1.0,1.0,1,103.754,103.754,103.754
