Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:25.653000,85.653,,0 days 00:00:32.464000,0 days 00:00:21.265000,MEDIUM,1.0,1.0,,,1.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:27.230000,87.23,,0 days 00:00:33.673000,0 days 00:00:21.386000,MEDIUM,1.0,1.0,,,2.0,False,12
SAI,55,Ferrari,1.0,0 days 00:01:27.958000,87.958,,0 days 00:00:33.285000,0 days 00:00:21.445000,MEDIUM,1.0,1.0,,,3.0,False,12
RIC,3,AlphaTauri,1.0,0 days 00:01:28.847000,88.847,,0 days 00:00:33.806000,0 days 00:00:21.341000,MEDIUM,1.0,1.0,,,4.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:29.425000,89.425,,0 days 00:00:34.136000,0 days 00:00:21.616000,MEDIUM,1.0,1.0,,,5.0,False,12
PIA,81,McLaren,1.0,0 days 00:01:30.740000,90.74,,0 days 00:00:34.167000,0 days 00:00:22.197000,MEDIUM,1.0,1.0,,,6.0,False,12
RUS,63,Mercedes,1.0,0 days 00:01:31.098000,91.098,,0 days 00:00:34.454000,0 days 00:00:22.648000,MEDIUM,1.0,1.0,,,7.0,False,12
HUL,27,Haas F1 Team,1.0,0 days 00:01:31.561000,91.561,,0 days 00:00:34.777000,0 days 00:00:22.371000,MEDIUM,1.0,1.0,,,8.0,False,12
GAS,10,Alpine,1.0,0 days 00:01:31.942000,91.942,,0 days 00:00:34.897000,0 days 00:00:22.258000,MEDIUM,1.0,1.0,,,9.0,False,12
ZHO,24,Alfa Romeo,1.0,0 days 00:01:32.482000,92.482,,0 days 00:00:35.416000,0 days 00:00:22.263000,MEDIUM,1.0,1.0,,,10.0,False,12
ALB,23,Williams,1.0,0 days 00:01:33.136000,93.136,,0 days 00:00:35.677000,0 days 00:00:22.298000,HARD,1.0,1.0,,,11.0,False,12
BOT,77,Alfa Romeo,1.0,0 days 00:01:33.640000,93.64,,0 days 00:00:36.036000,0 days 00:00:22.503000,MEDIUM,1.0,1.0,,,12.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:34.366000,94.366,,0 days 00:00:35.649000,0 days 00:00:22.936000,MEDIUM,1.0,1.0,,,13.0,False,12
ALO,14,Aston Martin,1.0,0 days 00:01:34.720000,94.72,,0 days 00:00:35.977000,0 days 00:00:22.835000,MEDIUM,2.0,1.0,,,14.0,False,12
TSU,22,AlphaTauri,1.0,0 days 00:01:35.096000,95.096,,0 days 00:00:36.255000,0 days 00:00:22.864000,MEDIUM,1.0,1.0,,,15.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:35.404000,95.404,,0 days 00:00:36.175000,0 days 00:00:22.983000,SOFT,1.0,1.0,,,16.0,False,12
SAR,2,Williams,1.0,0 days 00:01:35.924000,95.924,,0 days 00:00:36.540000,0 days 00:00:22.926000,MEDIUM,1.0,1.0,,,17.0,False,12
OCO,31,Alpine,1.0,0 days 00:01:36.270000,96.27,,0 days 00:00:36.981000,0 days 00:00:22.753000,HARD,1.0,1.0,,,18.0,False,12
STR,18,Aston Martin,1.0,0 days 00:01:36.812000,96.812,,0 days 00:00:34.298000,0 days 00:00:22.429000,MEDIUM,2.0,1.0,0 days 01:02:26.819000,,19.0,False,12
PER,11,Red Bull Racing,1.0,0 days 00:01:43.446000,103.446,,0 days 00:00:36.299000,0 days 00:00:26.252000,MEDIUM,1.0,1.0,,0 days 01:03:59.286000,20.0,False,12
VER,1,Red Bull Racing,2.0,0 days 00:01:23.859000,83.859,0 days 00:00:29.750000,0 days 00:00:32.647000,0 days 00:00:21.462000,MEDIUM,2.0,1.0,,,1.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:23.980000,83.98,0 days 00:00:29.402000,0 days 00:00:32.946000,0 days 00:00:21.632000,MEDIUM,2.0,1.0,,,2.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:24.300000,84.3,0 days 00:00:29.486000,0 days 00:00:33.062000,0 days 00:00:21.752000,MEDIUM,2.0,1.0,,,3.0,True,1
RIC,3,AlphaTauri,2.0,0 days 00:01:24.178000,84.178,0 days 00:00:29.576000,0 days 00:00:33.032000,0 days 00:00:21.570000,MEDIUM,2.0,1.0,,,4.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:24.314000,84.314,0 days 00:00:29.499000,0 days 00:00:33.152000,0 days 00:00:21.663000,MEDIUM,2.0,1.0,,,5.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:24.416000,84.416,0 days 00:00:29.567000,0 days 00:00:33.094000,0 days 00:00:21.755000,MEDIUM,2.0,1.0,,,6.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:24.500000,84.5,0 days 00:00:29.505000,0 days 00:00:33.351000,0 days 00:00:21.644000,MEDIUM,2.0,1.0,,,7.0,True,1
HUL,27,Haas F1 Team,2.0,0 days 00:01:25.057000,85.057,0 days 00:00:29.753000,0 days 00:00:33.630000,0 days 00:00:21.674000,MEDIUM,2.0,1.0,,,8.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:25.443000,85.443,0 days 00:00:29.980000,0 days 00:00:33.674000,0 days 00:00:21.789000,MEDIUM,2.0,1.0,,,9.0,True,1
ZHO,24,Alfa Romeo,2.0,0 days 00:01:25.512000,85.512,0 days 00:00:29.827000,0 days 00:00:33.817000,0 days 00:00:21.868000,MEDIUM,2.0,1.0,,,10.0,True,1
ALB,23,Williams,2.0,0 days 00:01:25.552000,85.552,0 days 00:00:29.799000,0 days 00:00:33.741000,0 days 00:00:22.012000,HARD,2.0,1.0,,,11.0,True,1
BOT,77,Alfa Romeo,2.0,0 days 00:01:25.666000,85.666,0 days 00:00:29.681000,0 days 00:00:33.807000,0 days 00:00:22.178000,MEDIUM,2.0,1.0,,,12.0,True,1
MAG,20,Haas F1 Team,2.0,0 days 00:01:25.699000,85.699,0 days 00:00:29.739000,0 days 00:00:33.573000,0 days 00:00:22.387000,MEDIUM,2.0,1.0,,,13.0,True,1
TSU,22,AlphaTauri,2.0,0 days 00:01:25.411000,85.411,0 days 00:00:29.716000,0 days 00:00:33.554000,0 days 00:00:22.141000,MEDIUM,2.0,1.0,,,14.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:26.688000,86.688,0 days 00:00:30.097000,0 days 00:00:34.420000,0 days 00:00:22.171000,MEDIUM,3.0,1.0,,,15.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:26.297000,86.297,0 days 00:00:29.972000,0 days 00:00:34.326000,0 days 00:00:21.999000,SOFT,2.0,1.0,,,16.0,True,1
SAR,2,Williams,2.0,0 days 00:01:26.470000,86.47,0 days 00:00:29.799000,0 days 00:00:34.324000,0 days 00:00:22.347000,MEDIUM,2.0,1.0,,,17.0,True,1
