stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,TSU,AlphaTauri,SOFT,4.0,56.0,56.0,1,98.139,98.139,98.139
2,RUS,Mercedes,MEDIUM,3.0,41.0,56.0,16,99.979,99.918,99.393
3,HAM,Mercedes,MEDIUM,3.0,40.0,56.0,17,100.088,99.972,99.582
4,STR,Aston Martin,MEDIUM,3.0,42.0,56.0,15,100.331,100.343,99.908
5,ALO,Aston Martin,HARD,3.0,44.0,47.0,4,100.403,100.41,99.954
6,VER,Red Bull Racing,HARD,3.0,37.0,56.0,20,100.413,100.343,100.028
7,PER,Red Bull Racing,HARD,3.0,39.0,56.0,18,100.63,100.743,99.737
8,SAI,Ferrari,HARD,3.0,37.0,56.0,20,100.69,100.659,100.034
9,NOR,McLaren,HARD,3.0,36.0,56.0,21,100.883,100.838,99.985
10,GAS,Alpine,HARD,3.0,39.0,56.0,18,101.044,101.098,100.412
11,RIC,AlphaTauri,SOFT,3.0,49.0,55.0,7,101.275,101.431,99.366
12,VER,Red Bull Racing,MEDIUM,2.0,18.0,34.0,17,101.333,101.337,100.809
13,HAM,Mercedes,HARD,2.0,22.0,37.0,16,101.407,101.309,101.074
14,TSU,AlphaTauri,MEDIUM,3.0,36.0,53.0,18,101.418,101.416,100.562
15,PER,Red Bull Racing,MEDIUM,2.0,19.0,36.0,18,101.46,101.388,101.164
16,SAI,Ferrari,MEDIUM,2.0,19.0,34.0,16,101.548,101.567,100.667
17,NOR,McLaren,HARD,2.0,19.0,32.0,13,101.636,101.493,100.97
18,LEC,Ferrari,HARD,2.0,25.0,56.0,32,101.663,101.416,101.025
19,ALO,Aston Martin,MEDIUM,2.0,21.0,41.0,21,101.672,101.658,100.987
20,STR,Aston Martin,MEDIUM,2.0,22.0,39.0,18,101.804,101.614,101.276
21,SAR,Williams,MEDIUM,3.0,34.0,56.0,23,101.827,101.806,101.238
22,ALB,Williams,MEDIUM,3.0,31.0,56.0,26,101.991,101.894,101.318
23,HUL,Haas F1 Team,MEDIUM,3.0,36.0,56.0,21,101.999,101.864,100.925
24,RUS,Mercedes,HARD,2.0,23.0,38.0,16,102.044,102.004,101.437
25,MAG,Haas F1 Team,MEDIUM,3.0,31.0,55.0,24,102.253,102.244,101.506
26,GAS,Alpine,MEDIUM,2.0,20.0,36.0,17,102.297,102.201,101.882
27,TSU,AlphaTauri,HARD,2.0,19.0,33.0,15,102.382,102.427,101.942
28,HUL,Haas F1 Team,MEDIUM,2.0,21.0,33.0,13,102.383,102.329,101.682
29,NOR,McLaren,MEDIUM,1.0,1.0,16.0,15,102.418,102.426,101.712
30,HAM,Mercedes,MEDIUM,1.0,3.0,18.0,16,102.422,102.468,101.879
31,BOT,Alfa Romeo,HARD,3.0,30.0,56.0,27,102.509,102.395,101.972
32,ZHO,Alfa Romeo,HARD,3.0,29.0,54.0,26,102.554,102.471,101.879
33,VER,Red Bull Racing,MEDIUM,1.0,3.0,15.0,12,102.627,102.638,102.151
34,LEC,Ferrari,MEDIUM,1.0,1.0,21.0,19,102.878,102.801,102.319
35,PER,Red Bull Racing,MEDIUM,1.0,4.0,16.0,13,102.886,102.894,102.175
36,RUS,Mercedes,MEDIUM,1.0,4.0,20.0,17,102.892,102.932,101.994
37,SAI,Ferrari,MEDIUM,1.0,2.0,16.0,13,102.996,102.91,102.583
38,GAS,Alpine,MEDIUM,1.0,4.0,17.0,14,103.069,103.158,102.408
39,PIA,McLaren,MEDIUM,1.0,2.0,9.0,8,103.138,103.096,102.705
40,SAR,Williams,HARD,2.0,13.0,31.0,19,103.181,103.183,102.415
41,ALB,Williams,HARD,2.0,12.0,28.0,17,103.193,103.131,102.679
42,BOT,Alfa Romeo,HARD,2.0,12.0,27.0,16,103.258,103.198,102.603
43,RIC,AlphaTauri,HARD,2.0,24.0,46.0,23,103.324,103.386,102.351
44,TSU,AlphaTauri,MEDIUM,1.0,4.0,16.0,13,103.326,103.314,103.007
45,ZHO,Alfa Romeo,HARD,2.0,11.0,26.0,16,103.418,103.294,102.787
46,ALO,Aston Martin,MEDIUM,1.0,3.0,18.0,15,103.593,103.668,102.559
47,STR,Aston Martin,HARD,1.0,3.0,19.0,15,103.627,103.523,103.003
48,RIC,AlphaTauri,MEDIUM,1.0,3.0,20.0,18,103.684,103.476,103.117
49,MAG,Haas F1 Team,HARD,2.0,12.0,28.0,17,103.79,103.838,102.918
50,HUL,Haas F1 Team,HARD,1.0,3.0,18.0,14,103.887,103.721,103.335
51,BOT,Alfa Romeo,MEDIUM,1.0,3.0,9.0,6,103.897,103.818,103.389
52,ZHO,Alfa Romeo,MEDIUM,1.0,3.0,8.0,6,103.912,103.619,103.322
53,MAG,Haas F1 Team,MEDIUM,1.0,3.0,9.0,6,103.929,103.849,103.521
54,ALB,Williams,MEDIUM,1.0,3.0,9.0,6,103.936,103.808,103.62
55,SAR,Williams,MEDIUM,1.0,3.0,10.0,7,104.181,104.188,103.644
56,OCO,Alpine,MEDIUM,1.0,1.0,5.0,5,107.493,107.31,104.789
