Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:37.284000,97.284,,0 days 00:00:41.266000,0 days 00:00:23.616000,SOFT,4.0,1.0,,,1.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:38.271000,98.271,,0 days 00:00:41.549000,0 days 00:00:23.635000,SOFT,4.0,1.0,,,2.0,False,12
RUS,63,Mercedes,1.0,0 days 00:01:39.228000,99.228,,0 days 00:00:42.099000,0 days 00:00:23.694000,SOFT,4.0,1.0,,,3.0,False,12
PER,11,Red Bull Racing,1.0,0 days 00:01:40.053000,100.053,,0 days 00:00:42.610000,0 days 00:00:23.856000,SOFT,4.0,1.0,,,4.0,False,12
SAI,55,Ferrari,1.0,0 days 00:01:40.620000,100.62,,0 days 00:00:42.861000,0 days 00:00:23.765000,SOFT,4.0,1.0,,,5.0,False,12
ALO,14,Aston Martin,1.0,0 days 00:01:41.679000,101.679,,0 days 00:00:43.268000,0 days 00:00:24.162000,SOFT,4.0,1.0,,,6.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:42.168000,102.168,,0 days 00:00:43.309000,0 days 00:00:24.244000,SOFT,4.0,1.0,,,7.0,False,12
PIA,81,McLaren,1.0,0 days 00:01:42.523000,102.523,,0 days 00:00:43.573000,0 days 00:00:24.140000,SOFT,4.0,1.0,,,8.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:43.122000,103.122,,0 days 00:00:43.609000,0 days 00:00:24.393000,SOFT,4.0,1.0,,,9.0,False,12
TSU,22,RB,1.0,0 days 00:01:43.485000,103.485,,0 days 00:00:43.842000,0 days 00:00:24.345000,SOFT,1.0,1.0,,,10.0,False,12
ALB,23,Williams,1.0,0 days 00:01:43.888000,103.888,,0 days 00:00:44.007000,0 days 00:00:24.378000,SOFT,1.0,1.0,,,11.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:44.349000,104.349,,0 days 00:00:44.375000,0 days 00:00:24.212000,SOFT,1.0,1.0,,,12.0,False,12
ZHO,24,Kick Sauber,1.0,0 days 00:01:44.801000,104.801,,0 days 00:00:43.576000,0 days 00:00:24.294000,SOFT,1.0,1.0,,,13.0,False,12
RIC,3,RB,1.0,0 days 00:01:45.668000,105.668,,0 days 00:00:43.159000,0 days 00:00:24.451000,SOFT,4.0,1.0,,,14.0,False,12
SAR,2,Williams,1.0,0 days 00:01:45.921000,105.921,,0 days 00:00:43.162000,0 days 00:00:24.178000,SOFT,1.0,1.0,,,15.0,False,12
OCO,31,Alpine,1.0,0 days 00:01:46.657000,106.657,,0 days 00:00:43.420000,0 days 00:00:24.385000,SOFT,1.0,1.0,,,16.0,False,12
GAS,10,Alpine,1.0,0 days 00:01:47.240000,107.24,,0 days 00:00:43.704000,0 days 00:00:24.393000,SOFT,1.0,1.0,,,17.0,False,12
BOT,77,Kick Sauber,1.0,0 days 00:01:48.536000,108.536,,0 days 00:00:43.737000,0 days 00:00:24.122000,SOFT,1.0,1.0,,,18.0,False,12
STR,18,Aston Martin,1.0,0 days 00:01:50.214000,110.214,,0 days 00:00:44.400000,0 days 00:00:24.337000,SOFT,1.0,1.0,,,19.0,False,12
HUL,27,Haas F1 Team,1.0,0 days 00:01:53.555000,113.555,,0 days 00:00:45.619000,0 days 00:00:27.692000,SOFT,1.0,1.0,,0 days 01:01:52.101000,20.0,False,12
VER,1,Red Bull Racing,2.0,0 days 00:01:36.296000,96.296,0 days 00:00:30.916000,0 days 00:00:41.661000,0 days 00:00:23.719000,SOFT,5.0,1.0,,,1.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:36.862000,96.862,0 days 00:00:31.166000,0 days 00:00:41.864000,0 days 00:00:23.832000,SOFT,5.0,1.0,,,2.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:36.635000,96.635,0 days 00:00:30.829000,0 days 00:00:42.038000,0 days 00:00:23.768000,SOFT,5.0,1.0,,,3.0,True,1
PER,11,Red Bull Racing,2.0,0 days 00:01:36.541000,96.541,0 days 00:00:30.678000,0 days 00:00:41.867000,0 days 00:00:23.996000,SOFT,5.0,1.0,,,4.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:37.236000,97.236,0 days 00:00:30.974000,0 days 00:00:42.366000,0 days 00:00:23.896000,SOFT,5.0,1.0,,,5.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:38.020000,98.02,0 days 00:00:31.203000,0 days 00:00:42.896000,0 days 00:00:23.921000,SOFT,5.0,1.0,,,6.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:38.010000,98.01,0 days 00:00:31.353000,0 days 00:00:42.618000,0 days 00:00:24.039000,SOFT,5.0,1.0,,,7.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:38.382000,98.382,0 days 00:00:31.429000,0 days 00:00:42.789000,0 days 00:00:24.164000,SOFT,5.0,1.0,,,8.0,True,1
