constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
Williams,williams,British,BAR,barrichello,Rubens Barrichello,Brazilian,11,2011-istanbul,Turkish Grand Prix,11,1:28.246,1:26.764,,4,2011
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2011-istanbul,Turkish Grand Prix,12,1:27.392,1:27.027,,4,2011
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2011-istanbul,Turkish Grand Prix,13,1:27.625,1:27.145,,4,2011
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2011-istanbul,Turkish Grand Prix,14,1:27.396,1:27.236,,4,2011
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2011-istanbul,Turkish Grand Prix,15,1:27.778,1:27.244,,4,2011
Toro Rosso,toro_rosso,Italian,BUE,buemi,Sébastien Buemi,Swiss,18,2011-istanbul,Turkish Grand Prix,16,1:27.620,1:27.255,,4,2011
Toro Rosso,toro_rosso,Italian,ALG,alguersuari,Jaime Alguersuari,Spanish,19,2011-istanbul,Turkish Grand Prix,17,1:28.055,1:27.572,,4,2011
Lotus,lotus_racing,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2011-istanbul,Turkish Grand Prix,18,1:28.780,,,4,2011
Lotus,lotus_racing,Malaysian,TRU,trulli,Jarno Trulli,Italian,21,2011-istanbul,Turkish Grand Prix,19,1:29.673,,,4,2011
Virgin,virgin,British,DAM,ambrosio,Jérôme d'Ambrosio,Belgian,25,2011-istanbul,Turkish Grand Prix,20,1:30.445,,,4,2011
HRT,hrt,Spanish,LIU,liuzzi,Vitantonio Liuzzi,Italian,23,2011-istanbul,Turkish Grand Prix,21,1:30.692,,,4,2011
Virgin,virgin,British,GLO,glock,Timo Glock,German,24,2011-istanbul,Turkish Grand Prix,22,1:30.813,,,4,2011
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,22,2011-istanbul,Turkish Grand Prix,23,1:31.564,,,4,2011
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2011-barcelona,Spanish Grand Prix,1,1:23.619,1:21.773,1:20.981,5,2011
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2011-barcelona,Spanish Grand Prix,2,1:24.142,1:21.540,1:21.181,5,2011
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2011-barcelona,Spanish Grand Prix,3,1:24.370,1:22.148,1:21.961,5,2011
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2011-barcelona,Spanish Grand Prix,4,1:23.485,1:22.813,1:21.964,5,2011
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2011-barcelona,Spanish Grand Prix,5,1:24.428,1:22.050,1:21.996,5,2011
Renault,renault,French,PET,petrov,Vitaly Petrov,Russian,10,2011-barcelona,Spanish Grand Prix,6,1:23.069,1:22.948,1:22.471,5,2011
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2011-barcelona,Spanish Grand Prix,7,1:23.507,1:22.569,1:22.599,5,2011
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2011-barcelona,Spanish Grand Prix,8,1:23.506,1:23.026,1:22.888,5,2011
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2011-barcelona,Spanish Grand Prix,9,1:23.406,1:22.854,1:22.952,5,2011
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2011-barcelona,Spanish Grand Prix,10,1:22.960,1:22.671,,5,2011
Toro Rosso,toro_rosso,Italian,BUE,buemi,Sébastien Buemi,Swiss,18,2011-barcelona,Spanish Grand Prix,11,1:23.962,1:23.231,,5,2011
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2011-barcelona,Spanish Grand Prix,12,1:24.209,1:23.367,,5,2011
Toro Rosso,toro_rosso,Italian,ALG,alguersuari,Jaime Alguersuari,Spanish,19,2011-barcelona,Spanish Grand Prix,13,1:24.049,1:23.694,,5,2011
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2011-barcelona,Spanish Grand Prix,14,1:23.656,1:23.702,,5,2011
Lotus,lotus_racing,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2011-barcelona,Spanish Grand Prix,15,1:25.874,1:25.403,,5,2011
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2011-barcelona,Spanish Grand Prix,16,1:24.332,1:26.126,,5,2011
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2011-barcelona,Spanish Grand Prix,17,1:24.648,1:26.571,,5,2011
Lotus,lotus_racing,Malaysian,TRU,trulli,Jarno Trulli,Italian,21,2011-barcelona,Spanish Grand Prix,18,1:26.521,,,5,2011
Williams,williams,British,BAR,barrichello,Rubens Barrichello,Brazilian,11,2011-barcelona,Spanish Grand Prix,19,1:26.910,,,5,2011
Virgin,virgin,British,GLO,glock,Timo Glock,German,24,2011-barcelona,Spanish Grand Prix,20,1:27.315,,,5,2011
HRT,hrt,Spanish,LIU,liuzzi,Vitantonio Liuzzi,Italian,23,2011-barcelona,Spanish Grand Prix,21,1:27.809,,,5,2011
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,22,2011-barcelona,Spanish Grand Prix,22,1:27.908,,,5,2011
Virgin,virgin,British,DAM,ambrosio,Jérôme d'Ambrosio,Belgian,25,2011-barcelona,Spanish Grand Prix,23,1:28.556,,,5,2011
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2011-monte-carlo,Monaco Grand Prix,1,1:15.606,1:14.277,1:13.556,6,2011
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2011-monte-carlo,Monaco Grand Prix,2,1:15.397,1:14.545,1:13.997,6,2011
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2011-monte-carlo,Monaco Grand Prix,3,1:16.087,1:14.742,1:14.019,6,2011
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2011-monte-carlo,Monaco Grand Prix,4,1:16.051,1:14.569,1:14.483,6,2011
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2011-monte-carlo,Monaco Grand Prix,5,1:16.092,1:14.981,1:14.682,6,2011
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2011-monte-carlo,Monaco Grand Prix,6,1:16.309,1:14.648,1:14.877,6,2011
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2011-monte-carlo,Monaco Grand Prix,7,1:15.207,1:14.275,1:15.280,6,2011
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2011-monte-carlo,Monaco Grand Prix,8,1:15.858,1:14.741,1:15.766,6,2011
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2011-monte-carlo,Monaco Grand Prix,9,1:15.819,1:15.545,1:16.528,6,2011
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2011-monte-carlo,Monaco Grand Prix,10,1:15.918,1:15.482,,6,2011
Renault,renault,French,PET,petrov,Vitaly Petrov,Russian,10,2011-monte-carlo,Monaco Grand Prix,11,1:16.378,1:15.815,,6,2011
Williams,williams,British,BAR,barrichello,Rubens Barrichello,Brazilian,11,2011-monte-carlo,Monaco Grand Prix,12,1:16.616,1:15.826,,6,2011
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2011-monte-carlo,Monaco Grand Prix,13,1:16.513,1:15.973,,6,2011
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2011-monte-carlo,Monaco Grand Prix,14,1:16.813,1:16.118,,6,2011
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2011-monte-carlo,Monaco Grand Prix,15,1:16.600,1:16.121,,6,2011
Renault,renault,French,HEI,heidfeld,Nick Heidfeld,German,9,2011-monte-carlo,Monaco Grand Prix,16,1:16.681,1:16.214,,6,2011
Toro Rosso,toro_rosso,Italian,BUE,buemi,Sébastien Buemi,Swiss,18,2011-monte-carlo,Monaco Grand Prix,17,1:16.358,1:16.300,,6,2011
Lotus,lotus_racing,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2011-monte-carlo,Monaco Grand Prix,18,1:17.343,,,6,2011
Lotus,lotus_racing,Malaysian,TRU,trulli,Jarno Trulli,Italian,21,2011-monte-carlo,Monaco Grand Prix,19,1:17.381,,,6,2011
Toro Rosso,toro_rosso,Italian,ALG,alguersuari,Jaime Alguersuari,Spanish,19,2011-monte-carlo,Monaco Grand Prix,20,1:17.820,,,6,2011
Virgin,virgin,British,GLO,glock,Timo Glock,German,24,2011-monte-carlo,Monaco Grand Prix,21,1:17.914,,,6,2011
Virgin,virgin,British,DAM,ambrosio,Jérôme d'Ambrosio,Belgian,25,2011-monte-carlo,Monaco Grand Prix,22,1:18.736,,,6,2011
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,22,2011-monte-carlo,Monaco Grand Prix,23,,,,6,2011
HRT,hrt,Spanish,LIU,liuzzi,Vitantonio Liuzzi,Italian,23,2011-monte-carlo,Monaco Grand Prix,24,,,,6,2011
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2011-montreal,Canadian Grand Prix,1,1:14.011,1:13.486,1:13.014,7,2011
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2011-montreal,Canadian Grand Prix,2,1:13.822,1:13.672,1:13.199,7,2011
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2011-montreal,Canadian Grand Prix,3,1:14.026,1:13.431,1:13.217,7,2011
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2011-montreal,Canadian Grand Prix,4,1:14.375,1:13.654,1:13.429,7,2011
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2011-montreal,Canadian Grand Prix,5,1:14.114,1:13.926,1:13.565,7,2011
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2011-montreal,Canadian Grand Prix,6,1:14.920,1:13.950,1:13.814,7,2011
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2011-montreal,Canadian Grand Prix,7,1:14.374,1:13.955,1:13.838,7,2011
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2011-montreal,Canadian Grand Prix,8,1:14.970,1:14.242,1:13.864,7,2011
Renault,renault,French,HEI,heidfeld,Nick Heidfeld,German,9,2011-montreal,Canadian Grand Prix,9,1:15.096,1:14.467,1:14.062,7,2011
Renault,renault,French,PET,petrov,Vitaly Petrov,Russian,10,2011-montreal,Canadian Grand Prix,10,1:14.699,1:14.354,1:14.085,7,2011
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2011-montreal,Canadian Grand Prix,11,1:14.874,1:14.752,,7,2011
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2011-montreal,Canadian Grand Prix,12,1:15.585,1:15.043,,7,2011
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2011-montreal,Canadian Grand Prix,13,1:15.694,1:15.285,,7,2011
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2011-montreal,Canadian Grand Prix,14,1:14.931,1:15.287,,7,2011
Toro Rosso,toro_rosso,Italian,BUE,buemi,Sébastien Buemi,Swiss,18,2011-montreal,Canadian Grand Prix,15,1:15.901,1:15.334,,7,2011
Williams,williams,British,BAR,barrichello,Rubens Barrichello,Brazilian,11,2011-montreal,Canadian Grand Prix,16,1:15.331,1:15.361,,7,2011
Sauber,sauber,Swiss,DLR,rosa,Pedro de la Rosa,Spanish,17,2011-montreal,Canadian Grand Prix,17,1:16.229,1:15.587,,7,2011
Toro Rosso,toro_rosso,Italian,ALG,alguersuari,Jaime Alguersuari,Spanish,19,2011-montreal,Canadian Grand Prix,18,1:16.294,,,7,2011
Lotus,lotus_racing,Malaysian,TRU,trulli,Jarno Trulli,Italian,21,2011-montreal,Canadian Grand Prix,19,1:16.745,,,7,2011
Lotus,lotus_racing,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2011-montreal,Canadian Grand Prix,20,1:16.786,,,7,2011
HRT,hrt,Spanish,LIU,liuzzi,Vitantonio Liuzzi,Italian,23,2011-montreal,Canadian Grand Prix,21,1:18.424,,,7,2011
Virgin,virgin,British,GLO,glock,Timo Glock,German,24,2011-montreal,Canadian Grand Prix,22,1:18.537,,,7,2011
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,22,2011-montreal,Canadian Grand Prix,23,1:18.574,,,7,2011
Virgin,virgin,British,DAM,ambrosio,Jérôme d'Ambrosio,Belgian,25,2011-montreal,Canadian Grand Prix,24,1:19.414,,,7,2011
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2011-valencia,European Grand Prix,1,1:39.116,1:37.305,1:36.975,8,2011
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2011-valencia,European Grand Prix,2,1:39.956,1:38.058,1:37.163,8,2011
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2011-valencia,European Grand Prix,3,1:39.244,1:37.727,1:37.380,8,2011
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2011-valencia,European Grand Prix,4,1:39.725,1:37.930,1:37.454,8,2011
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2011-valencia,European Grand Prix,5,1:38.413,1:38.566,1:37.535,8,2011
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2011-valencia,European Grand Prix,6,1:39.453,1:37.749,1:37.645,8,2011
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2011-valencia,European Grand Prix,7,1:39.266,1:38.373,1:38.231,8,2011
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2011-valencia,European Grand Prix,8,1:39.198,1:38.365,1:38.240,8,2011
Renault,renault,French,HEI,heidfeld,Nick Heidfeld,German,9,2011-valencia,European Grand Prix,9,1:39.877,1:38.781,,8,2011
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2011-valencia,European Grand Prix,10,1:39.329,1:39.034,,8,2011
Renault,renault,French,PET,petrov,Vitaly Petrov,Russian,10,2011-valencia,European Grand Prix,11,1:39.690,1:39.068,,8,2011
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2011-valencia,European Grand Prix,12,1:39.852,1:39.422,,8,2011
Williams,williams,British,BAR,barrichello,Rubens Barrichello,Brazilian,11,2011-valencia,European Grand Prix,13,1:39.602,1:39.489,,8,2011
