stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,BOT,Mercedes,MEDIUM,4.0,56.0,56.0,1,92.09,92.09,92.09
2,VER,Red Bull Racing,HARD,3.0,41.0,56.0,16,94.14,93.929,93.228
3,GAS,AlphaTauri,HARD,4.0,41.0,51.0,11,94.457,94.346,94.09
4,PER,Red Bull Racing,MEDIUM,4.0,40.0,56.0,17,94.531,94.542,93.97
5,BOT,Mercedes,HARD,3.0,32.0,53.0,22,94.582,94.464,94.212
6,HAM,Mercedes,HARD,3.0,30.0,56.0,27,94.664,94.706,94.015
7,NOR,McLaren,HARD,3.0,35.0,56.0,22,95.002,94.871,94.396
8,SAI,Ferrari,HARD,3.0,39.0,56.0,18,95.014,94.88,94.509
9,BOT,Mercedes,HARD,2.0,18.0,29.0,12,95.157,95.095,94.518
10,VER,Red Bull Racing,MEDIUM,2.0,19.0,38.0,20,95.241,95.183,94.421
11,HAM,Mercedes,HARD,2.0,15.0,27.0,13,95.292,95.324,94.057
12,LEC,Ferrari,HARD,3.0,34.0,56.0,23,95.46,95.284,94.988
13,RIC,McLaren,HARD,3.0,34.0,56.0,23,95.52,95.469,94.932
14,TSU,AlphaTauri,HARD,3.0,35.0,56.0,22,95.699,95.548,94.761
15,PER,Red Bull Racing,HARD,3.0,21.0,37.0,17,95.862,95.807,95.221
16,RUS,Williams,MEDIUM,3.0,38.0,55.0,18,95.92,95.941,95.036
17,ALO,Alpine,HARD,3.0,31.0,31.0,1,96.063,96.063,96.063
18,RAI,Alfa Romeo Racing,MEDIUM,3.0,31.0,56.0,26,96.071,96.0,95.192
19,GIO,Alfa Romeo Racing,MEDIUM,3.0,32.0,55.0,24,96.133,96.03,95.122
20,STR,Aston Martin,HARD,3.0,30.0,56.0,27,96.195,96.098,94.865
21,NOR,McLaren,MEDIUM,2.0,14.0,32.0,19,96.306,96.409,95.286
22,LEC,Ferrari,MEDIUM,2.0,14.0,31.0,18,96.498,96.444,95.552
23,RIC,McLaren,MEDIUM,2.0,15.0,31.0,17,96.618,96.593,96.081
24,OCO,Alpine,HARD,3.0,33.0,55.0,23,96.627,96.245,95.25
25,GAS,AlphaTauri,MEDIUM,3.0,21.0,38.0,18,96.635,96.479,96.061
26,SAI,Ferrari,MEDIUM,2.0,17.0,36.0,20,96.671,96.545,96.02
27,TSU,AlphaTauri,HARD,2.0,17.0,32.0,16,96.702,96.66,95.979
28,RAI,Alfa Romeo Racing,HARD,2.0,15.0,28.0,14,97.002,97.002,96.336
29,STR,Aston Martin,MEDIUM,2.0,14.0,27.0,14,97.023,96.932,96.333
30,VER,Red Bull Racing,MEDIUM,1.0,4.0,16.0,12,97.029,96.235,95.902
31,GIO,Alfa Romeo Racing,HARD,2.0,14.0,29.0,16,97.143,97.17,96.79
32,VET,Aston Martin,HARD,2.0,26.0,55.0,30,97.171,96.598,95.566
33,BOT,Mercedes,MEDIUM,1.0,5.0,15.0,11,97.201,96.46,96.022
34,PER,Red Bull Racing,MEDIUM,2.0,6.0,17.0,12,97.23,97.098,96.526
35,MSC,Haas F1 Team,HARD,3.0,35.0,55.0,21,97.239,96.843,96.134
36,HAM,Mercedes,MEDIUM,1.0,4.0,12.0,8,97.272,96.146,96.075
37,OCO,Alpine,MEDIUM,2.0,15.0,30.0,16,97.328,97.279,96.659
38,RUS,Williams,MEDIUM,2.0,15.0,35.0,21,97.429,97.412,96.771
39,GAS,AlphaTauri,HARD,2.0,6.0,17.0,12,97.635,97.696,96.677
40,ALO,Alpine,MEDIUM,2.0,13.0,28.0,16,97.838,97.6,96.844
41,LAT,Williams,MEDIUM,2.0,16.0,31.0,16,97.904,97.68,96.602
42,MSC,Haas F1 Team,MEDIUM,2.0,16.0,32.0,17,98.025,97.944,97.351
43,NOR,McLaren,SOFT,1.0,5.0,11.0,7,98.113,97.523,96.906
44,RIC,McLaren,SOFT,1.0,5.0,12.0,8,98.162,97.71,97.205
45,LAT,Williams,MEDIUM,3.0,34.0,50.0,17,98.872,98.105,97.195
46,LEC,Ferrari,SOFT,1.0,5.0,11.0,7,98.969,97.886,97.148
47,SAI,Ferrari,SOFT,1.0,4.0,14.0,11,99.428,97.716,97.112
48,VET,Aston Martin,MEDIUM,1.0,4.0,23.0,20,99.825,98.726,97.484
49,STR,Aston Martin,SOFT,1.0,4.0,11.0,8,99.91,97.657,97.046
50,TSU,AlphaTauri,MEDIUM,1.0,4.0,14.0,11,100.09,97.907,97.329
51,RAI,Alfa Romeo Racing,MEDIUM,1.0,4.0,12.0,9,100.275,98.014,97.622
52,GIO,Alfa Romeo Racing,MEDIUM,1.0,4.0,11.0,8,100.418,97.982,97.765
53,ALO,Alpine,SOFT,1.0,4.0,10.0,7,100.431,98.006,97.366
54,OCO,Alpine,SOFT,1.0,4.0,12.0,9,100.487,98.201,97.855
55,LAT,Williams,SOFT,1.0,4.0,13.0,10,101.056,98.654,98.027
56,RUS,Williams,SOFT,1.0,4.0,12.0,9,101.127,98.719,98.317
57,MSC,Haas F1 Team,MEDIUM,1.0,4.0,13.0,10,102.33,99.226,98.744
