Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,33,Red Bull Racing,1.0,0 days 00:01:58.245000,118.245,,0 days 00:00:53.703000,0 days 00:00:32.579000,MEDIUM,4.0,1.0,,,1.0,False,124
HAM,44,Mercedes,1.0,0 days 00:01:59.538000,119.538,,0 days 00:00:54.367000,0 days 00:00:32.463000,MEDIUM,4.0,1.0,,,2.0,False,124
LEC,16,Ferrari,1.0,0 days 00:02:02.698000,122.698,,0 days 00:00:55.232000,0 days 00:00:34.383000,SOFT,4.0,1.0,,,3.0,False,124
BOT,77,Mercedes,1.0,0 days 00:02:03.772000,123.772,,0 days 00:00:56.397000,0 days 00:00:34.235000,MEDIUM,4.0,1.0,,,4.0,False,124
GAS,10,AlphaTauri,1.0,0 days 00:02:04.697000,124.697,,0 days 00:00:56.543000,0 days 00:00:34.384000,MEDIUM,4.0,1.0,,,5.0,False,124
NOR,4,McLaren,1.0,0 days 00:02:06.744000,126.744,,0 days 00:00:57.026000,0 days 00:00:35.730000,SOFT,4.0,1.0,,,6.0,False,124
RIC,3,McLaren,1.0,0 days 00:02:08.545000,128.545,,0 days 00:00:58.179000,0 days 00:00:36.200000,SOFT,4.0,1.0,,,7.0,False,124
ALO,14,Alpine,1.0,0 days 00:02:10.373000,130.373,,0 days 00:00:58.984000,0 days 00:00:36.631000,SOFT,4.0,1.0,,,8.0,False,124
STR,18,Aston Martin,1.0,0 days 00:02:12.396000,132.396,,0 days 00:00:59.862000,0 days 00:00:37.561000,SOFT,4.0,1.0,,,9.0,False,124
SAI,55,Ferrari,1.0,0 days 00:02:14.282000,134.282,,0 days 00:01:00.875000,0 days 00:00:38.207000,SOFT,4.0,1.0,,,10.0,False,124
RAI,7,Alfa Romeo Racing,1.0,0 days 00:02:16.372000,136.372,,0 days 00:01:02.484000,0 days 00:00:38.335000,MEDIUM,1.0,1.0,,,11.0,False,124
GIO,99,Alfa Romeo Racing,1.0,0 days 00:02:18.362000,138.362,,0 days 00:01:03.183000,0 days 00:00:39.682000,MEDIUM,1.0,1.0,,,12.0,False,124
OCO,31,Alpine,1.0,0 days 00:02:19.866000,139.866,,0 days 00:01:03.680000,0 days 00:00:40.214000,SOFT,1.0,1.0,,,13.0,False,124
VET,5,Aston Martin,1.0,0 days 00:02:21.797000,141.797,,0 days 00:01:03.998000,0 days 00:00:41.219000,MEDIUM,1.0,1.0,,,14.0,False,124
TSU,22,AlphaTauri,1.0,0 days 00:02:22.502000,142.502,,0 days 00:01:05.913000,0 days 00:00:40.268000,MEDIUM,4.0,1.0,,,15.0,False,124
