Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:39.019000,99.019,,0 days 00:00:42.414000,0 days 00:00:23.842000,SOFT,4.0,1.0,,,1.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:40.230000,100.23,,0 days 00:00:42.549000,0 days 00:00:24.122000,SOFT,1.0,1.0,,,2.0,False,12
PER,11,Red Bull Racing,1.0,0 days 00:01:41.063000,101.063,,0 days 00:00:43.216000,0 days 00:00:24.069000,SOFT,4.0,1.0,,,3.0,False,12
SAI,55,Ferrari,1.0,0 days 00:01:41.659000,101.659,,0 days 00:00:43.409000,0 days 00:00:24.190000,SOFT,4.0,1.0,,,4.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:42.288000,102.288,,0 days 00:00:43.494000,0 days 00:00:24.338000,SOFT,4.0,1.0,,,5.0,False,12
RUS,63,Mercedes,1.0,0 days 00:01:42.662000,102.662,,0 days 00:00:43.377000,0 days 00:00:24.168000,SOFT,4.0,1.0,,,6.0,False,12
ALO,14,Aston Martin,1.0,0 days 00:01:43.608000,103.608,,0 days 00:00:43.884000,0 days 00:00:24.561000,SOFT,4.0,1.0,,,7.0,False,12
BOT,77,Alfa Romeo,1.0,0 days 00:01:44.154000,104.154,,0 days 00:00:43.757000,0 days 00:00:24.573000,SOFT,1.0,1.0,,,8.0,False,12
STR,18,Aston Martin,1.0,0 days 00:01:44.670000,104.67,,0 days 00:00:44.143000,0 days 00:00:24.609000,SOFT,4.0,1.0,,,9.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:45.364000,105.364,,0 days 00:00:44.789000,0 days 00:00:24.561000,SOFT,1.0,1.0,,,10.0,False,12
OCO,31,Alpine,1.0,0 days 00:01:45.967000,105.967,,0 days 00:00:45.213000,0 days 00:00:24.698000,SOFT,4.0,1.0,,,11.0,False,12
ALB,23,Williams,1.0,0 days 00:01:46.453000,106.453,,0 days 00:00:45.491000,0 days 00:00:24.742000,SOFT,1.0,1.0,,,12.0,False,12
SAR,2,Williams,1.0,0 days 00:01:46.855000,106.855,,0 days 00:00:45.330000,0 days 00:00:24.706000,SOFT,1.0,1.0,,,13.0,False,12
HUL,27,Haas F1 Team,1.0,0 days 00:01:47.339000,107.339,,0 days 00:00:45.924000,0 days 00:00:24.741000,SOFT,4.0,1.0,,,14.0,False,12
TSU,22,AlphaTauri,1.0,0 days 00:01:47.791000,107.791,,0 days 00:00:45.884000,0 days 00:00:24.925000,SOFT,1.0,1.0,,,15.0,False,12
PIA,81,McLaren,1.0,0 days 00:01:48.214000,108.214,,0 days 00:00:45.783000,0 days 00:00:24.952000,SOFT,1.0,1.0,,,16.0,False,12
ZHO,24,Alfa Romeo,1.0,0 days 00:01:48.467000,108.467,,0 days 00:00:45.972000,0 days 00:00:24.736000,SOFT,1.0,1.0,,,17.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:49.330000,109.33,,0 days 00:00:46.858000,0 days 00:00:25.043000,HARD,1.0,1.0,,,18.0,False,12
GAS,10,Alpine,1.0,0 days 00:01:49.649000,109.649,,0 days 00:00:46.780000,0 days 00:00:25.135000,SOFT,1.0,1.0,,,19.0,False,12
DEV,21,AlphaTauri,1.0,0 days 00:01:49.959000,109.959,,0 days 00:00:46.835000,0 days 00:00:25.179000,SOFT,1.0,1.0,,,20.0,False,12
VER,1,Red Bull Racing,2.0,0 days 00:01:37.974000,97.974,0 days 00:00:31.342000,0 days 00:00:42.504000,0 days 00:00:24.128000,SOFT,5.0,1.0,,,1.0,True,12
LEC,16,Ferrari,2.0,0 days 00:01:38.750000,98.75,0 days 00:00:31.407000,0 days 00:00:43.127000,0 days 00:00:24.216000,SOFT,2.0,1.0,,,2.0,True,21
PER,11,Red Bull Racing,2.0,0 days 00:01:38.862000,98.862,0 days 00:00:31.532000,0 days 00:00:43.116000,0 days 00:00:24.214000,SOFT,5.0,1.0,,,3.0,True,21
SAI,55,Ferrari,2.0,0 days 00:01:38.933000,98.933,0 days 00:00:31.451000,0 days 00:00:43.164000,0 days 00:00:24.318000,SOFT,5.0,1.0,,,4.0,True,21
