stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Mercedes,HARD,3.0,53.0,78.0,26,75.673,75.64,74.165
2,VER,Red Bull Racing,HARD,3.0,54.0,78.0,25,75.681,75.543,74.569
3,SAR,Williams,MEDIUM,3.0,59.0,76.0,18,77.127,76.386,75.525
4,ZHO,Kick Sauber,SOFT,3.0,72.0,76.0,5,77.636,77.173,74.718
5,LEC,Ferrari,HARD,2.0,7.0,78.0,72,78.211,78.465,75.162
6,NOR,McLaren,HARD,2.0,7.0,78.0,72,78.284,78.342,75.742
7,SAI,Ferrari,HARD,2.0,6.0,78.0,72,78.291,78.501,74.726
8,PIA,McLaren,HARD,2.0,7.0,78.0,72,78.294,78.42,76.281
9,RUS,Mercedes,MEDIUM,2.0,7.0,78.0,72,78.313,78.526,75.228
10,STR,Aston Martin,HARD,3.0,44.0,47.0,4,78.429,78.424,78.062
11,STR,Aston Martin,SOFT,4.0,50.0,76.0,27,78.458,78.425,76.71
12,VER,Red Bull Racing,MEDIUM,2.0,7.0,51.0,45,79.381,79.005,78.074
13,HAM,Mercedes,MEDIUM,2.0,7.0,50.0,44,79.409,79.018,77.398
14,TSU,RB,HARD,2.0,6.0,77.0,71,79.69,80.117,74.72
15,BOT,Kick Sauber,HARD,3.0,17.0,76.0,59,79.77,80.068,76.561
16,ALB,Williams,HARD,2.0,4.0,77.0,71,79.919,80.143,77.06
17,GAS,Alpine,MEDIUM,2.0,6.0,77.0,71,79.987,79.977,75.625
18,RIC,RB,HARD,2.0,6.0,76.0,70,80.285,80.76,77.172
19,ALO,Aston Martin,MEDIUM,2.0,6.0,76.0,70,80.31,80.602,77.939
20,STR,Aston Martin,MEDIUM,2.0,7.0,41.0,35,80.73,80.589,79.016
21,ZHO,Kick Sauber,HARD,2.0,5.0,69.0,63,80.854,80.962,77.936
22,SAR,Williams,HARD,2.0,5.0,56.0,50,81.171,81.081,79.511
23,BOT,Kick Sauber,MEDIUM,2.0,6.0,14.0,9,81.916,81.715,81.221
