circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,1998-03-08,1998-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,1998,,https://en.wikipedia.org/wiki/1998_Australian_Grand_Prix,1998
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,1998-03-29,1998-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,2,1998,,https://en.wikipedia.org/wiki/1998_Brazilian_Grand_Prix,1998
galvez,Autódromo Juan y Oscar Gálvez,https://en.wikipedia.org/wiki/Autódromo_Oscar_y_Juan_Gálvez,Argentina,1998-04-12,1998-buenos-aires,Argentine Grand Prix,buenos-aires,-34.6943,Buenos Aires,-58.4593,3,1998,,https://en.wikipedia.org/wiki/1998_Argentine_Grand_Prix,1998
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,1998-04-26,1998-imola,San Marino Grand Prix,imola,44.3439,Imola,11.7167,4,1998,,https://en.wikipedia.org/wiki/1998_San_Marino_Grand_Prix,1998
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,1998-05-10,1998-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,5,1998,,https://en.wikipedia.org/wiki/1998_Spanish_Grand_Prix,1998
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1998-05-24,1998-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,1998,,https://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix,1998
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,1998-06-07,1998-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,7,1998,,https://en.wikipedia.org/wiki/1998_Canadian_Grand_Prix,1998
magny_cours,Circuit de Nevers Magny-Cours,https://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,France,1998-06-28,1998-magny-cours,French Grand Prix,magny-cours,46.8642,Magny Cours,3.16361,8,1998,,https://en.wikipedia.org/wiki/1998_French_Grand_Prix,1998
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1998-07-12,1998-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,9,1998,,https://en.wikipedia.org/wiki/1998_British_Grand_Prix,1998
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,1998-07-26,1998-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,10,1998,,https://en.wikipedia.org/wiki/1998_Austrian_Grand_Prix,1998
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,1998-08-02,1998-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,11,1998,,https://en.wikipedia.org/wiki/1998_German_Grand_Prix,1998
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,1998-08-16,1998-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,12,1998,,https://en.wikipedia.org/wiki/1998_Hungarian_Grand_Prix,1998
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,1998-08-30,1998-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,13,1998,,https://en.wikipedia.org/wiki/1998_Belgian_Grand_Prix,1998
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1998-09-13,1998-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,14,1998,,https://en.wikipedia.org/wiki/1998_Italian_Grand_Prix,1998
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,1998-09-27,1998-n-rburg,Luxembourg Grand Prix,n-rburg,50.3356,Nürburg,6.9475,15,1998,,https://en.wikipedia.org/wiki/1998_Luxembourg_Grand_Prix,1998
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,1998-11-01,1998-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,16,1998,,https://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix,1998
