Driver,DriverNumber,Team,LapNumber,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsAccurate,TrackStatus,Deleted,DeletedReason,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds
SAI,55,Ferrari,12,0 days 00:01:49.229000,4.0,,0 days 00:50:15.634000,0 days 00:00:36.371000,0 days 00:00:34.532000,0 days 00:00:38.326000,247.0,273.0,,174.0,SOFT,3.0,True,False,1,,,109.229,36.371,34.532,38.326
SAI,55,Ferrari,13,,5.0,0 days 01:03:45.500000,,,0 days 00:00:35.206000,0 days 00:00:33.148000,302.0,307.0,317.0,143.0,SOFT,1.0,True,False,1,,,,,35.206,33.148
SAI,55,Ferrari,14,0 days 00:01:19.701000,5.0,,,0 days 00:00:26.258000,0 days 00:00:26.934000,0 days 00:00:26.509000,327.0,339.0,317.0,349.0,SOFT,2.0,True,True,1,,,79.701,26.258,26.934,26.509
SAI,55,Ferrari,15,0 days 00:01:43.057000,5.0,,0 days 01:08:51.518000,0 days 00:00:32.041000,0 days 00:00:33.223000,0 days 00:00:37.793000,275.0,267.0,,252.0,SOFT,3.0,True,False,1,,,103.057,32.041,33.223,37.793
SAI,55,Ferrari,16,,6.0,0 days 01:12:10.574000,,,0 days 00:00:37.186000,0 days 00:00:31.388000,303.0,312.0,318.0,160.0,SOFT,1.0,True,False,1,,,,,37.186,31.388
SAI,55,Ferrari,17,0 days 00:01:19.467000,6.0,,,0 days 00:00:26.223000,0 days 00:00:26.823000,0 days 00:00:26.421000,328.0,341.0,313.0,350.0,SOFT,2.0,True,True,1,,,79.467,26.223,26.823,26.421
SAI,55,Ferrari,18,,6.0,,0 days 01:17:16.857000,0 days 00:00:35.167000,0 days 00:00:37.082000,,214.0,214.0,,241.0,SOFT,3.0,True,False,1,,,,35.167,37.082,
HAM,44,Mercedes,1,,1.0,0 days 00:17:42.482000,,,0 days 00:00:37.124000,0 days 00:00:31.850000,249.0,288.0,315.0,223.0,SOFT,1.0,True,False,1,,,,,37.124,31.85
HAM,44,Mercedes,2,0 days 00:01:20.477000,1.0,,,0 days 00:00:26.633000,0 days 00:00:27.078000,0 days 00:00:26.766000,326.0,334.0,314.0,344.0,SOFT,2.0,True,True,1,,,80.477,26.633,27.078,26.766
HAM,44,Mercedes,3,0 days 00:02:09.658000,1.0,,0 days 00:22:51.653000,0 days 00:00:45.907000,0 days 00:00:38.424000,0 days 00:00:45.327000,201.0,250.0,,180.0,SOFT,3.0,True,False,1,,,129.658,45.907,38.424,45.327
HAM,44,Mercedes,4,,2.0,0 days 00:26:21.689000,,,0 days 00:00:37.151000,0 days 00:00:30.316000,243.0,267.0,315.0,184.0,SOFT,4.0,False,False,1,,,,,37.151,30.316
HAM,44,Mercedes,5,0 days 00:01:20.542000,2.0,,,0 days 00:00:26.883000,0 days 00:00:27.065000,0 days 00:00:26.594000,322.0,337.0,315.0,346.0,SOFT,5.0,False,True,12,,,80.542,26.883,27.065,26.594
HAM,44,Mercedes,6,0 days 00:01:49.744000,2.0,,0 days 00:31:18.847000,0 days 00:00:34.359000,0 days 00:00:35.122000,0 days 00:00:40.263000,282.0,237.0,,188.0,SOFT,6.0,False,False,1,,,109.744,34.359,35.122,40.263
HAM,44,Mercedes,7,,3.0,0 days 00:44:06.291000,,,0 days 00:00:36.217000,0 days 00:00:30.029000,262.0,289.0,317.0,185.0,SOFT,1.0,True,False,1,,,,,36.217,30.029
HAM,44,Mercedes,8,0 days 00:01:19.641000,3.0,,,0 days 00:00:26.407000,0 days 00:00:26.855000,0 days 00:00:26.379000,326.0,340.0,316.0,348.0,SOFT,2.0,True,True,1,,,79.641,26.407,26.855,26.379
HAM,44,Mercedes,9,0 days 00:01:55.014000,3.0,,0 days 00:49:00.524000,0 days 00:00:35.280000,0 days 00:00:39.479000,0 days 00:00:40.255000,223.0,229.0,,222.0,SOFT,3.0,True,False,1,,,115.014,35.28,39.479,40.255
HAM,44,Mercedes,10,,4.0,0 days 00:52:53.631000,,,0 days 00:00:38.427000,0 days 00:00:32.296000,227.0,264.0,315.0,203.0,SOFT,4.0,False,False,1,,,,,38.427,32.296
HAM,44,Mercedes,11,0 days 00:01:19.989000,4.0,,,0 days 00:00:26.422000,0 days 00:00:26.890000,0 days 00:00:26.677000,324.0,338.0,311.0,348.0,SOFT,5.0,False,True,1,,,79.989,26.422,26.89,26.677
HAM,44,Mercedes,12,0 days 00:01:47.506000,4.0,,0 days 00:57:47.087000,0 days 00:00:32.130000,0 days 00:00:35.408000,0 days 00:00:39.968000,267.0,210.0,,229.0,SOFT,6.0,False,False,1,,,107.506,32.13,35.408,39.968
HAM,44,Mercedes,13,,5.0,0 days 01:04:39.678000,,,0 days 00:00:38.875000,0 days 00:00:32.901000,261.0,169.0,316.0,214.0,SOFT,1.0,True,False,1,,,,,38.875,32.901
HAM,44,Mercedes,14,0 days 00:01:19.601000,5.0,,,0 days 00:00:26.381000,0 days 00:00:26.765000,0 days 00:00:26.455000,323.0,338.0,316.0,347.0,SOFT,2.0,True,True,1,,,79.601,26.381,26.765,26.455
HAM,44,Mercedes,15,0 days 00:01:47.216000,5.0,,0 days 01:09:31.093000,0 days 00:00:33.079000,0 days 00:00:35.378000,0 days 00:00:38.759000,271.0,233.0,,193.0,SOFT,3.0,True,False,1,,,107.216,33.079,35.378,38.759
HAM,44,Mercedes,16,,6.0,0 days 01:12:56.653000,,,0 days 00:00:35.424000,0 days 00:00:33.673000,260.0,299.0,318.0,162.0,SOFT,1.0,True,False,1,,,,,35.424,33.673
HAM,44,Mercedes,17,0 days 00:01:19.513000,6.0,,,0 days 00:00:26.428000,0 days 00:00:26.672000,0 days 00:00:26.413000,325.0,338.0,316.0,348.0,SOFT,2.0,True,True,1,,,79.513,26.428,26.672,26.413
HAM,44,Mercedes,18,,6.0,,0 days 01:17:52.897000,0 days 00:00:40.736000,0 days 00:00:37.737000,,190.0,303.0,,163.0,SOFT,3.0,True,False,1,,,,40.736,37.737,
VER,1,Red Bull Racing,1,,1.0,0 days 00:14:12.688000,,,0 days 00:00:37.186000,0 days 00:00:32.163000,252.0,273.0,316.0,206.0,SOFT,1.0,True,False,1,,,,,37.186,32.163
VER,1,Red Bull Racing,2,0 days 00:01:20.226000,1.0,,,0 days 00:00:26.605000,0 days 00:00:26.993000,0 days 00:00:26.628000,324.0,335.0,315.0,342.0,SOFT,2.0,True,True,1,,,80.226,26.605,26.993,26.628
VER,1,Red Bull Racing,3,0 days 00:01:56.902000,1.0,,0 days 00:19:16.169000,0 days 00:00:36.172000,0 days 00:00:40.036000,0 days 00:00:40.694000,226.0,205.0,,202.0,SOFT,3.0,True,False,1,,,116.902,36.172,40.036,40.694
VER,1,Red Bull Racing,4,,2.0,0 days 00:25:59.155000,,,0 days 00:00:38.544000,0 days 00:00:31.882000,244.0,266.0,316.0,80.0,SOFT,4.0,False,False,1,,,,,38.544,31.882
VER,1,Red Bull Racing,5,0 days 00:01:22.812000,2.0,,,0 days 00:00:26.510000,0 days 00:00:26.882000,0 days 00:00:29.420000,323.0,338.0,160.0,346.0,SOFT,5.0,False,True,12,,,82.812,26.51,26.882,29.42
VER,1,Red Bull Racing,6,0 days 00:01:48.699000,2.0,,0 days 00:31:06.264000,0 days 00:00:36.275000,0 days 00:00:33.038000,0 days 00:00:39.386000,258.0,259.0,,201.0,SOFT,6.0,False,False,1,,,108.699,36.275,33.038,39.386
VER,1,Red Bull Racing,7,,3.0,0 days 00:41:20.941000,,,0 days 00:00:36.213000,0 days 00:00:34.839000,278.0,233.0,317.0,218.0,SOFT,1.0,True,False,1,,,,,36.213,34.839
VER,1,Red Bull Racing,8,0 days 00:01:19.874000,3.0,,,0 days 00:00:26.442000,0 days 00:00:26.853000,0 days 00:00:26.579000,324.0,335.0,315.0,343.0,SOFT,2.0,True,True,1,,,79.874,26.442,26.853,26.579
VER,1,Red Bull Racing,9,0 days 00:01:55.862000,3.0,,0 days 00:46:21.419000,0 days 00:00:35.389000,0 days 00:00:36.646000,0 days 00:00:43.827000,246.0,218.0,,224.0,SOFT,3.0,True,False,1,,,115.862,35.389,36.646,43.827
VER,1,Red Bull Racing,10,,4.0,0 days 00:50:51.592000,,,0 days 00:00:38.193000,0 days 00:00:32.486000,206.0,245.0,319.0,167.0,SOFT,4.0,False,False,1,,,,,38.193,32.486
VER,1,Red Bull Racing,11,0 days 00:01:19.662000,4.0,,,0 days 00:00:26.389000,0 days 00:00:26.656000,0 days 00:00:26.617000,326.0,338.0,317.0,347.0,SOFT,5.0,False,True,1,,,79.662,26.389,26.656,26.617
VER,1,Red Bull Racing,12,0 days 00:01:50.678000,4.0,,0 days 00:55:46.418000,0 days 00:00:33.477000,0 days 00:00:36.192000,0 days 00:00:41.009000,252.0,247.0,,220.0,SOFT,6.0,False,False,1,,,110.678,33.477,36.192,41.009
VER,1,Red Bull Racing,13,,5.0,0 days 01:03:50.939000,,,0 days 00:00:33.790000,0 days 00:00:32.214000,272.0,277.0,318.0,200.0,SOFT,1.0,True,False,1,,,,,33.79,32.214
VER,1,Red Bull Racing,14,0 days 00:01:20.072000,5.0,,,0 days 00:00:26.391000,0 days 00:00:26.798000,0 days 00:00:26.883000,324.0,337.0,316.0,346.0,SOFT,2.0,True,True,1,,,80.072,26.391,26.798,26.883
VER,1,Red Bull Racing,15,0 days 00:01:39.706000,5.0,,0 days 01:08:53.702000,0 days 00:00:31.210000,0 days 00:00:31.780000,0 days 00:00:36.716000,285.0,252.0,,231.0,SOFT,3.0,True,False,1,,,99.706,31.21,31.78,36.716
VER,1,Red Bull Racing,16,,6.0,0 days 01:11:28.976000,,,0 days 00:00:37.381000,0 days 00:00:29.781000,265.0,316.0,317.0,183.0,SOFT,1.0,True,False,1,,,,,37.381,29.781
VER,1,Red Bull Racing,17,0 days 00:01:20.022000,6.0,,,0 days 00:00:26.392000,0 days 00:00:26.947000,0 days 00:00:26.683000,325.0,338.0,315.0,344.0,SOFT,2.0,True,True,1,,,80.022,26.392,26.947,26.683
VER,1,Red Bull Racing,18,,6.0,,0 days 01:16:31.622000,0 days 00:00:39.621000,0 days 00:00:36.055000,,228.0,246.0,,140.0,SOFT,3.0,True,False,1,,,,39.621,36.055,
PER,11,Red Bull Racing,1,,1.0,0 days 00:14:07.189000,,,0 days 00:00:37.057000,0 days 00:00:32.574000,302.0,225.0,315.0,207.0,SOFT,1.0,True,False,1,,,,,37.057,32.574
PER,11,Red Bull Racing,2,0 days 00:01:21.110000,1.0,,,0 days 00:00:26.640000,0 days 00:00:27.352000,0 days 00:00:27.118000,325.0,336.0,311.0,343.0,SOFT,2.0,True,True,1,,,81.11,26.64,27.352,27.118
PER,11,Red Bull Racing,3,0 days 00:01:53.937000,1.0,,0 days 00:18:59.758000,0 days 00:00:38.143000,0 days 00:00:36.695000,0 days 00:00:39.099000,267.0,236.0,,172.0,SOFT,3.0,True,False,1,,,113.937,38.143,36.695,39.099
PER,11,Red Bull Racing,4,,2.0,0 days 00:24:10.561000,,,0 days 00:00:38.464000,0 days 00:00:30.581000,214.0,303.0,317.0,191.0,SOFT,1.0,True,False,1,,,,,38.464,30.581
PER,11,Red Bull Racing,5,0 days 00:01:20.598000,2.0,,,0 days 00:00:26.693000,0 days 00:00:27.181000,0 days 00:00:26.724000,325.0,340.0,315.0,344.0,SOFT,2.0,True,True,1,,,80.598,26.693,27.181,26.724
PER,11,Red Bull Racing,6,0 days 00:01:56.508000,2.0,,0 days 00:29:08.183000,0 days 00:00:36.541000,0 days 00:00:37.915000,0 days 00:00:42.052000,275.0,275.0,,174.0,SOFT,3.0,True,False,12,,,116.508,36.541,37.915,42.052
PER,11,Red Bull Racing,7,,3.0,0 days 00:41:15.855000,,,0 days 00:00:34.989000,0 days 00:00:30.801000,289.0,296.0,316.0,240.0,SOFT,4.0,False,False,1,,,,,34.989,30.801
PER,11,Red Bull Racing,8,0 days 00:01:20.402000,3.0,,,0 days 00:00:26.533000,0 days 00:00:27.091000,0 days 00:00:26.778000,325.0,337.0,314.0,346.0,SOFT,5.0,False,True,1,,,80.402,26.533,27.091,26.778
PER,11,Red Bull Racing,9,0 days 00:01:52.279000,3.0,,0 days 00:46:05.266000,0 days 00:00:33.230000,0 days 00:00:36.931000,0 days 00:00:42.118000,267.0,281.0,,211.0,SOFT,6.0,False,False,1,,,112.279,33.23,36.931,42.118
PER,11,Red Bull Racing,10,,4.0,0 days 00:50:50.663000,,,0 days 00:00:37.912000,0 days 00:00:31.050000,232.0,274.0,318.0,196.0,SOFT,1.0,True,False,1,,,,,37.912,31.05
PER,11,Red Bull Racing,11,0 days 00:01:20.216000,4.0,,,0 days 00:00:26.498000,0 days 00:00:27.034000,0 days 00:00:26.684000,326.0,338.0,314.0,346.0,SOFT,2.0,True,True,1,,,80.216,26.498,27.034,26.684
PER,11,Red Bull Racing,12,0 days 00:01:53.060000,4.0,,0 days 00:55:43.324000,0 days 00:00:34.825000,0 days 00:00:36.647000,0 days 00:00:41.588000,253.0,279.0,,205.0,SOFT,3.0,True,False,1,,,113.06,34.825,36.647,41.588
PER,11,Red Bull Racing,13,,5.0,0 days 01:03:27.552000,,,0 days 00:00:32.171000,0 days 00:00:34.143000,301.0,255.0,317.0,190.0,SOFT,4.0,False,False,1,,,,,32.171,34.143
PER,11,Red Bull Racing,14,0 days 00:01:20.062000,5.0,,,0 days 00:00:26.488000,0 days 00:00:27.042000,0 days 00:00:26.532000,324.0,337.0,313.0,346.0,SOFT,5.0,False,True,1,,,80.062,26.488,27.042,26.532
PER,11,Red Bull Racing,15,0 days 00:01:41.414000,5.0,,0 days 01:08:18.636000,0 days 00:00:31.383000,0 days 00:00:33.632000,0 days 00:00:36.399000,288.0,291.0,,263.0,SOFT,6.0,False,False,1,,,101.414,31.383,33.632,36.399
PER,11,Red Bull Racing,16,,6.0,0 days 01:11:26.667000,,,0 days 00:00:34.148000,0 days 00:00:29.816000,252.0,304.0,316.0,174.0,SOFT,1.0,True,False,1,,,,,34.148,29.816
PER,11,Red Bull Racing,17,,6.0,,0 days 01:14:41.062000,0 days 00:00:26.560000,0 days 00:00:28.056000,,326.0,326.0,,344.0,SOFT,2.0,True,False,1,,,,26.56,28.056,
ALB,23,Williams,1,,1.0,0 days 00:14:48.935000,,,0 days 00:00:36.202000,0 days 00:00:30.387000,241.0,315.0,315.0,183.0,SOFT,1.0,True,False,1,,,,,36.202,30.387
ALB,23,Williams,2,0 days 00:01:20.820000,1.0,,,0 days 00:00:26.608000,0 days 00:00:27.255000,0 days 00:00:26.957000,324.0,338.0,313.0,347.0,SOFT,2.0,True,True,1,,,80.82,26.608,27.255,26.957
ALB,23,Williams,3,0 days 00:01:44.106000,1.0,,0 days 00:19:52.173000,0 days 00:00:34.064000,0 days 00:00:33.964000,0 days 00:00:36.078000,266.0,296.0,,235.0,SOFT,3.0,True,False,1,,,104.106,34.064,33.964,36.078
ALB,23,Williams,4,,2.0,0 days 00:22:47.329000,,,0 days 00:00:35.543000,0 days 00:00:30.654000,224.0,315.0,312.0,260.0,SOFT,1.0,True,False,1,,,,,35.543,30.654
ALB,23,Williams,5,0 days 00:01:20.542000,2.0,,,0 days 00:00:26.502000,0 days 00:00:27.271000,0 days 00:00:26.769000,322.0,334.0,310.0,345.0,SOFT,2.0,True,True,1,,,80.542,26.502,27.271,26.769
ALB,23,Williams,6,0 days 00:01:49.229000,2.0,,0 days 00:27:35.729000,0 days 00:00:39.180000,0 days 00:00:32.579000,0 days 00:00:37.470000,269.0,291.0,,103.0,SOFT,3.0,True,False,1,,,109.229,39.18,32.579,37.47
ALB,23,Williams,7,,3.0,0 days 00:43:26.855000,,,0 days 00:00:36.197000,0 days 00:00:30.412000,242.0,315.0,315.0,158.0,SOFT,4.0,False,False,12,,,,,36.197,30.412
ALB,23,Williams,8,0 days 00:01:20.460000,3.0,,,0 days 00:00:26.485000,0 days 00:00:27.128000,0 days 00:00:26.847000,323.0,338.0,315.0,345.0,SOFT,5.0,False,True,1,,,80.46,26.485,27.128,26.847
ALB,23,Williams,9,0 days 00:01:45.960000,3.0,,0 days 00:48:12.035000,0 days 00:00:36.107000,0 days 00:00:32.928000,0 days 00:00:36.925000,233.0,305.0,,257.0,SOFT,6.0,False,False,1,,,105.96,36.107,32.928,36.925
ALB,23,Williams,10,,4.0,0 days 00:51:45.317000,,,0 days 00:00:38.851000,0 days 00:00:29.586000,263.0,309.0,315.0,238.0,SOFT,1.0,True,False,1,,,,,38.851,29.586
ALB,23,Williams,11,0 days 00:01:20.314000,4.0,,,0 days 00:00:26.436000,0 days 00:00:27.071000,0 days 00:00:26.807000,322.0,338.0,314.0,348.0,SOFT,2.0,True,True,1,,,80.314,26.436,27.071,26.807
ALB,23,Williams,12,0 days 00:01:50.525000,4.0,,0 days 00:56:36.648000,0 days 00:00:35.096000,0 days 00:00:35.543000,0 days 00:00:39.886000,260.0,274.0,,242.0,SOFT,3.0,True,False,1,,,110.525,35.096,35.543,39.886
ALB,23,Williams,13,,5.0,0 days 01:03:19.577000,,,0 days 00:00:37.358000,0 days 00:00:31.172000,240.0,311.0,313.0,264.0,SOFT,4.0,False,False,1,,,,,37.358,31.172
ALB,23,Williams,14,0 days 00:01:20.870000,5.0,,,0 days 00:00:26.553000,0 days 00:00:27.261000,0 days 00:00:27.056000,322.0,338.0,314.0,344.0,SOFT,5.0,False,True,1,,,80.87,26.553,27.261,27.056
ALB,23,Williams,15,0 days 00:01:41.480000,5.0,,0 days 01:08:00.710000,0 days 00:00:35.209000,0 days 00:00:30.748000,0 days 00:00:35.523000,293.0,300.0,,198.0,SOFT,6.0,False,False,1,,,101.48,35.209,30.748,35.523
ALB,23,Williams,16,,6.0,0 days 01:11:37.996000,,,0 days 00:00:35.727000,0 days 00:00:30.463000,274.0,315.0,314.0,203.0,SOFT,1.0,True,False,1,,,,,35.727,30.463
ALB,23,Williams,17,0 days 00:01:20.299000,6.0,,,0 days 00:00:26.395000,0 days 00:00:27.120000,0 days 00:00:26.784000,324.0,339.0,314.0,347.0,SOFT,2.0,True,True,1,,,80.299,26.395,27.12,26.784
ALB,23,Williams,18,,6.0,,0 days 01:16:43.378000,0 days 00:00:36.842000,0 days 00:00:34.508000,,198.0,280.0,,245.0,SOFT,3.0,True,False,1,,,,36.842,34.508,
HUL,27,Haas F1 Team,1,,1.0,0 days 00:11:56.096000,,,0 days 00:00:36.690000,0 days 00:00:30.625000,263.0,265.0,315.0,166.0,SOFT,1.0,True,False,1,,,,,36.69,30.625
HUL,27,Haas F1 Team,2,0 days 00:01:20.781000,1.0,,,0 days 00:00:26.513000,0 days 00:00:27.363000,0 days 00:00:26.905000,328.0,341.0,311.0,351.0,SOFT,2.0,True,True,1,,,80.781,26.513,27.363,26.905
HUL,27,Haas F1 Team,3,0 days 00:01:45.627000,1.0,,0 days 00:16:41.950000,0 days 00:00:28.970000,0 days 00:00:33.845000,0 days 00:00:42.812000,303.0,246.0,,303.0,SOFT,3.0,True,False,1,,,105.627,28.97,33.845,42.812
HUL,27,Haas F1 Team,4,,2.0,0 days 00:25:12.086000,,,0 days 00:00:36.348000,0 days 00:00:30.481000,247.0,293.0,316.0,109.0,SOFT,1.0,True,False,1,,,,,36.348,30.481
HUL,27,Haas F1 Team,5,0 days 00:01:21.278000,2.0,,,0 days 00:00:26.428000,0 days 00:00:27.262000,0 days 00:00:27.588000,331.0,342.0,308.0,350.0,SOFT,2.0,True,True,12,,,81.278,26.428,27.262,27.588
HUL,27,Haas F1 Team,6,0 days 00:01:51.382000,2.0,,0 days 00:30:10.607000,0 days 00:00:38.334000,0 days 00:00:31.385000,0 days 00:00:41.663000,297.0,279.0,,151.0,SOFT,3.0,True,False,21,,,111.382,38.334,31.385,41.663
HUL,27,Haas F1 Team,7,,3.0,0 days 00:40:50.848000,,,0 days 00:00:38.083000,0 days 00:00:33.649000,204.0,228.0,314.0,197.0,SOFT,4.0,False,False,1,,,,,38.083,33.649
HUL,27,Haas F1 Team,8,0 days 00:01:20.434000,3.0,,,0 days 00:00:26.423000,0 days 00:00:27.175000,0 days 00:00:26.836000,328.0,339.0,311.0,347.0,SOFT,5.0,False,True,1,,,80.434,26.423,27.175,26.836
HUL,27,Haas F1 Team,9,0 days 00:01:41.825000,3.0,,0 days 00:45:43.649000,0 days 00:00:29.163000,0 days 00:00:31.906000,0 days 00:00:40.756000,286.0,266.0,,303.0,SOFT,6.0,False,False,1,,,101.825,29.163,31.906,40.756
HUL,27,Haas F1 Team,10,,4.0,0 days 00:50:23.007000,,,0 days 00:00:37.493000,0 days 00:00:33.925000,210.0,263.0,316.0,201.0,SOFT,1.0,True,False,1,,,,,37.493,33.925
HUL,27,Haas F1 Team,11,0 days 00:01:20.411000,4.0,,,0 days 00:00:26.341000,0 days 00:00:27.160000,0 days 00:00:26.910000,328.0,341.0,316.0,349.0,SOFT,2.0,True,True,1,,,80.411,26.341,27.16,26.91
HUL,27,Haas F1 Team,12,0 days 00:01:50.658000,4.0,,0 days 00:55:19.137000,0 days 00:00:34.946000,0 days 00:00:34.641000,0 days 00:00:41.071000,259.0,202.0,,318.0,SOFT,3.0,True,False,1,,,110.658,34.946,34.641,41.071
HUL,27,Haas F1 Team,13,,5.0,0 days 01:03:21.973000,,,0 days 00:00:37.805000,0 days 00:00:33.223000,238.0,226.0,314.0,173.0,SOFT,4.0,False,False,1,,,,,37.805,33.223
HUL,27,Haas F1 Team,14,0 days 00:01:20.482000,5.0,,,0 days 00:00:26.481000,0 days 00:00:27.238000,0 days 00:00:26.763000,326.0,338.0,313.0,346.0,SOFT,5.0,False,True,1,,,80.482,26.481,27.238,26.763
HUL,27,Haas F1 Team,15,0 days 00:01:36.592000,5.0,,0 days 01:08:06.062000,0 days 00:00:29.306000,0 days 00:00:30.843000,0 days 00:00:36.443000,301.0,281.0,,297.0,SOFT,6.0,False,False,1,,,96.592,29.306,30.843,36.443
HUL,27,Haas F1 Team,16,,6.0,0 days 01:11:33.384000,,,0 days 00:00:37.425000,0 days 00:00:32.793000,285.0,293.0,316.0,205.0,SOFT,1.0,True,False,1,,,,,37.425,32.793
HUL,27,Haas F1 Team,17,0 days 00:01:20.339000,6.0,,,0 days 00:00:26.479000,0 days 00:00:27.074000,0 days 00:00:26.786000,328.0,339.0,317.0,347.0,SOFT,2.0,True,True,1,,,80.339,26.479,27.074,26.786
HUL,27,Haas F1 Team,18,,6.0,,0 days 01:16:35.749000,0 days 00:00:30.857000,0 days 00:00:35.234000,,244.0,250.0,,270.0,SOFT,3.0,True,False,1,,,,30.857,35.234,
ALO,14,Aston Martin,1,,1.0,0 days 00:17:14.363000,,,0 days 00:00:35,0 days 00:00:32.358000,199.0,249.0,315.0,144.0,SOFT,1.0,True,False,1,,,,,35.0,32.358
ALO,14,Aston Martin,2,0 days 00:01:20.617000,1.0,,,0 days 00:00:26.537000,0 days 00:00:27.143000,0 days 00:00:26.937000,325.0,338.0,309.0,349.0,SOFT,2.0,True,True,1,,,80.617,26.537,27.143,26.937
ALO,14,Aston Martin,3,0 days 00:01:49.963000,1.0,,0 days 00:22:07.266000,0 days 00:00:33.394000,0 days 00:00:35.311000,0 days 00:00:41.258000,235.0,235.0,,182.0,SOFT,3.0,True,False,1,,,109.963,33.394,35.311,41.258
ALO,14,Aston Martin,4,,2.0,0 days 00:26:26.572000,,,0 days 00:00:37.408000,0 days 00:00:34.251000,237.0,225.0,316.0,190.0,SOFT,1.0,True,False,12,,,,,37.408,34.251
ALO,14,Aston Martin,5,0 days 00:01:29.098000,2.0,,0 days 00:29:49.921000,0 days 00:00:26.465000,0 days 00:00:27.201000,0 days 00:00:35.432000,322.0,338.0,,349.0,SOFT,2.0,True,False,21,,,89.098,26.465,27.201,35.432
ALO,14,Aston Martin,6,,3.0,0 days 00:43:59.192000,,,0 days 00:00:35.419000,0 days 00:00:32.316000,242.0,314.0,315.0,91.0,SOFT,3.0,False,False,1,,,,,35.419,32.316
ALO,14,Aston Martin,7,0 days 00:01:20.570000,3.0,,,0 days 00:00:26.424000,0 days 00:00:27.261000,0 days 00:00:26.885000,325.0,340.0,312.0,350.0,SOFT,4.0,False,True,1,,,80.57,26.424,27.261,26.885
ALO,14,Aston Martin,8,0 days 00:01:43.969000,3.0,,0 days 00:48:45.750000,0 days 00:00:33.218000,0 days 00:00:33.974000,0 days 00:00:36.777000,243.0,246.0,,250.0,SOFT,5.0,False,False,1,,,103.969,33.218,33.974,36.777
ALO,14,Aston Martin,9,,4.0,0 days 00:51:49.916000,,,0 days 00:00:37.281000,0 days 00:00:37.080000,254.0,166.0,317.0,199.0,SOFT,1.0,True,False,1,,,,,37.281,37.08
ALO,14,Aston Martin,10,0 days 00:01:20.421000,4.0,,,0 days 00:00:26.463000,0 days 00:00:27.131000,0 days 00:00:26.827000,322.0,337.0,310.0,353.0,SOFT,2.0,True,True,1,,,80.421,26.463,27.131,26.827
ALO,14,Aston Martin,11,0 days 00:01:58.113000,4.0,,0 days 00:56:51.328000,0 days 00:00:34.134000,0 days 00:00:37.293000,0 days 00:00:46.686000,204.0,237.0,,186.0,SOFT,3.0,True,False,1,,,118.113,34.134,37.293,46.686
RIC,3,RB,1,,1.0,0 days 00:14:32.937000,,,0 days 00:00:37.840000,0 days 00:00:34.143000,285.0,271.0,314.0,155.0,SOFT,1.0,True,False,1,,,,,37.84,34.143
RIC,3,RB,2,0 days 00:01:21.059000,1.0,,,0 days 00:00:26.646000,0 days 00:00:27.292000,0 days 00:00:27.121000,325.0,338.0,314.0,348.0,SOFT,2.0,True,True,1,,,81.059,26.646,27.292,27.121
RIC,3,RB,3,0 days 00:01:54.125000,1.0,,0 days 00:19:44.868000,0 days 00:00:33.418000,0 days 00:00:37.413000,0 days 00:00:43.294000,263.0,162.0,,260.0,SOFT,3.0,True,False,1,,,114.125,33.418,37.413,43.294
RIC,3,RB,4,,2.0,0 days 00:25:47.518000,,,0 days 00:00:36.123000,0 days 00:00:32.919000,268.0,281.0,316.0,151.0,SOFT,1.0,True,False,1,,,,,36.123,32.919
RIC,3,RB,5,0 days 00:01:20.901000,2.0,,,0 days 00:00:26.520000,0 days 00:00:27.427000,0 days 00:00:26.954000,326.0,341.0,315.0,351.0,SOFT,2.0,True,True,12,,,80.901,26.52,27.427,26.954
RIC,3,RB,6,0 days 00:01:52.468000,2.0,,0 days 00:30:50.665000,0 days 00:00:36.512000,0 days 00:00:34.624000,0 days 00:00:41.332000,263.0,299.0,,172.0,SOFT,3.0,True,False,1,,,112.468,36.512,34.624,41.332
RIC,3,RB,7,,3.0,0 days 00:40:35.155000,,,0 days 00:00:35.036000,0 days 00:00:33.385000,271.0,317.0,312.0,136.0,SOFT,4.0,False,False,1,,,,,35.036,33.385
RIC,3,RB,8,0 days 00:01:21.273000,3.0,,,0 days 00:00:26.615000,0 days 00:00:27.457000,0 days 00:00:27.201000,326.0,341.0,314.0,349.0,SOFT,5.0,False,True,1,,,81.273,26.615,27.457,27.201
RIC,3,RB,9,0 days 00:01:45.336000,3.0,,0 days 00:45:36.046000,0 days 00:00:36.507000,0 days 00:00:31.300000,0 days 00:00:37.529000,287.0,302.0,,171.0,SOFT,6.0,False,False,1,,,105.336,36.507,31.3,37.529
RIC,3,RB,10,,4.0,0 days 00:50:57.217000,,,0 days 00:00:36.291000,0 days 00:00:33.269000,263.0,294.0,318.0,152.0,SOFT,1.0,True,False,1,,,,,36.291,33.269
RIC,3,RB,11,0 days 00:01:20.479000,4.0,,,0 days 00:00:26.363000,0 days 00:00:27.141000,0 days 00:00:26.975000,327.0,342.0,313.0,353.0,SOFT,2.0,True,True,1,,,80.479,26.363,27.141,26.975
