Driver,DriverNumber,Team,LapNumber,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsAccurate,TrackStatus,Deleted,DeletedReason,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds
NOR,4,McLaren,2,0 days 00:01:37.607000,1.0,,,0 days 00:00:30.973000,0 days 00:00:39.707000,0 days 00:00:26.927000,286.0,245.0,235.0,290.0,INTERMEDIATE,2.0,True,True,1,,,97.607,30.973,39.707,26.927
NOR,4,McLaren,3,0 days 00:02:01.943000,1.0,,,0 days 00:00:42.663000,0 days 00:00:46.823000,0 days 00:00:32.457000,116.0,235.0,234.0,284.0,INTERMEDIATE,3.0,True,True,1,,,121.943,42.663,46.823,32.457
NOR,4,McLaren,4,0 days 00:01:55.370000,1.0,,,0 days 00:00:33.095000,0 days 00:00:52.286000,0 days 00:00:29.989000,242.0,206.0,237.0,281.0,INTERMEDIATE,4.0,True,True,1,,,115.37,33.095,52.286,29.989
NOR,4,McLaren,5,,1.0,,0 days 00:23:53.004000,0 days 00:00:31.157000,,,293.0,,,,INTERMEDIATE,5.0,True,False,125,,,,31.157,,
NOR,4,McLaren,6,,2.0,0 days 00:32:37.903000,,,0 days 00:00:40.631000,0 days 00:00:28.129000,266.0,243.0,214.0,283.0,SOFT,1.0,True,False,1,,,,,40.631,28.129
NOR,4,McLaren,7,0 days 00:01:31.596000,2.0,,,0 days 00:00:29.155000,0 days 00:00:37.040000,0 days 00:00:25.401000,283.0,259.0,244.0,296.0,SOFT,2.0,True,True,1,,,91.596,29.155,37.04,25.401
NOR,4,McLaren,8,0 days 00:01:47.232000,2.0,,,0 days 00:00:29.048000,0 days 00:00:47.043000,0 days 00:00:31.141000,289.0,216.0,218.0,283.0,SOFT,3.0,True,True,1,,,107.232,29.048,47.043,31.141
NOR,4,McLaren,9,0 days 00:01:37.557000,2.0,,0 days 00:39:08.211000,0 days 00:00:30.114000,0 days 00:00:39.653000,0 days 00:00:27.790000,293.0,231.0,,274.0,SOFT,4.0,True,False,1,,,97.557,30.114,39.653,27.79
NOR,4,McLaren,10,,3.0,0 days 00:48:45.073000,,,0 days 00:00:42.709000,0 days 00:00:31.639000,289.0,248.0,252.0,302.0,SOFT,5.0,False,False,1,,,,,42.709,31.639
NOR,4,McLaren,11,0 days 00:01:27.432000,3.0,,,0 days 00:00:28.150000,0 days 00:00:35.364000,0 days 00:00:23.918000,312.0,267.0,252.0,318.0,SOFT,6.0,False,True,1,,,87.432,28.15,35.364,23.918
NOR,4,McLaren,12,0 days 00:01:45.287000,3.0,,0 days 00:53:39.205000,0 days 00:00:32.726000,0 days 00:00:43.200000,0 days 00:00:29.361000,161.0,249.0,,244.0,SOFT,7.0,False,False,1,,,105.287,32.726,43.2,29.361
NOR,4,McLaren,13,,4.0,0 days 00:54:42.510000,,0 days 00:01:33.029000,0 days 00:00:40.932000,0 days 00:00:25.646000,250.0,251.0,254.0,301.0,SOFT,1.0,True,False,1,,,,93.029,40.932,25.646
