Driver,DriverNumber,Team,LapNumber,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsAccurate,TrackStatus,Deleted,DeletedReason,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds
HAM,44,Mercedes,28,0 days 00:01:23.640000,2.0,,,0 days 00:00:27.387000,0 days 00:00:28.677000,0 days 00:00:27.576000,319.0,319.0,314.0,331.0,HARD,13.0,True,True,1,,,83.64,27.387,28.677,27.576
HAM,44,Mercedes,29,0 days 00:01:23.507000,2.0,,,0 days 00:00:27.354000,0 days 00:00:28.585000,0 days 00:00:27.568000,318.0,319.0,314.0,328.0,HARD,14.0,True,True,1,,,83.507,27.354,28.585,27.568
HAM,44,Mercedes,30,0 days 00:01:23.445000,2.0,,,0 days 00:00:27.347000,0 days 00:00:28.553000,0 days 00:00:27.545000,319.0,323.0,314.0,327.0,HARD,15.0,True,True,1,,,83.445,27.347,28.553,27.545
HAM,44,Mercedes,31,0 days 00:01:23.360000,2.0,,,0 days 00:00:27.406000,0 days 00:00:28.477000,0 days 00:00:27.477000,,320.0,314.0,328.0,HARD,16.0,True,True,1,,,83.36,27.406,28.477,27.477
HAM,44,Mercedes,32,0 days 00:01:23.328000,2.0,,,0 days 00:00:27.289000,0 days 00:00:28.539000,0 days 00:00:27.500000,,320.0,314.0,330.0,HARD,17.0,True,True,1,,,83.328,27.289,28.539,27.5
HAM,44,Mercedes,33,0 days 00:01:23.397000,2.0,,,0 days 00:00:27.300000,0 days 00:00:28.473000,0 days 00:00:27.624000,,320.0,314.0,328.0,HARD,18.0,True,True,1,,,83.397,27.3,28.473,27.624
HAM,44,Mercedes,34,0 days 00:01:23.531000,2.0,,,0 days 00:00:27.419000,0 days 00:00:28.494000,0 days 00:00:27.618000,,320.0,314.0,,HARD,19.0,True,True,1,,,83.531,27.419,28.494,27.618
HAM,44,Mercedes,35,0 days 00:01:23.378000,2.0,,,0 days 00:00:27.375000,0 days 00:00:28.400000,0 days 00:00:27.603000,,320.0,314.0,,HARD,20.0,True,True,1,,,83.378,27.375,28.4,27.603
HAM,44,Mercedes,36,0 days 00:01:23.601000,2.0,,,0 days 00:00:27.404000,0 days 00:00:28.475000,0 days 00:00:27.722000,,320.0,313.0,327.0,HARD,21.0,True,True,1,,,83.601,27.404,28.475,27.722
HAM,44,Mercedes,37,0 days 00:01:28.349000,2.0,,0 days 01:48:27.801000,0 days 00:00:27.414000,0 days 00:00:28.692000,0 days 00:00:32.243000,,319.0,,328.0,HARD,22.0,True,False,1,,,88.349,27.414,28.692,32.243
HAM,44,Mercedes,38,0 days 00:01:42.426000,3.0,0 days 01:48:51.955000,,0 days 00:00:46.782000,0 days 00:00:28.180000,0 days 00:00:27.464000,323.0,312.0,313.0,285.0,HARD,1.0,True,False,1,,,102.426,46.782,28.18,27.464
HAM,44,Mercedes,39,0 days 00:01:22.968000,3.0,,,0 days 00:00:27.319000,0 days 00:00:28.185000,0 days 00:00:27.464000,312.0,315.0,314.0,320.0,HARD,2.0,True,True,1,,,82.968,27.319,28.185,27.464
HAM,44,Mercedes,40,0 days 00:01:23.012000,3.0,,,0 days 00:00:27.251000,0 days 00:00:28.312000,0 days 00:00:27.449000,311.0,316.0,314.0,321.0,HARD,3.0,True,True,1,,,83.012,27.251,28.312,27.449
HAM,44,Mercedes,41,0 days 00:01:22.927000,3.0,,,0 days 00:00:27.270000,0 days 00:00:28.351000,0 days 00:00:27.306000,312.0,316.0,314.0,323.0,HARD,4.0,True,True,1,,,82.927,27.27,28.351,27.306
HAM,44,Mercedes,42,0 days 00:01:22.520000,3.0,,,0 days 00:00:27.153000,0 days 00:00:28.040000,0 days 00:00:27.327000,314.0,317.0,314.0,326.0,HARD,5.0,True,True,1,,,82.52,27.153,28.04,27.327
HAM,44,Mercedes,43,0 days 00:01:22.396000,3.0,,,0 days 00:00:27.199000,0 days 00:00:27.994000,0 days 00:00:27.203000,316.0,320.0,315.0,324.0,HARD,6.0,True,True,1,,,82.396,27.199,27.994,27.203
HAM,44,Mercedes,44,0 days 00:01:22.136000,3.0,,,0 days 00:00:27.070000,0 days 00:00:27.861000,0 days 00:00:27.205000,,318.0,316.0,326.0,HARD,7.0,True,True,1,,,82.136,27.07,27.861,27.205
HAM,44,Mercedes,45,0 days 00:01:22.176000,3.0,,,0 days 00:00:27.054000,0 days 00:00:27.860000,0 days 00:00:27.262000,317.0,319.0,316.0,327.0,HARD,8.0,True,True,1,,,82.176,27.054,27.86,27.262
HAM,44,Mercedes,46,0 days 00:01:22.307000,3.0,,,0 days 00:00:27.202000,0 days 00:00:27.858000,0 days 00:00:27.247000,,319.0,315.0,,HARD,9.0,True,True,1,,,82.307,27.202,27.858,27.247
HAM,44,Mercedes,47,0 days 00:01:22.471000,3.0,,,0 days 00:00:27.347000,0 days 00:00:27.921000,0 days 00:00:27.203000,318.0,321.0,316.0,329.0,HARD,10.0,True,True,1,,,82.471,27.347,27.921,27.203
HAM,44,Mercedes,48,0 days 00:01:22.794000,3.0,,,0 days 00:00:27.345000,0 days 00:00:28.080000,0 days 00:00:27.369000,319.0,324.0,317.0,333.0,HARD,11.0,True,True,1,,,82.794,27.345,28.08,27.369
HAM,44,Mercedes,49,0 days 00:01:22.446000,3.0,,,0 days 00:00:27.239000,0 days 00:00:28.038000,0 days 00:00:27.169000,,322.0,316.0,328.0,HARD,12.0,True,True,1,,,82.446,27.239,28.038,27.169
HAM,44,Mercedes,50,0 days 00:01:22.243000,3.0,,,0 days 00:00:27.129000,0 days 00:00:27.892000,0 days 00:00:27.222000,318.0,320.0,317.0,326.0,HARD,13.0,True,True,1,,,82.243,27.129,27.892,27.222
HAM,44,Mercedes,51,0 days 00:01:22.737000,3.0,,,0 days 00:00:27.129000,0 days 00:00:28.190000,0 days 00:00:27.418000,317.0,319.0,317.0,328.0,HARD,14.0,True,True,1,,,82.737,27.129,28.19,27.418
HAM,44,Mercedes,52,0 days 00:01:25.703000,3.0,,,0 days 00:00:27.261000,0 days 00:00:29.697000,0 days 00:00:28.745000,315.0,309.0,317.0,327.0,HARD,15.0,True,True,1,,,85.703,27.261,29.697,28.745
HAM,44,Mercedes,53,0 days 00:01:21.512000,3.0,,,0 days 00:00:27.069000,0 days 00:00:27.439000,0 days 00:00:27.004000,325.0,330.0,311.0,338.0,HARD,16.0,True,True,1,,,81.512,27.069,27.439,27.004
VER,1,Red Bull Racing,1,0 days 00:01:30.354000,1.0,,,,0 days 00:00:31.144000,0 days 00:00:28.856000,327.0,316.0,312.0,298.0,HARD,1.0,True,False,1,,,90.354,,31.144,28.856
VER,1,Red Bull Racing,2,0 days 00:01:26.170000,1.0,,,0 days 00:00:28.048000,0 days 00:00:29.474000,0 days 00:00:28.648000,315.0,334.0,311.0,316.0,HARD,2.0,True,True,1,,,86.17,28.048,29.474,28.648
VER,1,Red Bull Racing,3,0 days 00:01:25.855000,1.0,,,0 days 00:00:27.731000,0 days 00:00:29.496000,0 days 00:00:28.628000,314.0,332.0,312.0,321.0,HARD,3.0,True,True,1,,,85.855,27.731,29.496,28.628
VER,1,Red Bull Racing,4,0 days 00:01:25.633000,1.0,,,0 days 00:00:27.884000,0 days 00:00:29.335000,0 days 00:00:28.414000,313.0,318.0,312.0,317.0,HARD,4.0,True,True,1,,,85.633,27.884,29.335,28.414
VER,1,Red Bull Racing,5,0 days 00:01:25.218000,1.0,,,0 days 00:00:27.721000,0 days 00:00:29.220000,0 days 00:00:28.277000,,318.0,312.0,,HARD,5.0,True,True,1,,,85.218,27.721,29.22,28.277
VER,1,Red Bull Racing,6,0 days 00:01:25.096000,1.0,,,0 days 00:00:27.832000,0 days 00:00:29.054000,0 days 00:00:28.210000,,318.0,312.0,316.0,HARD,6.0,True,True,1,,,85.096,27.832,29.054,28.21
VER,1,Red Bull Racing,7,0 days 00:01:25.042000,1.0,,,0 days 00:00:27.771000,0 days 00:00:28.994000,0 days 00:00:28.277000,,319.0,311.0,314.0,HARD,7.0,True,True,1,,,85.042,27.771,28.994,28.277
VER,1,Red Bull Racing,8,0 days 00:01:24.918000,1.0,,,0 days 00:00:27.712000,0 days 00:00:29.036000,0 days 00:00:28.170000,,317.0,312.0,319.0,HARD,8.0,True,True,1,,,84.918,27.712,29.036,28.17
VER,1,Red Bull Racing,9,0 days 00:01:25.050000,1.0,,,0 days 00:00:27.909000,0 days 00:00:28.956000,0 days 00:00:28.185000,312.0,317.0,312.0,315.0,HARD,9.0,True,True,1,,,85.05,27.909,28.956,28.185
VER,1,Red Bull Racing,10,0 days 00:01:24.964000,1.0,,,0 days 00:00:27.820000,0 days 00:00:29.008000,0 days 00:00:28.136000,310.0,317.0,312.0,318.0,HARD,10.0,True,True,1,,,84.964,27.82,29.008,28.136
VER,1,Red Bull Racing,11,0 days 00:01:24.978000,1.0,,,0 days 00:00:27.799000,0 days 00:00:28.990000,0 days 00:00:28.189000,,315.0,312.0,317.0,HARD,11.0,True,True,1,,,84.978,27.799,28.99,28.189
VER,1,Red Bull Racing,12,0 days 00:01:24.968000,1.0,,,0 days 00:00:27.821000,0 days 00:00:28.994000,0 days 00:00:28.153000,312.0,316.0,311.0,,HARD,12.0,True,True,1,,,84.968,27.821,28.994,28.153
VER,1,Red Bull Racing,13,0 days 00:01:24.957000,1.0,,,0 days 00:00:27.806000,0 days 00:00:28.950000,0 days 00:00:28.201000,311.0,317.0,313.0,319.0,HARD,13.0,True,True,1,,,84.957,27.806,28.95,28.201
VER,1,Red Bull Racing,14,0 days 00:01:25.287000,1.0,,,0 days 00:00:27.749000,0 days 00:00:29.246000,0 days 00:00:28.292000,312.0,317.0,314.0,,HARD,14.0,True,True,1,,,85.287,27.749,29.246,28.292
VER,1,Red Bull Racing,15,0 days 00:01:25.746000,1.0,,,0 days 00:00:27.726000,0 days 00:00:29.288000,0 days 00:00:28.732000,315.0,327.0,310.0,330.0,HARD,15.0,True,True,1,,,85.746,27.726,29.288,28.732
VER,1,Red Bull Racing,16,0 days 00:01:25.244000,1.0,,,0 days 00:00:27.735000,0 days 00:00:29.177000,0 days 00:00:28.332000,309.0,311.0,311.0,323.0,HARD,16.0,True,True,1,,,85.244,27.735,29.177,28.332
VER,1,Red Bull Racing,17,0 days 00:01:25.340000,1.0,,,0 days 00:00:27.864000,0 days 00:00:29.212000,0 days 00:00:28.264000,,313.0,310.0,315.0,HARD,17.0,True,True,1,,,85.34,27.864,29.212,28.264
VER,1,Red Bull Racing,18,0 days 00:01:25.469000,1.0,,,0 days 00:00:27.813000,0 days 00:00:29.236000,0 days 00:00:28.420000,311.0,314.0,310.0,317.0,HARD,18.0,True,True,1,,,85.469,27.813,29.236,28.42
VER,1,Red Bull Racing,19,0 days 00:01:25.537000,1.0,,,0 days 00:00:27.810000,0 days 00:00:29.369000,0 days 00:00:28.358000,310.0,314.0,310.0,318.0,HARD,19.0,True,True,1,,,85.537,27.81,29.369,28.358
VER,1,Red Bull Racing,20,0 days 00:01:25.559000,1.0,,,0 days 00:00:27.938000,0 days 00:00:29.183000,0 days 00:00:28.438000,307.0,311.0,309.0,314.0,HARD,20.0,True,True,1,,,85.559,27.938,29.183,28.438
VER,1,Red Bull Racing,21,0 days 00:01:25.381000,1.0,,,0 days 00:00:27.905000,0 days 00:00:29.100000,0 days 00:00:28.376000,306.0,311.0,308.0,315.0,HARD,21.0,True,True,1,,,85.381,27.905,29.1,28.376
VER,1,Red Bull Racing,22,0 days 00:01:29.668000,1.0,,0 days 01:27:13.547000,0 days 00:00:28.025000,0 days 00:00:29.184000,0 days 00:00:32.459000,307.0,311.0,,,HARD,22.0,True,False,1,,,89.668,28.025,29.184,32.459
VER,1,Red Bull Racing,23,0 days 00:01:47.839000,2.0,0 days 01:27:41.632000,,0 days 00:00:51.273000,0 days 00:00:28.653000,0 days 00:00:27.913000,311.0,315.0,314.0,282.0,HARD,1.0,True,False,1,,,107.839,51.273,28.653,27.913
VER,1,Red Bull Racing,24,0 days 00:01:23.545000,2.0,,,0 days 00:00:27.251000,0 days 00:00:28.532000,0 days 00:00:27.762000,312.0,313.0,312.0,329.0,HARD,2.0,True,True,1,,,83.545,27.251,28.532,27.762
VER,1,Red Bull Racing,25,0 days 00:01:23.801000,2.0,,,0 days 00:00:27.630000,0 days 00:00:28.498000,0 days 00:00:27.673000,306.0,312.0,313.0,317.0,HARD,3.0,True,True,1,,,83.801,27.63,28.498,27.673
VER,1,Red Bull Racing,26,0 days 00:01:23.618000,2.0,,,0 days 00:00:27.535000,0 days 00:00:28.475000,0 days 00:00:27.608000,307.0,312.0,313.0,316.0,HARD,4.0,True,True,1,,,83.618,27.535,28.475,27.608
VER,1,Red Bull Racing,27,0 days 00:01:23.524000,2.0,,,0 days 00:00:27.544000,0 days 00:00:28.388000,0 days 00:00:27.592000,,314.0,313.0,317.0,HARD,5.0,True,True,1,,,83.524,27.544,28.388,27.592
VER,1,Red Bull Racing,28,0 days 00:01:23.509000,2.0,,,0 days 00:00:27.624000,0 days 00:00:28.316000,0 days 00:00:27.569000,309.0,314.0,314.0,,HARD,6.0,True,True,1,,,83.509,27.624,28.316,27.569
VER,1,Red Bull Racing,29,0 days 00:01:23.452000,2.0,,,0 days 00:00:27.534000,0 days 00:00:28.472000,0 days 00:00:27.446000,,312.0,313.0,,HARD,7.0,True,True,1,,,83.452,27.534,28.472,27.446
VER,1,Red Bull Racing,30,0 days 00:01:23.542000,2.0,,,0 days 00:00:27.549000,0 days 00:00:28.392000,0 days 00:00:27.601000,,313.0,313.0,318.0,HARD,8.0,True,True,1,,,83.542,27.549,28.392,27.601
VER,1,Red Bull Racing,31,0 days 00:01:23.424000,2.0,,,0 days 00:00:27.494000,0 days 00:00:28.388000,0 days 00:00:27.542000,308.0,313.0,313.0,,HARD,9.0,True,True,1,,,83.424,27.494,28.388,27.542
VER,1,Red Bull Racing,32,0 days 00:01:23.490000,2.0,,,0 days 00:00:27.480000,0 days 00:00:28.364000,0 days 00:00:27.646000,309.0,314.0,313.0,,HARD,10.0,True,True,1,,,83.49,27.48,28.364,27.646
VER,1,Red Bull Racing,33,0 days 00:01:23.621000,2.0,,,0 days 00:00:27.490000,0 days 00:00:28.590000,0 days 00:00:27.541000,,313.0,314.0,,HARD,11.0,True,True,1,,,83.621,27.49,28.59,27.541
VER,1,Red Bull Racing,34,0 days 00:01:23.576000,2.0,,,0 days 00:00:27.573000,0 days 00:00:28.473000,0 days 00:00:27.530000,310.0,316.0,316.0,,HARD,12.0,True,True,1,,,83.576,27.573,28.473,27.53
VER,1,Red Bull Racing,35,0 days 00:01:23.589000,2.0,,,0 days 00:00:27.470000,0 days 00:00:28.491000,0 days 00:00:27.628000,311.0,316.0,315.0,322.0,HARD,13.0,True,True,1,,,83.589,27.47,28.491,27.628
VER,1,Red Bull Racing,36,0 days 00:01:23.559000,2.0,,,0 days 00:00:27.442000,0 days 00:00:28.466000,0 days 00:00:27.651000,,316.0,315.0,321.0,HARD,14.0,True,True,1,,,83.559,27.442,28.466,27.651
VER,1,Red Bull Racing,37,0 days 00:01:23.485000,2.0,,,0 days 00:00:27.430000,0 days 00:00:28.508000,0 days 00:00:27.547000,310.0,316.0,316.0,323.0,HARD,15.0,True,True,1,,,83.485,27.43,28.508,27.547
VER,1,Red Bull Racing,38,0 days 00:01:23.427000,2.0,,,0 days 00:00:27.500000,0 days 00:00:28.381000,0 days 00:00:27.546000,309.0,313.0,314.0,322.0,HARD,16.0,True,True,1,,,83.427,27.5,28.381,27.546
VER,1,Red Bull Racing,39,0 days 00:01:23.501000,2.0,,,0 days 00:00:27.433000,0 days 00:00:28.441000,0 days 00:00:27.627000,313.0,317.0,315.0,318.0,HARD,17.0,True,True,1,,,83.501,27.433,28.441,27.627
VER,1,Red Bull Racing,40,0 days 00:01:24.337000,2.0,,,0 days 00:00:27.654000,0 days 00:00:28.924000,0 days 00:00:27.759000,310.0,313.0,314.0,337.0,HARD,18.0,True,True,1,,,84.337,27.654,28.924,27.759
VER,1,Red Bull Racing,41,0 days 00:01:28.738000,2.0,,0 days 01:54:11.181000,0 days 00:00:27.581000,0 days 00:00:28.766000,0 days 00:00:32.391000,311.0,323.0,,338.0,HARD,19.0,True,False,1,,,88.738,27.581,28.766,32.391
VER,1,Red Bull Racing,42,0 days 00:01:44.090000,3.0,0 days 01:54:35.133000,,0 days 00:00:47.115000,0 days 00:00:29.109000,0 days 00:00:27.866000,306.0,306.0,314.0,285.0,MEDIUM,1.0,True,False,1,,,104.09,47.115,29.109,27.866
VER,1,Red Bull Racing,43,0 days 00:01:21.745000,3.0,,,0 days 00:00:26.877000,0 days 00:00:27.614000,0 days 00:00:27.254000,318.0,322.0,303.0,330.0,MEDIUM,2.0,True,True,1,,,81.745,26.877,27.614,27.254
VER,1,Red Bull Racing,44,0 days 00:01:23.045000,3.0,,,0 days 00:00:27.541000,0 days 00:00:28.129000,0 days 00:00:27.375000,305.0,311.0,315.0,312.0,MEDIUM,3.0,True,True,1,,,83.045,27.541,28.129,27.375
VER,1,Red Bull Racing,45,0 days 00:01:23.363000,3.0,,,0 days 00:00:27.387000,0 days 00:00:28.389000,0 days 00:00:27.587000,306.0,310.0,314.0,315.0,MEDIUM,4.0,True,True,1,,,83.363,27.387,28.389,27.587
VER,1,Red Bull Racing,46,0 days 00:01:22.941000,3.0,,,0 days 00:00:27.420000,0 days 00:00:28.126000,0 days 00:00:27.395000,308.0,312.0,315.0,,MEDIUM,5.0,True,True,1,,,82.941,27.42,28.126,27.395
VER,1,Red Bull Racing,47,0 days 00:01:22.520000,3.0,,,0 days 00:00:27.372000,0 days 00:00:27.933000,0 days 00:00:27.215000,,314.0,315.0,316.0,MEDIUM,6.0,True,True,1,,,82.52,27.372,27.933,27.215
VER,1,Red Bull Racing,48,0 days 00:01:22.570000,3.0,,,0 days 00:00:27.332000,0 days 00:00:28.011000,0 days 00:00:27.227000,307.0,313.0,316.0,317.0,MEDIUM,7.0,True,True,1,,,82.57,27.332,28.011,27.227
VER,1,Red Bull Racing,49,0 days 00:01:22.584000,3.0,,,0 days 00:00:27.341000,0 days 00:00:27.980000,0 days 00:00:27.263000,308.0,313.0,316.0,318.0,MEDIUM,8.0,True,True,1,,,82.584,27.341,27.98,27.263
VER,1,Red Bull Racing,50,0 days 00:01:22.585000,3.0,,,0 days 00:00:27.313000,0 days 00:00:28.095000,0 days 00:00:27.177000,309.0,315.0,316.0,,MEDIUM,9.0,True,True,1,,,82.585,27.313,28.095,27.177
VER,1,Red Bull Racing,51,0 days 00:01:22.574000,3.0,,,0 days 00:00:27.291000,0 days 00:00:28.043000,0 days 00:00:27.240000,310.0,316.0,317.0,,MEDIUM,10.0,True,True,1,,,82.574,27.291,28.043,27.24
VER,1,Red Bull Racing,52,0 days 00:01:22.920000,3.0,,,0 days 00:00:27.286000,0 days 00:00:28.412000,0 days 00:00:27.222000,,316.0,317.0,319.0,MEDIUM,11.0,True,True,1,,,82.92,27.286,28.412,27.222
VER,1,Red Bull Racing,53,0 days 00:01:23.711000,3.0,,,0 days 00:00:27.394000,0 days 00:00:28.522000,0 days 00:00:27.795000,311.0,322.0,314.0,,MEDIUM,12.0,True,True,1,,,83.711,27.394,28.522,27.795
RUS,63,Mercedes,1,0 days 00:01:31.512000,1.0,,,,0 days 00:00:31.627000,0 days 00:00:29.493000,323.0,322.0,305.0,287.0,MEDIUM,1.0,True,False,1,,,91.512,,31.627,29.493
RUS,63,Mercedes,2,0 days 00:01:26.055000,1.0,,,0 days 00:00:27.760000,0 days 00:00:29.574000,0 days 00:00:28.721000,,336.0,310.0,335.0,MEDIUM,2.0,True,True,1,,,86.055,27.76,29.574,28.721
RUS,63,Mercedes,3,0 days 00:01:25.733000,1.0,,,0 days 00:00:27.459000,0 days 00:00:29.557000,0 days 00:00:28.717000,320.0,334.0,311.0,339.0,MEDIUM,3.0,True,True,1,,,85.733,27.459,29.557,28.717
RUS,63,Mercedes,4,0 days 00:01:25.762000,1.0,,,0 days 00:00:27.611000,0 days 00:00:29.727000,0 days 00:00:28.424000,315.0,319.0,311.0,,MEDIUM,4.0,True,True,1,,,85.762,27.611,29.727,28.424
RUS,63,Mercedes,5,0 days 00:01:25.494000,1.0,,,0 days 00:00:27.579000,0 days 00:00:29.380000,0 days 00:00:28.535000,318.0,320.0,309.0,326.0,MEDIUM,5.0,True,True,1,,,85.494,27.579,29.38,28.535
RUS,63,Mercedes,6,0 days 00:01:25.101000,1.0,,,0 days 00:00:27.434000,0 days 00:00:29.340000,0 days 00:00:28.327000,320.0,322.0,311.0,328.0,MEDIUM,6.0,True,True,1,,,85.101,27.434,29.34,28.327
RUS,63,Mercedes,7,0 days 00:01:25.046000,1.0,,,0 days 00:00:27.433000,0 days 00:00:29.295000,0 days 00:00:28.318000,,321.0,310.0,,MEDIUM,7.0,True,True,1,,,85.046,27.433,29.295,28.318
RUS,63,Mercedes,8,0 days 00:01:25.216000,1.0,,,0 days 00:00:27.494000,0 days 00:00:29.293000,0 days 00:00:28.429000,319.0,320.0,310.0,329.0,MEDIUM,8.0,True,True,1,,,85.216,27.494,29.293,28.429
RUS,63,Mercedes,9,0 days 00:01:25.115000,1.0,,,0 days 00:00:27.487000,0 days 00:00:29.253000,0 days 00:00:28.375000,320.0,321.0,311.0,328.0,MEDIUM,9.0,True,True,1,,,85.115,27.487,29.253,28.375
RUS,63,Mercedes,10,0 days 00:01:25.468000,1.0,,,0 days 00:00:27.438000,0 days 00:00:29.406000,0 days 00:00:28.624000,319.0,320.0,309.0,,MEDIUM,10.0,True,True,1,,,85.468,27.438,29.406,28.624
RUS,63,Mercedes,11,0 days 00:01:31.175000,1.0,,0 days 01:11:38.608000,0 days 00:00:28.145000,0 days 00:00:29.923000,0 days 00:00:33.107000,314.0,321.0,,323.0,MEDIUM,11.0,True,False,1,,,91.175,28.145,29.923,33.107
RUS,63,Mercedes,12,0 days 00:01:53.412000,2.0,0 days 01:12:11.335000,,0 days 00:00:56.118000,0 days 00:00:29.072000,0 days 00:00:28.222000,320.0,311.0,310.0,283.0,HARD,1.0,True,False,1,,,113.412,56.118,29.072,28.222
RUS,63,Mercedes,13,0 days 00:01:24.546000,2.0,,,0 days 00:00:27.530000,0 days 00:00:28.977000,0 days 00:00:28.039000,314.0,318.0,314.0,320.0,HARD,2.0,True,True,1,,,84.546,27.53,28.977,28.039
RUS,63,Mercedes,14,0 days 00:01:24.548000,2.0,,,0 days 00:00:27.378000,0 days 00:00:29.009000,0 days 00:00:28.161000,311.0,313.0,310.0,348.0,HARD,3.0,True,True,1,,,84.548,27.378,29.009,28.161
RUS,63,Mercedes,15,0 days 00:01:24.560000,2.0,,,0 days 00:00:27.568000,0 days 00:00:28.915000,0 days 00:00:28.077000,315.0,316.0,310.0,324.0,HARD,4.0,True,True,1,,,84.56,27.568,28.915,28.077
RUS,63,Mercedes,16,0 days 00:01:24.692000,2.0,,,0 days 00:00:27.635000,0 days 00:00:28.894000,0 days 00:00:28.163000,,317.0,310.0,,HARD,5.0,True,True,1,,,84.692,27.635,28.894,28.163
RUS,63,Mercedes,17,0 days 00:01:24.546000,2.0,,,0 days 00:00:27.493000,0 days 00:00:28.953000,0 days 00:00:28.100000,316.0,317.0,312.0,325.0,HARD,6.0,True,True,1,,,84.546,27.493,28.953,28.1
RUS,63,Mercedes,18,0 days 00:01:24.521000,2.0,,,0 days 00:00:27.433000,0 days 00:00:28.899000,0 days 00:00:28.189000,317.0,319.0,312.0,327.0,HARD,7.0,True,True,1,,,84.521,27.433,28.899,28.189
RUS,63,Mercedes,19,0 days 00:01:24.706000,2.0,,,0 days 00:00:27.540000,0 days 00:00:28.883000,0 days 00:00:28.283000,,319.0,313.0,,HARD,8.0,True,True,1,,,84.706,27.54,28.883,28.283
RUS,63,Mercedes,20,0 days 00:01:25.504000,2.0,,,0 days 00:00:27.574000,0 days 00:00:29.193000,0 days 00:00:28.737000,321.0,327.0,315.0,330.0,HARD,9.0,True,True,1,,,85.504,27.574,29.193,28.737
RUS,63,Mercedes,21,0 days 00:01:24.626000,2.0,,,0 days 00:00:27.469000,0 days 00:00:29.062000,0 days 00:00:28.095000,317.0,317.0,312.0,,HARD,10.0,True,True,1,,,84.626,27.469,29.062,28.095
RUS,63,Mercedes,22,0 days 00:01:24.711000,2.0,,,0 days 00:00:27.511000,0 days 00:00:29.038000,0 days 00:00:28.162000,316.0,316.0,313.0,327.0,HARD,11.0,True,True,1,,,84.711,27.511,29.038,28.162
RUS,63,Mercedes,23,0 days 00:01:24.624000,2.0,,,0 days 00:00:27.513000,0 days 00:00:28.933000,0 days 00:00:28.178000,319.0,319.0,313.0,324.0,HARD,12.0,True,True,1,,,84.624,27.513,28.933,28.178
RUS,63,Mercedes,24,0 days 00:01:24.621000,2.0,,,0 days 00:00:27.518000,0 days 00:00:29.016000,0 days 00:00:28.087000,325.0,330.0,316.0,329.0,HARD,13.0,True,True,1,,,84.621,27.518,29.016,28.087
RUS,63,Mercedes,25,0 days 00:01:25.174000,2.0,,,0 days 00:00:27.476000,0 days 00:00:29.621000,0 days 00:00:28.077000,331.0,328.0,314.0,343.0,HARD,14.0,True,True,1,,,85.174,27.476,29.621,28.077
RUS,63,Mercedes,26,0 days 00:01:23.575000,2.0,,,0 days 00:00:27.402000,0 days 00:00:28.500000,0 days 00:00:27.673000,319.0,322.0,315.0,329.0,HARD,15.0,True,True,1,,,83.575,27.402,28.5,27.673
RUS,63,Mercedes,27,0 days 00:01:23.732000,2.0,,,0 days 00:00:27.426000,0 days 00:00:28.601000,0 days 00:00:27.705000,315.0,318.0,315.0,330.0,HARD,16.0,True,True,1,,,83.732,27.426,28.601,27.705
RUS,63,Mercedes,28,0 days 00:01:23.383000,2.0,,,0 days 00:00:27.343000,0 days 00:00:28.441000,0 days 00:00:27.599000,320.0,322.0,315.0,332.0,HARD,17.0,True,True,1,,,83.383,27.343,28.441,27.599
RUS,63,Mercedes,29,0 days 00:01:23.516000,2.0,,,0 days 00:00:27.399000,0 days 00:00:28.533000,0 days 00:00:27.584000,319.0,322.0,315.0,331.0,HARD,18.0,True,True,1,,,83.516,27.399,28.533,27.584
RUS,63,Mercedes,30,0 days 00:01:23.177000,2.0,,,0 days 00:00:27.313000,0 days 00:00:28.447000,0 days 00:00:27.417000,320.0,340.0,318.0,339.0,HARD,19.0,True,True,1,,,83.177,27.313,28.447,27.417
RUS,63,Mercedes,31,0 days 00:01:25.331000,2.0,,,0 days 00:00:27.824000,0 days 00:00:29.750000,0 days 00:00:27.757000,309.0,328.0,316.0,342.0,HARD,20.0,True,True,1,,,85.331,27.824,29.75,27.757
RUS,63,Mercedes,32,0 days 00:01:23.542000,2.0,,,0 days 00:00:27.315000,0 days 00:00:28.746000,0 days 00:00:27.481000,317.0,328.0,316.0,336.0,HARD,21.0,True,True,1,,,83.542,27.315,28.746,27.481
RUS,63,Mercedes,33,0 days 00:01:28.264000,2.0,,0 days 01:43:07.940000,0 days 00:00:27.620000,0 days 00:00:28.640000,0 days 00:00:32.004000,319.0,329.0,,,HARD,22.0,True,False,1,,,88.264,27.62,28.64,32.004
RUS,63,Mercedes,34,0 days 00:01:44.863000,3.0,0 days 01:43:34.249000,,0 days 00:00:49.056000,0 days 00:00:28.275000,0 days 00:00:27.532000,326.0,321.0,317.0,285.0,HARD,1.0,True,False,1,,,104.863,49.056,28.275,27.532
RUS,63,Mercedes,35,0 days 00:01:22.944000,3.0,,,0 days 00:00:27.148000,0 days 00:00:28.327000,0 days 00:00:27.469000,316.0,318.0,315.0,335.0,HARD,2.0,True,True,1,,,82.944,27.148,28.327,27.469
