Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,33,Red Bull Racing,1.0,0 days 00:01:12.767000,72.767,,0 days 00:00:31.042000,0 days 00:00:21.337000,MEDIUM,6.0,1.0,,,1.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:13.718000,73.718,,0 days 00:00:31.766000,0 days 00:00:21.267000,MEDIUM,5.0,1.0,,,2.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:14.772000,74.772,,0 days 00:00:32.302000,0 days 00:00:21.555000,SOFT,4.0,1.0,,,3.0,False,12
PER,11,Red Bull Racing,1.0,0 days 00:01:15.588000,75.588,,0 days 00:00:32.682000,0 days 00:00:21.957000,SOFT,4.0,1.0,,,4.0,False,12
BOT,77,Mercedes,1.0,0 days 00:01:16.145000,76.145,,0 days 00:00:32.835000,0 days 00:00:22.186000,MEDIUM,4.0,1.0,,,5.0,False,12
STR,18,Aston Martin,1.0,0 days 00:01:17.559000,77.559,,0 days 00:00:32.571000,0 days 00:00:22.840000,SOFT,4.0,1.0,,,6.0,False,12
ALO,14,Alpine,1.0,0 days 00:01:18.154000,78.154,,0 days 00:00:32.825000,0 days 00:00:23.292000,SOFT,4.0,1.0,,,7.0,False,12
RUS,63,Williams,1.0,0 days 00:01:18.529000,78.529,,0 days 00:00:33.126000,0 days 00:00:23.035000,MEDIUM,1.0,1.0,,,8.0,False,12
RIC,3,McLaren,1.0,0 days 00:01:19.085000,79.085,,0 days 00:00:33.230000,0 days 00:00:23.023000,MEDIUM,1.0,1.0,,,9.0,False,12
TSU,22,AlphaTauri,1.0,0 days 00:01:19.228000,79.228,,0 days 00:00:33.526000,0 days 00:00:23.306000,SOFT,4.0,1.0,,,10.0,False,12
SAI,55,Ferrari,1.0,0 days 00:01:19.536000,79.536,,0 days 00:00:33.410000,0 days 00:00:23.203000,MEDIUM,1.0,1.0,,,11.0,False,12
VET,5,Aston Martin,1.0,0 days 00:01:19.760000,79.76,,0 days 00:00:33.771000,0 days 00:00:22.928000,MEDIUM,1.0,1.0,,,12.0,False,12
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:20.271000,80.271,,0 days 00:00:33.878000,0 days 00:00:23.026000,HARD,1.0,1.0,,,13.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:20.376000,80.376,,0 days 00:00:32.472000,0 days 00:00:25.907000,SOFT,4.0,1.0,,0 days 00:34:22.946000,14.0,False,12
OCO,31,Alpine,1.0,0 days 00:01:20.716000,80.716,,0 days 00:00:34.639000,0 days 00:00:22.921000,MEDIUM,1.0,1.0,,,15.0,False,12
MAZ,9,Haas F1 Team,1.0,0 days 00:01:21.215000,81.215,,0 days 00:00:34.503000,0 days 00:00:22.987000,MEDIUM,1.0,1.0,,,16.0,False,12
MSC,47,Haas F1 Team,1.0,0 days 00:01:21.602000,81.602,,0 days 00:00:35.092000,0 days 00:00:22.926000,MEDIUM,1.0,1.0,,,17.0,False,12
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:23.170000,83.17,,0 days 00:00:37.804000,0 days 00:00:22.282000,MEDIUM,1.0,1.0,,,18.0,False,12
LAT,6,Williams,1.0,0 days 00:01:55.792000,115.792,,0 days 00:00:44.977000,0 days 00:00:47.582000,MEDIUM,1.0,1.0,,0 days 00:34:58.406000,19.0,False,12
GAS,10,AlphaTauri,1.0,0 days 00:02:03.661000,123.661,,0 days 00:00:51.869000,0 days 00:00:49.376000,SOFT,4.0,1.0,,0 days 00:35:05.286000,20.0,False,12
VER,33,Red Bull Racing,2.0,0 days 00:01:10.031000,70.031,0 days 00:00:17.733000,0 days 00:00:31.027000,0 days 00:00:21.271000,MEDIUM,7.0,1.0,,,1.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:10.511000,70.511,0 days 00:00:17.684000,0 days 00:00:31.312000,0 days 00:00:21.515000,MEDIUM,6.0,1.0,,,2.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:11.113000,71.113,0 days 00:00:17.790000,0 days 00:00:31.627000,0 days 00:00:21.696000,SOFT,5.0,1.0,,,3.0,True,1
PER,11,Red Bull Racing,2.0,0 days 00:01:11.136000,71.136,0 days 00:00:17.677000,0 days 00:00:31.591000,0 days 00:00:21.868000,SOFT,5.0,1.0,,,4.0,True,1
BOT,77,Mercedes,2.0,0 days 00:01:11.634000,71.634,0 days 00:00:17.838000,0 days 00:00:31.883000,0 days 00:00:21.913000,MEDIUM,5.0,1.0,,,5.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:11.745000,71.745,0 days 00:00:17.780000,0 days 00:00:31.923000,0 days 00:00:22.042000,SOFT,5.0,1.0,,,6.0,True,1
ALO,14,Alpine,2.0,0 days 00:01:12.211000,72.211,0 days 00:00:17.787000,0 days 00:00:32.257000,0 days 00:00:22.167000,SOFT,5.0,1.0,,,7.0,True,1
RUS,63,Williams,2.0,0 days 00:01:12.909000,72.909,0 days 00:00:17.896000,0 days 00:00:32.784000,0 days 00:00:22.229000,MEDIUM,2.0,1.0,,,8.0,True,1
RIC,3,McLaren,2.0,0 days 00:01:12.863000,72.863,0 days 00:00:18.104000,0 days 00:00:32.532000,0 days 00:00:22.227000,MEDIUM,2.0,1.0,,,9.0,True,1
TSU,22,AlphaTauri,2.0,0 days 00:01:13.388000,73.388,0 days 00:00:18.038000,0 days 00:00:32.941000,0 days 00:00:22.409000,SOFT,5.0,1.0,,,10.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:13.640000,73.64,0 days 00:00:18.171000,0 days 00:00:32.781000,0 days 00:00:22.688000,MEDIUM,2.0,1.0,,,11.0,True,1
VET,5,Aston Martin,2.0,0 days 00:01:13.886000,73.886,0 days 00:00:17.911000,0 days 00:00:33.250000,0 days 00:00:22.725000,MEDIUM,2.0,1.0,,,12.0,True,1
RAI,7,Alfa Romeo Racing,2.0,0 days 00:01:13.895000,73.895,0 days 00:00:18.083000,0 days 00:00:32.883000,0 days 00:00:22.929000,HARD,2.0,1.0,,,13.0,True,1
OCO,31,Alpine,2.0,0 days 00:01:14.030000,74.03,0 days 00:00:18.131000,0 days 00:00:32.829000,0 days 00:00:23.070000,MEDIUM,2.0,1.0,,,14.0,True,1
