Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:40.299000,100.299,,0 days 00:00:43.291000,0 days 00:00:30.504000,WET,1.0,1.0,,,1.0,False,1
BOT,77,Mercedes,1.0,0 days 00:01:42.194000,102.194,,0 days 00:00:43.559000,0 days 00:00:31.026000,WET,1.0,1.0,,,2.0,False,1
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:44.552000,104.552,,0 days 00:00:44.718000,0 days 00:00:31.916000,WET,1.0,1.0,,,3.0,False,1
VER,33,Red Bull Racing,1.0,0 days 00:01:45.105000,105.105,,0 days 00:00:44.672000,0 days 00:00:31.691000,WET,1.0,1.0,,,4.0,False,1
HUL,27,Renault,1.0,0 days 00:01:47.355000,107.355,,0 days 00:00:45.564000,0 days 00:00:31.850000,WET,1.0,1.0,,,5.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:48.183000,108.183,,0 days 00:00:45.370000,0 days 00:00:31.737000,WET,1.0,1.0,,,6.0,False,1
GRO,8,Haas F1 Team,1.0,0 days 00:01:50.199000,110.199,,0 days 00:00:47.351000,0 days 00:00:33.211000,WET,1.0,1.0,,,7.0,False,1
GAS,10,Red Bull Racing,1.0,0 days 00:01:51.390000,111.39,,0 days 00:00:47.155000,0 days 00:00:33.410000,WET,1.0,1.0,,,8.0,False,1
SAI,55,McLaren,1.0,0 days 00:01:52.114000,112.114,,0 days 00:00:48.091000,0 days 00:00:34.116000,WET,1.0,1.0,,,9.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:52.305000,112.305,,0 days 00:00:46.905000,0 days 00:00:33.803000,WET,1.0,1.0,,,10.0,False,1
PER,11,Racing Point,1.0,0 days 00:01:52.843000,112.843,,0 days 00:00:47.172000,0 days 00:00:34.137000,WET,1.0,1.0,,,11.0,False,1
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:53.253000,113.253,,0 days 00:00:47.246000,0 days 00:00:33.924000,WET,1.0,1.0,,,12.0,False,1
RIC,3,Renault,1.0,0 days 00:01:53.731000,113.731,,0 days 00:00:47.440000,0 days 00:00:33.776000,WET,1.0,1.0,,,13.0,False,1
VET,5,Ferrari,1.0,0 days 00:01:54.607000,114.607,,0 days 00:00:47.802000,0 days 00:00:34.081000,WET,1.0,1.0,,,14.0,False,1
STR,18,Racing Point,1.0,0 days 00:01:55.400000,115.4,,0 days 00:00:49.078000,0 days 00:00:34.184000,WET,1.0,1.0,,,15.0,False,1
ALB,23,Toro Rosso,1.0,0 days 00:01:56.302000,116.302,,0 days 00:00:48.441000,0 days 00:00:34.246000,WET,1.0,1.0,,,16.0,False,1
KVY,26,Toro Rosso,1.0,0 days 00:01:56.872000,116.872,,0 days 00:00:48.475000,0 days 00:00:34.240000,WET,1.0,1.0,,,17.0,False,1
