stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Ferrari,HARD,3.0,39.0,56.0,18,95.438,95.464,95.069
2,TSU,Racing Bulls,MEDIUM,4.0,48.0,55.0,8,96.607,96.498,95.871
3,PIA,McLaren,HARD,2.0,16.0,56.0,41,96.619,96.662,95.52
4,NOR,McLaren,HARD,2.0,17.0,54.0,38,96.659,96.702,95.454
5,LAW,Red Bull Racing,HARD,3.0,32.0,56.0,25,96.725,96.655,95.985
6,VER,Red Bull Racing,HARD,2.0,15.0,56.0,42,96.782,96.768,95.488
7,RUS,Mercedes,HARD,2.0,16.0,56.0,40,96.784,96.662,95.816
8,STR,Aston Martin,MEDIUM,2.0,38.0,56.0,19,96.789,96.883,96.044
9,TSU,Racing Bulls,HARD,3.0,37.0,45.0,9,96.842,96.889,96.499
10,BEA,Haas F1 Team,MEDIUM,2.0,28.0,56.0,29,96.892,96.792,96.363
11,HAD,Racing Bulls,HARD,3.0,35.0,56.0,22,96.986,96.964,95.868
12,LEC,Ferrari,HARD,2.0,17.0,56.0,40,97.005,97.09,96.157
13,ALB,Williams,HARD,2.0,22.0,56.0,35,97.198,97.249,96.254
14,BOR,Kick Sauber,HARD,3.0,28.0,55.0,28,97.26,97.17,95.874
15,OCO,Haas F1 Team,HARD,2.0,13.0,56.0,42,97.382,97.649,95.74
16,HAM,Ferrari,HARD,2.0,15.0,36.0,21,97.396,97.447,96.957
17,ANT,Mercedes,HARD,2.0,14.0,56.0,41,97.436,97.619,96.046
18,GAS,Alpine,HARD,2.0,12.0,56.0,43,97.738,97.868,96.425
19,SAI,Williams,HARD,2.0,19.0,56.0,38,97.743,97.76,96.779
20,PIA,McLaren,MEDIUM,1.0,2.0,13.0,10,97.875,97.926,97.539
21,LAW,Red Bull Racing,MEDIUM,2.0,20.0,29.0,10,97.894,97.854,97.626
22,DOO,Alpine,HARD,2.0,13.0,56.0,43,97.929,98.091,96.424
23,TSU,Racing Bulls,HARD,2.0,13.0,34.0,21,98.053,97.922,97.646
24,NOR,McLaren,MEDIUM,1.0,2.0,14.0,13,98.088,98.174,97.597
25,HAD,Racing Bulls,HARD,2.0,14.0,32.0,17,98.094,98.049,97.675
26,RUS,Mercedes,MEDIUM,1.0,2.0,13.0,11,98.145,98.375,97.463
27,HUL,Kick Sauber,HARD,2.0,22.0,55.0,34,98.176,97.896,97.275
28,LEC,Ferrari,MEDIUM,1.0,2.0,14.0,11,98.273,98.286,97.648
29,HAM,Ferrari,MEDIUM,1.0,2.0,12.0,10,98.315,98.363,97.802
30,VER,Red Bull Racing,MEDIUM,1.0,2.0,12.0,9,98.707,98.692,98.302
31,STR,Aston Martin,HARD,1.0,3.0,35.0,32,98.845,98.894,97.867
32,ALB,Williams,MEDIUM,1.0,3.0,19.0,16,98.894,98.988,98.311
33,ANT,Mercedes,MEDIUM,1.0,2.0,11.0,10,98.916,98.938,98.347
34,TSU,Racing Bulls,MEDIUM,1.0,2.0,10.0,8,98.957,98.918,98.748
35,BOR,Kick Sauber,HARD,2.0,3.0,23.0,20,99.078,99.099,97.965
36,HAD,Racing Bulls,MEDIUM,1.0,2.0,11.0,10,99.08,99.142,98.746
37,BEA,Haas F1 Team,HARD,1.0,3.0,25.0,22,99.098,99.116,98.371
38,OCO,Haas F1 Team,MEDIUM,1.0,2.0,10.0,9,99.115,99.106,98.906
39,GAS,Alpine,MEDIUM,1.0,2.0,9.0,8,99.146,99.144,98.528
40,SAI,Williams,MEDIUM,1.0,3.0,16.0,13,99.155,99.179,98.787
41,LAW,Red Bull Racing,HARD,1.0,2.0,15.0,13,99.352,99.342,98.801
42,DOO,Alpine,MEDIUM,1.0,3.0,10.0,8,99.419,99.44,99.179
43,HUL,Kick Sauber,MEDIUM,1.0,2.0,17.0,16,100.041,99.944,99.459
44,ALO,Aston Martin,MEDIUM,1.0,1.0,3.0,3,101.536,99.591,99.256
