Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
PIA,81,McLaren,1.0,0 days 00:01:35.268000,95.268,,0 days 00:00:41.939000,0 days 00:00:18.112000,MEDIUM,1.0,1.0,,,1.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:36.360000,96.36,,0 days 00:00:41.648000,0 days 00:00:18.305000,MEDIUM,1.0,1.0,,,2.0,False,1
NOR,1,McLaren,1.0,0 days 00:01:37.206000,97.206,,0 days 00:00:42.011000,0 days 00:00:18.104000,MEDIUM,1.0,1.0,,,3.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:37.823000,97.823,,0 days 00:00:42.185000,0 days 00:00:18.120000,MEDIUM,1.0,1.0,,,4.0,False,1
HAM,44,Ferrari,1.0,0 days 00:01:38.386000,98.386,,0 days 00:00:42.171000,0 days 00:00:18.146000,MEDIUM,1.0,1.0,,,5.0,False,1
ANT,12,Mercedes,1.0,0 days 00:01:38.784000,98.784,,0 days 00:00:42.420000,0 days 00:00:17.942000,MEDIUM,1.0,1.0,,,6.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:39.651000,99.651,,0 days 00:00:42.579000,0 days 00:00:18.221000,MEDIUM,1.0,1.0,,,7.0,False,1
HAD,6,Red Bull Racing,1.0,0 days 00:01:40.293000,100.293,,0 days 00:00:42.839000,0 days 00:00:18.232000,MEDIUM,1.0,1.0,,,8.0,False,1
LIN,41,Racing Bulls,1.0,0 days 00:01:40.660000,100.66,,0 days 00:00:43.187000,0 days 00:00:18.012000,MEDIUM,1.0,1.0,,,9.0,False,1
VER,3,Red Bull Racing,1.0,0 days 00:01:41.273000,101.273,,0 days 00:00:43.038000,0 days 00:00:18.111000,MEDIUM,1.0,1.0,,,10.0,False,1
OCO,31,Haas F1 Team,1.0,0 days 00:01:41.913000,101.913,,0 days 00:00:43.267000,0 days 00:00:18.305000,MEDIUM,1.0,1.0,,,11.0,False,1
LAW,30,Racing Bulls,1.0,0 days 00:01:42.498000,102.498,,0 days 00:00:43.518000,0 days 00:00:18.242000,MEDIUM,1.0,1.0,,,12.0,False,1
BOR,5,Audi,1.0,0 days 00:01:42.930000,102.93,,0 days 00:00:43.476000,0 days 00:00:18.277000,MEDIUM,1.0,1.0,,,13.0,False,1
COL,43,Alpine,1.0,0 days 00:01:43.160000,103.16,,0 days 00:00:43.590000,0 days 00:00:18.238000,MEDIUM,1.0,1.0,,,14.0,False,1
SAI,55,Williams,1.0,0 days 00:01:43.908000,103.908,,0 days 00:00:43.831000,0 days 00:00:18.356000,MEDIUM,1.0,1.0,,,15.0,False,1
BEA,87,Haas F1 Team,1.0,0 days 00:01:44.406000,104.406,,0 days 00:00:44.063000,0 days 00:00:18.181000,MEDIUM,1.0,1.0,,,16.0,False,1
ALB,23,Williams,1.0,0 days 00:01:45.225000,105.225,,0 days 00:00:44.394000,0 days 00:00:18.510000,MEDIUM,1.0,1.0,,,17.0,False,1
PER,11,Cadillac,1.0,0 days 00:01:45.730000,105.73,,0 days 00:00:44.598000,0 days 00:00:18.524000,MEDIUM,1.0,1.0,,,18.0,False,1
HUL,27,Audi,1.0,0 days 00:01:46.149000,106.149,,0 days 00:00:44.711000,0 days 00:00:18.748000,MEDIUM,1.0,1.0,,,19.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:47.044000,107.044,,0 days 00:00:45.219000,0 days 00:00:18.453000,MEDIUM,1.0,1.0,,,20.0,False,1
BOT,77,Cadillac,1.0,0 days 00:01:47.837000,107.837,,0 days 00:00:45.366000,0 days 00:00:18.503000,HARD,1.0,1.0,,,21.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:48.234000,108.234,,0 days 00:00:45.723000,0 days 00:00:18.803000,MEDIUM,1.0,1.0,,,22.0,False,1
PIA,81,McLaren,2.0,0 days 00:01:34.949000,94.949,0 days 00:00:34.349000,0 days 00:00:42.319000,0 days 00:00:18.281000,MEDIUM,2.0,1.0,,,1.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:35.126000,95.126,0 days 00:00:34.987000,0 days 00:00:42.055000,0 days 00:00:18.084000,MEDIUM,2.0,1.0,,,2.0,True,1
NOR,1,McLaren,2.0,0 days 00:01:34.905000,94.905,0 days 00:00:34.856000,0 days 00:00:42.120000,0 days 00:00:17.929000,MEDIUM,2.0,1.0,,,3.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:34.870000,94.87,0 days 00:00:34.783000,0 days 00:00:42.088000,0 days 00:00:17.999000,MEDIUM,2.0,1.0,,,4.0,True,1
ANT,12,Mercedes,2.0,0 days 00:01:34.475000,94.475,0 days 00:00:34.437000,0 days 00:00:42.202000,0 days 00:00:17.836000,MEDIUM,2.0,1.0,,,5.0,True,1
HAM,44,Ferrari,2.0,0 days 00:01:35.496000,95.496,0 days 00:00:35.461000,0 days 00:00:42.160000,0 days 00:00:17.875000,MEDIUM,2.0,1.0,,,6.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:35.436000,95.436,0 days 00:00:34.955000,0 days 00:00:42.458000,0 days 00:00:18.023000,MEDIUM,2.0,1.0,,,7.0,True,1
LIN,41,Racing Bulls,2.0,0 days 00:01:36.174000,96.174,0 days 00:00:35.265000,0 days 00:00:42.825000,0 days 00:00:18.084000,MEDIUM,2.0,1.0,,,8.0,True,1
VER,3,Red Bull Racing,2.0,0 days 00:01:36.628000,96.628,0 days 00:00:35.473000,0 days 00:00:42.663000,0 days 00:00:18.492000,MEDIUM,2.0,1.0,,,9.0,True,1
HAD,6,Red Bull Racing,2.0,0 days 00:01:38.261000,98.261,0 days 00:00:36.047000,0 days 00:00:43.462000,0 days 00:00:18.752000,MEDIUM,2.0,1.0,,,10.0,True,1
OCO,31,Haas F1 Team,2.0,0 days 00:01:36.654000,96.654,0 days 00:00:35.386000,0 days 00:00:42.561000,0 days 00:00:18.707000,MEDIUM,2.0,1.0,,,11.0,True,1
LAW,30,Racing Bulls,2.0,0 days 00:01:37.029000,97.029,0 days 00:00:35.662000,0 days 00:00:43.287000,0 days 00:00:18.080000,MEDIUM,2.0,1.0,,,12.0,True,1
BOR,5,Audi,2.0,0 days 00:01:37.158000,97.158,0 days 00:00:35.531000,0 days 00:00:42.947000,0 days 00:00:18.680000,MEDIUM,2.0,1.0,,,13.0,True,1
COL,43,Alpine,2.0,0 days 00:01:37.218000,97.218,0 days 00:00:35.765000,0 days 00:00:43.056000,0 days 00:00:18.397000,MEDIUM,2.0,1.0,,,14.0,True,1
