stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,ANT,Mercedes,HARD,2.0,28.0,53.0,26,93.003,92.918,92.432
2,ALB,Williams,MEDIUM,7.0,51.0,51.0,1,93.427,93.427,93.427
3,HAM,Ferrari,HARD,2.0,28.0,53.0,26,93.901,93.719,92.777
4,GAS,Alpine,HARD,2.0,28.0,53.0,26,94.115,94.04,93.691
5,VER,Red Bull Racing,HARD,2.0,28.0,53.0,26,94.124,93.98,93.552
6,LAW,Racing Bulls,HARD,2.0,28.0,53.0,26,94.786,94.795,94.23
7,HUL,Audi,HARD,2.0,28.0,53.0,26,94.8,94.532,93.732
8,ANT,Mercedes,MEDIUM,1.0,2.0,21.0,20,95.008,95.095,93.948
9,PIA,McLaren,MEDIUM,1.0,1.0,17.0,17,95.092,95.095,94.793
10,BOR,Audi,HARD,2.0,28.0,53.0,26,95.108,95.017,94.164
11,RUS,Mercedes,MEDIUM,1.0,1.0,20.0,20,95.135,95.01,94.469
12,RUS,Mercedes,HARD,2.0,23.0,53.0,27,95.206,93.485,92.549
13,SAI,Williams,HARD,2.0,28.0,53.0,26,95.24,95.089,94.514
14,LEC,Ferrari,MEDIUM,1.0,1.0,16.0,16,95.436,95.296,94.955
15,HAM,Ferrari,MEDIUM,1.0,1.0,21.0,21,95.444,95.355,94.876
16,NOR,McLaren,MEDIUM,1.0,1.0,15.0,15,95.512,95.315,94.905
17,BEA,Haas F1 Team,HARD,2.0,18.0,20.0,3,95.854,95.905,95.604
18,LEC,Ferrari,HARD,2.0,19.0,53.0,31,95.888,93.508,92.634
19,PIA,McLaren,HARD,2.0,20.0,53.0,30,95.919,93.511,92.996
20,GAS,Alpine,MEDIUM,1.0,1.0,21.0,21,95.98,95.837,95.436
21,NOR,McLaren,HARD,2.0,18.0,53.0,32,96.132,93.736,93.208
22,VER,Red Bull Racing,MEDIUM,1.0,1.0,21.0,21,96.143,95.755,95.535
23,OCO,Haas F1 Team,MEDIUM,1.0,1.0,18.0,18,96.814,96.572,95.822
24,BEA,Haas F1 Team,MEDIUM,1.0,2.0,15.0,14,96.869,96.764,96.291
25,ALB,Williams,HARD,2.0,24.0,44.0,18,96.946,95.531,94.969
26,LAW,Racing Bulls,MEDIUM,1.0,1.0,21.0,21,97.0,96.716,96.18
27,LIN,Racing Bulls,MEDIUM,1.0,1.0,17.0,17,97.017,96.534,96.039
28,OCO,Haas F1 Team,HARD,2.0,21.0,53.0,29,97.021,94.787,94.256
29,HAD,Red Bull Racing,MEDIUM,1.0,1.0,18.0,18,97.033,96.724,96.017
30,BOR,Audi,MEDIUM,1.0,1.0,21.0,21,97.046,96.651,95.825
31,HUL,Audi,MEDIUM,1.0,1.0,21.0,21,97.076,96.632,95.575
32,COL,Alpine,MEDIUM,1.0,1.0,16.0,16,97.198,96.772,96.428
33,HAD,Red Bull Racing,HARD,2.0,21.0,53.0,29,97.201,94.946,93.837
34,LIN,Racing Bulls,HARD,2.0,20.0,53.0,30,97.226,94.962,94.314
35,PER,Cadillac,HARD,2.0,23.0,53.0,28,97.27,96.233,95.637
36,SAI,Williams,MEDIUM,1.0,1.0,21.0,21,97.36,96.893,96.46
37,STR,Aston Martin,MEDIUM,3.0,28.0,29.0,2,97.366,97.366,97.217
38,ALO,Aston Martin,MEDIUM,3.0,28.0,52.0,25,97.411,97.337,96.221
39,COL,Alpine,HARD,2.0,19.0,53.0,31,97.424,95.25,94.512
40,ALB,Williams,MEDIUM,1.0,1.0,21.0,21,97.481,97.058,96.417
41,BOT,Cadillac,MEDIUM,2.0,25.0,52.0,28,98.285,97.092,96.269
42,PER,Cadillac,MEDIUM,1.0,1.0,20.0,20,98.468,97.98,97.605
43,STR,Aston Martin,MEDIUM,1.0,1.0,20.0,20,98.875,98.426,97.683
44,ALO,Aston Martin,MEDIUM,1.0,1.0,20.0,20,98.898,98.523,97.866
45,BOT,Cadillac,HARD,1.0,1.0,18.0,18,99.485,98.829,98.311
46,STR,Aston Martin,HARD,2.0,23.0,23.0,1,105.541,105.541,105.541
