stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,RAI,Ferrari,SOFT,3.0,40.0,70.0,30,81.63,81.393,80.292
2,RIC,Red Bull Racing,ULTRASOFT,2.0,46.0,70.0,24,81.966,81.641,80.012
3,VET,Ferrari,ULTRASOFT,2.0,41.0,70.0,28,82.101,82.294,80.056
4,HAM,Mercedes,SOFT,2.0,27.0,70.0,42,82.157,82.098,81.107
5,HUL,Renault,ULTRASOFT,3.0,52.0,69.0,18,82.596,82.565,81.261
6,GAS,Toro Rosso,SOFT,2.0,34.0,70.0,36,82.725,82.576,81.685
7,RAI,Ferrari,SOFT,2.0,16.0,37.0,22,82.804,82.67,82.046
8,HAM,Mercedes,ULTRASOFT,1.0,3.0,24.0,20,82.976,82.922,82.317
9,MAG,Haas F1 Team,SOFT,2.0,33.0,69.0,36,82.991,83.047,81.302
10,VET,Ferrari,SOFT,1.0,2.0,38.0,35,83.113,83.039,82.276
11,BOT,Mercedes,SOFT,2.0,17.0,70.0,52,83.141,82.8,81.736
12,RIC,Red Bull Racing,SOFT,1.0,2.0,43.0,40,83.468,83.002,81.977
13,ALO,McLaren,MEDIUM,2.0,41.0,69.0,27,83.517,83.002,82.09
14,OCO,Force India,ULTRASOFT,2.0,41.0,69.0,28,83.555,83.333,82.876
15,BOT,Mercedes,ULTRASOFT,1.0,2.0,14.0,11,83.662,83.666,83.149
16,RAI,Ferrari,ULTRASOFT,1.0,2.0,13.0,10,83.826,83.867,83.161
17,GRO,Haas F1 Team,SOFT,2.0,31.0,69.0,37,83.978,83.87,82.606
18,HAR,Toro Rosso,MEDIUM,2.0,26.0,69.0,43,84.111,84.07,82.612
19,SAI,Renault,MEDIUM,2.0,27.0,69.0,42,84.149,83.91,82.774
20,VAN,McLaren,MEDIUM,2.0,42.0,49.0,8,84.175,83.809,83.077
21,PER,Force India,SOFT,2.0,24.0,69.0,45,84.218,83.952,83.263
22,STR,Williams,ULTRASOFT,2.0,51.0,68.0,18,84.261,83.57,82.66
23,VER,Red Bull Racing,ULTRASOFT,1.0,2.0,5.0,4,84.312,84.322,83.985
24,GAS,Toro Rosso,ULTRASOFT,1.0,2.0,31.0,28,84.314,84.059,83.752
25,HUL,Renault,MEDIUM,2.0,25.0,49.0,24,84.624,84.486,83.741
26,MAG,Haas F1 Team,ULTRASOFT,1.0,2.0,30.0,27,84.631,84.357,83.694
27,VAN,McLaren,SOFT,1.0,2.0,39.0,36,84.644,84.348,83.369
28,ALO,McLaren,SOFT,1.0,2.0,38.0,36,84.807,84.409,83.283
29,HAM,Mercedes,nan,,1.0,2.0,2,84.944,84.944,83.184
30,GRO,Haas F1 Team,ULTRASOFT,1.0,2.0,28.0,26,85.039,84.729,83.188
31,SAI,Renault,SOFT,1.0,2.0,24.0,21,85.063,85.094,84.066
32,HAR,Toro Rosso,ULTRASOFT,1.0,2.0,23.0,20,85.229,85.14,84.389
33,SIR,Williams,MEDIUM,2.0,33.0,68.0,34,85.238,85.2,83.708
34,OCO,Force India,SOFT,1.0,2.0,38.0,35,85.246,84.868,84.264
35,HUL,Renault,SOFT,1.0,2.0,22.0,19,85.278,85.06,84.282
36,ERI,Sauber,MEDIUM,2.0,8.0,68.0,59,85.298,85.213,83.671
37,PER,Force India,ULTRASOFT,1.0,2.0,21.0,18,85.787,85.44,84.613
38,SIR,Williams,SOFT,1.0,2.0,30.0,28,86.06,85.695,84.901
39,STR,Williams,MEDIUM,1.0,2.0,46.0,43,86.081,85.748,85.108
40,ERI,Sauber,ULTRASOFT,1.0,2.0,5.0,3,87.371,87.069,86.975
41,BOT,Mercedes,nan,,1.0,1.0,1,87.778,87.778,87.778
42,VET,Ferrari,nan,,1.0,1.0,1,88.777,88.777,88.777
43,VER,Red Bull Racing,nan,,1.0,1.0,1,90.809,90.809,90.809
