Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:26.705000,86.705,,0 days 00:00:30.062000,0 days 00:00:23.430000,nan,,,,,1.0,False,
BOT,77,Mercedes,1.0,0 days 00:01:27.778000,87.778,,0 days 00:00:30.776000,0 days 00:00:23.488000,nan,,,,,2.0,False,
VET,5,Ferrari,1.0,0 days 00:01:28.777000,88.777,,0 days 00:00:31.178000,0 days 00:00:23.568000,nan,,,,,3.0,False,
RAI,7,Ferrari,1.0,0 days 00:01:29.795000,89.795,,0 days 00:00:31.763000,0 days 00:00:23.741000,nan,,,,,4.0,False,
VER,33,Red Bull Racing,1.0,0 days 00:01:30.809000,90.809,,0 days 00:00:31.741000,0 days 00:00:24.030000,nan,,,,,5.0,False,
GAS,10,Toro Rosso,1.0,0 days 00:01:31.753000,91.753,,0 days 00:00:31.898000,0 days 00:00:24.213000,nan,,,,,6.0,False,
MAG,20,Haas F1 Team,1.0,0 days 00:01:32.457000,92.457,,0 days 00:00:32.452000,0 days 00:00:24.193000,nan,,,,,7.0,False,
SAI,55,Renault,1.0,0 days 00:01:33.321000,93.321,,0 days 00:00:32.904000,0 days 00:00:24.370000,nan,,,,,8.0,False,
HAR,28,Toro Rosso,1.0,0 days 00:01:34.118000,94.118,,0 days 00:00:33.190000,0 days 00:00:24.507000,nan,,,,,9.0,False,
HUL,27,Renault,1.0,0 days 00:01:34.613000,94.613,,0 days 00:00:33.695000,0 days 00:00:24.331000,nan,,,,,10.0,False,
ALO,14,McLaren,1.0,0 days 00:01:35.438000,95.438,,0 days 00:00:34.001000,0 days 00:00:24.546000,nan,,,,,11.0,False,
GRO,8,Haas F1 Team,1.0,0 days 00:01:35.946000,95.946,,0 days 00:00:34.108000,0 days 00:00:24.653000,nan,,,,,12.0,False,
VAN,2,McLaren,1.0,0 days 00:01:36.520000,96.52,,0 days 00:00:34.414000,0 days 00:00:24.712000,nan,,,,,13.0,False,
OCO,31,Force India,1.0,0 days 00:01:37.181000,97.181,,0 days 00:00:34.584000,0 days 00:00:25.029000,nan,,,,,14.0,False,
PER,11,Force India,1.0,0 days 00:01:37.644000,97.644,,0 days 00:00:34.485000,0 days 00:00:25.139000,nan,,,,,15.0,False,
RIC,3,Red Bull Racing,1.0,0 days 00:01:38.170000,98.17,,0 days 00:00:35.154000,0 days 00:00:25.184000,nan,,,,,16.0,False,
SIR,35,Williams,1.0,0 days 00:01:38.634000,98.634,,0 days 00:00:35.465000,0 days 00:00:25.053000,nan,,,,,17.0,False,
ERI,9,Sauber,1.0,0 days 00:01:39.158000,99.158,,0 days 00:00:35,0 days 00:00:25.087000,nan,,,,,18.0,False,
STR,18,Williams,1.0,0 days 00:01:40.248000,100.248,,0 days 00:00:32.944000,0 days 00:00:25.393000,nan,,,0 days 00:07:09.557000,,19.0,False,
HAM,44,Mercedes,2.0,0 days 00:01:23.184000,83.184,0 days 00:00:29.843000,0 days 00:00:30.135000,0 days 00:00:23.206000,nan,,,,,1.0,True,
BOT,77,Mercedes,2.0,0 days 00:01:23.788000,83.788,0 days 00:00:29.681000,0 days 00:00:30.555000,0 days 00:00:23.552000,ULTRASOFT,1.0,1.0,,,2.0,True,
VET,5,Ferrari,2.0,0 days 00:01:24.222000,84.222,0 days 00:00:29.813000,0 days 00:00:30.817000,0 days 00:00:23.592000,SOFT,1.0,1.0,,,3.0,True,
