stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VET,Ferrari,SOFT,3.0,52.0,71.0,20,68.008,68.022,67.676
2,VER,Red Bull Racing,HARD,2.0,33.0,71.0,39,68.327,68.317,67.475
3,HAM,Mercedes,HARD,2.0,32.0,70.0,39,68.755,68.733,68.05
4,LEC,Ferrari,HARD,2.0,24.0,71.0,47,68.785,68.846,67.994
5,VET,Ferrari,HARD,2.0,23.0,49.0,27,68.82,68.749,68.345
6,BOT,Mercedes,HARD,2.0,23.0,71.0,48,69.046,68.985,68.565
7,RIC,Renault,SOFT,2.0,48.0,70.0,23,69.058,68.944,68.019
8,SAI,McLaren,HARD,2.0,43.0,70.0,27,69.318,68.967,68.117
9,GRO,Haas F1 Team,HARD,2.0,36.0,70.0,35,69.493,69.403,68.987
10,LEC,Ferrari,SOFT,1.0,2.0,21.0,18,69.493,69.509,69.227
11,VET,Ferrari,SOFT,1.0,4.0,20.0,16,69.522,69.486,69.073
12,GAS,Red Bull Racing,HARD,2.0,27.0,70.0,43,69.546,69.507,68.79
13,VER,Red Bull Racing,MEDIUM,1.0,5.0,30.0,26,69.563,69.38,69.144
14,NOR,McLaren,MEDIUM,2.0,27.0,70.0,44,69.565,69.578,68.699
15,ALB,Toro Rosso,HARD,2.0,37.0,70.0,34,69.596,69.212,68.946
16,HAM,Mercedes,MEDIUM,1.0,3.0,29.0,26,69.602,69.678,68.842
17,BOT,Mercedes,MEDIUM,1.0,2.0,20.0,17,69.648,69.628,69.411
18,PER,Racing Point,HARD,2.0,30.0,70.0,40,69.825,69.77,69.061
19,GIO,Alfa Romeo Racing,HARD,2.0,26.0,70.0,44,69.849,69.857,69.051
20,RAI,Alfa Romeo Racing,HARD,2.0,25.0,69.0,45,69.903,69.854,69.126
21,HUL,Renault,HARD,2.0,28.0,70.0,43,69.919,69.788,69.248
22,STR,Racing Point,HARD,2.0,27.0,70.0,43,69.969,69.816,69.288
23,MAG,Haas F1 Team,SOFT,4.0,64.0,69.0,6,70.012,69.881,68.903
24,KVY,Toro Rosso,HARD,2.0,34.0,70.0,37,70.036,70.011,69.498
25,NOR,McLaren,SOFT,1.0,3.0,24.0,20,70.465,70.437,69.914
26,SAI,McLaren,MEDIUM,1.0,3.0,40.0,37,70.523,70.408,69.595
27,RUS,Williams,HARD,2.0,29.0,69.0,40,70.534,70.36,69.926
28,MAG,Haas F1 Team,HARD,3.0,15.0,61.0,46,70.576,70.342,69.918
29,PER,Racing Point,MEDIUM,1.0,4.0,27.0,24,70.687,70.736,70.015
30,RIC,Renault,MEDIUM,1.0,3.0,45.0,41,70.688,70.613,70.021
31,GAS,Red Bull Racing,SOFT,1.0,3.0,24.0,21,70.714,70.792,70.102
32,RAI,Alfa Romeo Racing,SOFT,1.0,2.0,22.0,19,70.73,70.723,70.151
33,HUL,Renault,MEDIUM,1.0,5.0,25.0,21,70.772,70.748,70.224
34,GIO,Alfa Romeo Racing,SOFT,1.0,4.0,23.0,20,70.786,70.768,70.384
35,STR,Racing Point,MEDIUM,1.0,3.0,24.0,21,70.9,70.777,70.38
36,ALB,Toro Rosso,MEDIUM,1.0,3.0,34.0,30,70.945,70.62,70.226
37,GRO,Haas F1 Team,MEDIUM,1.0,4.0,33.0,29,71.358,71.17,70.527
38,KVY,Toro Rosso,MEDIUM,1.0,4.0,31.0,27,71.443,71.282,70.562
39,RUS,Williams,MEDIUM,1.0,4.0,26.0,22,71.7,71.69,71.062
40,KUB,Williams,HARD,2.0,21.0,68.0,47,71.906,71.545,70.964
41,KUB,Williams,MEDIUM,1.0,3.0,18.0,15,72.418,72.386,71.94
42,MAG,Haas F1 Team,SOFT,1.0,2.0,10.0,7,72.528,72.658,71.813
