circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,2020-07-05,2020-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,1,2020,13:10:00Z,https://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,2020
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,2020-07-12,2020-spielberg,Styrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,2,2020,13:10:00Z,https://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,2020
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2020-07-19,2020-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,3,2020,13:10:00Z,https://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,2020
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2020-08-02,2020-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,4,2020,13:10:00Z,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,2020
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2020-08-09,2020-silverstone,70th Anniversary Grand Prix,silverstone,52.0786,Silverstone,-1.01694,5,2020,13:10:00Z,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,2020
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2020-08-16,2020-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,6,2020,13:10:00Z,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,2020
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2020-08-30,2020-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,7,2020,13:10:00Z,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,2020
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2020-09-06,2020-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,8,2020,13:10:00Z,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,2020
mugello,Autodromo Internazionale del Mugello,https://en.wikipedia.org/wiki/Mugello_Circuit,Italy,2020-09-13,2020-mugello,Tuscan Grand Prix,mugello,43.9975,Mugello,11.3719,9,2020,13:10:00Z,https://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,2020
sochi,Sochi Autodrom,https://en.wikipedia.org/wiki/Sochi_Autodrom,Russia,2020-09-27,2020-sochi,Russian Grand Prix,sochi,43.4057,Sochi,39.9578,10,2020,11:10:00Z,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,2020
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,2020-10-11,2020-n-rburg,Eifel Grand Prix,n-rburg,50.3356,Nürburg,6.9475,11,2020,13:10:00Z,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,2020
portimao,Autódromo Internacional do Algarve,https://en.wikipedia.org/wiki/Algarve_International_Circuit,Portugal,2020-10-25,2020-portim-o,Portuguese Grand Prix,portim-o,37.227,Portimão,-8.6267,12,2020,12:10:00Z,https://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,2020
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,2020-11-01,2020-imola,Emilia Romagna Grand Prix,imola,44.3439,Imola,11.7167,13,2020,12:10:00Z,https://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,2020
istanbul,Istanbul Park,https://en.wikipedia.org/wiki/Istanbul_Park,Turkey,2020-11-15,2020-istanbul,Turkish Grand Prix,istanbul,40.9517,Istanbul,29.405,14,2020,10:10:00Z,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,2020
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2020-11-29,2020-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,15,2020,14:10:00Z,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,2020
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2020-12-06,2020-sakhir,Sakhir Grand Prix,sakhir,26.0325,Sakhir,50.5106,16,2020,17:10:00Z,https://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,2020
yas_marina,Yas Marina Circuit,https://en.wikipedia.org/wiki/Yas_Marina_Circuit,UAE,2020-12-13,2020-abu-dhabi,Abu Dhabi Grand Prix,abu-dhabi,24.4672,Abu Dhabi,54.6031,17,2020,13:10:00Z,https://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,2020
