stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,PER,Red Bull Racing,SOFT,5.0,50.0,51.0,2,89.95,89.95,88.617
2,HAM,Mercedes,HARD,3.0,29.0,52.0,24,90.776,90.785,89.699
3,GAS,AlphaTauri,SOFT,4.0,48.0,52.0,5,90.918,90.74,90.266
4,LEC,Ferrari,HARD,3.0,31.0,52.0,22,91.522,91.474,90.569
5,BOT,Mercedes,HARD,3.0,24.0,52.0,29,91.587,91.473,90.524
6,PER,Red Bull Racing,MEDIUM,4.0,40.0,47.0,8,91.973,92.182,90.958
7,SAI,Ferrari,HARD,3.0,30.0,52.0,23,91.988,91.868,91.223
8,NOR,McLaren,HARD,3.0,23.0,52.0,29,92.129,92.047,91.42
9,RIC,McLaren,HARD,3.0,22.0,52.0,31,92.281,92.42,91.284
10,LEC,Ferrari,MEDIUM,2.0,5.0,28.0,22,92.483,92.386,91.958
11,HAM,Mercedes,MEDIUM,2.0,5.0,26.0,20,92.582,92.642,91.854
12,TSU,AlphaTauri,HARD,3.0,32.0,52.0,21,92.627,92.942,90.826
13,GAS,AlphaTauri,HARD,3.0,30.0,45.0,16,92.81,92.794,92.109
14,ALO,Alpine,HARD,3.0,26.0,52.0,27,92.88,92.901,91.698
15,OCO,Alpine,HARD,3.0,21.0,52.0,32,92.882,92.842,92.21
16,STR,Aston Martin,HARD,3.0,25.0,52.0,28,92.944,93.054,91.992
17,PER,Red Bull Racing,MEDIUM,3.0,20.0,37.0,18,92.973,93.09,92.062
18,BOT,Mercedes,MEDIUM,2.0,7.0,21.0,15,92.98,93.096,92.409
19,NOR,McLaren,MEDIUM,2.0,5.0,20.0,15,93.004,93.165,92.293
20,SAI,Ferrari,MEDIUM,2.0,5.0,27.0,22,93.174,93.471,91.819
21,RUS,Williams,HARD,3.0,20.0,51.0,32,93.274,93.28,92.049
22,LAT,Williams,HARD,3.0,21.0,51.0,31,93.307,93.253,92.477
23,RAI,Alfa Romeo Racing,HARD,3.0,20.0,51.0,31,93.321,93.331,91.895
24,GIO,Alfa Romeo Racing,HARD,3.0,25.0,51.0,27,93.327,93.257,92.346
25,VET,Aston Martin,HARD,3.0,20.0,39.0,20,93.433,93.448,93.059
26,RIC,McLaren,MEDIUM,2.0,7.0,19.0,13,93.727,93.757,93.389
27,GAS,AlphaTauri,MEDIUM,2.0,6.0,27.0,22,93.927,94.244,92.764
28,ALO,Alpine,MEDIUM,2.0,6.0,23.0,18,93.947,93.773,92.95
29,STR,Aston Martin,MEDIUM,2.0,6.0,22.0,17,94.074,94.191,93.285
30,TSU,AlphaTauri,MEDIUM,2.0,6.0,29.0,24,94.081,94.218,92.577
31,MAZ,Haas F1 Team,HARD,3.0,27.0,51.0,25,94.144,94.066,92.909
32,MSC,Haas F1 Team,HARD,3.0,26.0,51.0,26,94.236,93.965,92.862
33,PER,Red Bull Racing,HARD,2.0,7.0,17.0,11,94.519,94.57,94.058
34,OCO,Alpine,MEDIUM,2.0,6.0,18.0,13,94.527,94.593,93.975
35,VET,Aston Martin,MEDIUM,2.0,6.0,17.0,12,94.606,94.575,94.168
36,GIO,Alfa Romeo Racing,MEDIUM,2.0,6.0,22.0,17,94.639,94.635,93.478
37,RAI,Alfa Romeo Racing,MEDIUM,2.0,5.0,17.0,13,94.837,94.788,94.142
38,LAT,Williams,MEDIUM,2.0,6.0,18.0,13,94.962,94.897,94.273
39,RUS,Williams,MEDIUM,2.0,6.0,17.0,12,94.974,94.816,94.122
40,MAZ,Haas F1 Team,MEDIUM,2.0,6.0,24.0,19,96.219,96.152,94.736
41,MSC,Haas F1 Team,MEDIUM,2.0,6.0,23.0,18,96.231,96.086,95.387
