stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,PER,Red Bull Racing,SOFT,6.0,71.0,71.0,1,71.01,71.01,71.01
2,HAM,Mercedes,HARD,5.0,45.0,71.0,27,72.926,72.834,71.982
3,SAI,Ferrari,HARD,5.0,55.0,71.0,17,73.065,73.005,72.71
4,LEC,Ferrari,HARD,5.0,54.0,71.0,18,73.184,73.073,72.822
5,PER,Red Bull Racing,HARD,5.0,44.0,68.0,25,73.194,73.189,72.376
6,BOT,Mercedes,HARD,5.0,43.0,71.0,29,73.228,73.201,72.526
7,VER,Red Bull Racing,HARD,5.0,42.0,71.0,30,73.361,73.298,72.486
8,BOT,Mercedes,HARD,4.0,32.0,40.0,9,73.43,73.53,73.002
9,PER,Red Bull Racing,HARD,4.0,31.0,41.0,11,73.614,73.582,73.485
10,RAI,Alfa Romeo Racing,MEDIUM,5.0,54.0,70.0,17,73.747,73.782,72.621
11,VET,Aston Martin,MEDIUM,5.0,57.0,70.0,14,73.855,73.838,73.634
12,MSC,Haas F1 Team,MEDIUM,6.0,63.0,69.0,7,74.244,74.182,73.793
13,GAS,AlphaTauri,HARD,5.0,53.0,70.0,18,74.314,74.086,73.227
14,LEC,Ferrari,MEDIUM,4.0,29.0,51.0,22,74.479,74.484,73.989
15,SAI,Ferrari,MEDIUM,4.0,28.0,52.0,24,74.517,74.442,74.032
16,HAM,Mercedes,HARD,4.0,28.0,42.0,15,74.574,73.47,73.162
17,VER,Red Bull Racing,MEDIUM,3.0,10.0,26.0,14,74.619,74.578,74.314
18,NOR,McLaren,HARD,6.0,39.0,70.0,32,74.7,74.529,73.761
19,GAS,AlphaTauri,HARD,4.0,27.0,50.0,23,74.754,74.713,74.297
20,HAM,Mercedes,MEDIUM,3.0,10.0,25.0,13,74.814,74.607,74.3
21,RIC,McLaren,HARD,4.0,32.0,48.0,17,74.926,74.787,74.443
22,ALO,Alpine,HARD,4.0,36.0,70.0,35,74.985,74.556,73.922
23,VER,Red Bull Racing,HARD,4.0,29.0,39.0,11,75.017,73.501,73.14
24,GIO,Alfa Romeo Racing,MEDIUM,5.0,44.0,70.0,27,75.137,75.037,74.227
25,RUS,Williams,HARD,5.0,43.0,70.0,28,75.155,75.022,74.355
26,RAI,Alfa Romeo Racing,HARD,4.0,31.0,51.0,21,75.162,75.054,74.15
27,OCO,Alpine,HARD,4.0,32.0,70.0,39,75.176,75.031,74.43
28,LAT,Williams,HARD,5.0,41.0,70.0,30,75.184,74.871,74.616
29,BOT,Mercedes,MEDIUM,3.0,10.0,29.0,17,75.187,75.139,74.322
