stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,SAI,Williams,SOFT,3.0,48.0,55.0,8,80.989,80.967,80.098
2,PIA,McLaren,SOFT,3.0,49.0,69.0,21,81.064,80.788,80.422
3,BEA,Haas F1 Team,SOFT,3.0,50.0,69.0,20,81.184,81.204,80.705
4,ANT,Mercedes,SOFT,3.0,49.0,69.0,21,81.227,81.047,80.826
5,VER,Red Bull Racing,SOFT,2.0,39.0,69.0,31,81.365,81.291,81.108
6,HAM,Ferrari,SOFT,3.0,49.0,69.0,21,81.416,81.315,80.601
7,RUS,Mercedes,SOFT,3.0,50.0,69.0,20,81.503,81.356,80.052
8,NOR,McLaren,MEDIUM,2.0,36.0,69.0,34,81.533,81.542,80.764
9,SAI,Williams,SOFT,4.0,58.0,67.0,10,81.553,81.577,81.145
10,ALB,Williams,SOFT,2.0,43.0,68.0,26,81.762,81.729,80.48
11,COL,Alpine,SOFT,2.0,50.0,67.0,18,81.783,81.752,81.342
12,LEC,Ferrari,MEDIUM,2.0,33.0,69.0,37,81.999,81.956,81.588
13,STR,Aston Martin,SOFT,3.0,45.0,68.0,24,82.031,82.044,80.593
14,TSU,Red Bull Racing,SOFT,2.0,38.0,71.0,32,82.079,82.048,81.486
15,BOR,Kick Sauber,SOFT,2.0,39.0,71.0,32,82.163,82.047,81.121
16,RUS,Mercedes,MEDIUM,2.0,27.0,47.0,21,82.271,82.297,81.342
17,PIA,McLaren,MEDIUM,2.0,26.0,46.0,21,82.311,82.329,81.533
18,HAM,Ferrari,MEDIUM,2.0,25.0,46.0,22,82.371,82.294,81.711
19,BEA,Haas F1 Team,MEDIUM,2.0,26.0,47.0,22,82.422,82.427,81.809
20,HAD,Racing Bulls,SOFT,2.0,36.0,68.0,32,82.435,82.171,81.714
21,OCO,Haas F1 Team,MEDIUM,2.0,29.0,71.0,41,82.535,82.381,81.869
22,NOR,McLaren,SOFT,1.0,2.0,32.0,31,82.541,82.45,82.076
23,STR,Aston Martin,MEDIUM,2.0,28.0,42.0,15,82.547,82.458,82.079
24,ANT,Mercedes,MEDIUM,2.0,24.0,46.0,23,82.548,82.477,81.845
25,ALO,Aston Martin,MEDIUM,2.0,22.0,33.0,12,82.63,82.622,81.708
26,SAI,Williams,SOFT,2.0,19.0,45.0,27,82.671,82.713,81.69
27,GAS,Alpine,SOFT,2.0,35.0,68.0,34,82.888,82.689,82.271
28,LEC,Ferrari,SOFT,1.0,2.0,29.0,28,82.983,82.863,82.475
29,HAM,Ferrari,SOFT,1.0,2.0,22.0,20,82.998,82.921,82.546
30,BEA,Haas F1 Team,SOFT,1.0,2.0,23.0,21,83.126,83.046,82.696
31,ANT,Mercedes,SOFT,1.0,2.0,21.0,19,83.242,83.226,82.774
32,RUS,Mercedes,SOFT,1.0,2.0,24.0,22,83.252,83.315,82.622
33,VER,Red Bull Racing,MEDIUM,1.0,2.0,36.0,34,83.263,83.268,82.538
34,PIA,McLaren,SOFT,1.0,2.0,23.0,21,83.308,83.277,82.892
35,OCO,Haas F1 Team,SOFT,1.0,2.0,26.0,24,83.732,83.806,82.908
36,TSU,Red Bull Racing,MEDIUM,1.0,2.0,35.0,33,83.806,83.693,82.832
37,STR,Aston Martin,SOFT,1.0,3.0,25.0,23,83.831,83.793,82.898
38,ALO,Aston Martin,SOFT,1.0,3.0,19.0,17,83.919,84.076,82.884
39,BOR,Kick Sauber,MEDIUM,1.0,2.0,35.0,33,83.95,84.003,83.231
40,HAD,Racing Bulls,MEDIUM,1.0,2.0,33.0,32,84.005,83.972,82.974
41,SAI,Williams,MEDIUM,1.0,2.0,16.0,13,84.01,84.097,83.322
42,ALB,Williams,HARD,1.0,3.0,40.0,38,84.054,83.968,83.332
43,HUL,Kick Sauber,SOFT,1.0,3.0,24.0,22,84.277,84.206,83.091
44,COL,Alpine,HARD,1.0,2.0,47.0,46,84.458,84.403,83.59
45,GAS,Alpine,MEDIUM,1.0,3.0,32.0,30,84.647,84.559,83.831
46,LAW,Racing Bulls,HARD,2.0,4.0,4.0,1,85.124,85.124,85.124
47,LAW,Racing Bulls,SOFT,1.0,1.0,1.0,1,93.774,93.774,93.774
