circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2002-03-03,2002-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,2002,,https://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,2002
sepang,Sepang International Circuit,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Malaysia,2002-03-17,2002-kuala-lumpur,Malaysian Grand Prix,kuala-lumpur,2.76083,Kuala Lumpur,101.738,2,2002,,https://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,2002
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,2002-03-31,2002-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,3,2002,,https://en.wikipedia.org/wiki/2002_Brazilian_Grand_Prix,2002
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,2002-04-14,2002-imola,San Marino Grand Prix,imola,44.3439,Imola,11.7167,4,2002,,https://en.wikipedia.org/wiki/2002_San_Marino_Grand_Prix,2002
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2002-04-28,2002-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,5,2002,,https://en.wikipedia.org/wiki/2002_Spanish_Grand_Prix,2002
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,2002-05-12,2002-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,6,2002,,https://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix,2002
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2002-05-26,2002-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,7,2002,,https://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix,2002
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2002-06-09,2002-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,8,2002,,https://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix,2002
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,2002-06-23,2002-n-rburg,European Grand Prix,n-rburg,50.3356,Nürburg,6.9475,9,2002,,https://en.wikipedia.org/wiki/2002_European_Grand_Prix,2002
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2002-07-07,2002-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,10,2002,,https://en.wikipedia.org/wiki/2002_British_Grand_Prix,2002
magny_cours,Circuit de Nevers Magny-Cours,https://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,France,2002-07-21,2002-magny-cours,French Grand Prix,magny-cours,46.8642,Magny Cours,3.16361,11,2002,,https://en.wikipedia.org/wiki/2002_French_Grand_Prix,2002
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,2002-07-28,2002-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,12,2002,,https://en.wikipedia.org/wiki/2002_German_Grand_Prix,2002
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2002-08-18,2002-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,13,2002,,https://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix,2002
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2002-09-01,2002-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,14,2002,,https://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,2002
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2002-09-15,2002-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,15,2002,,https://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,2002
indianapolis,Indianapolis Motor Speedway,https://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,USA,2002-09-29,2002-indianapolis,United States Grand Prix,indianapolis,39.795,Indianapolis,-86.2347,16,2002,,https://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,2002
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,2002-10-13,2002-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,17,2002,,https://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix,2002
