Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VET,5,Ferrari,1.0,0 days 00:01:34.886000,94.886,,0 days 00:00:37.545000,0 days 00:00:25.481000,nan,,,,,1.0,False,21
BOT,77,Mercedes,1.0,0 days 00:01:36.818000,96.818,,0 days 00:00:38.451000,0 days 00:00:25.828000,nan,,,,,2.0,False,21
VER,33,Red Bull Racing,1.0,0 days 00:01:38.960000,98.96,,0 days 00:00:38.724000,0 days 00:00:25.632000,nan,,,,,3.0,False,21
RAI,7,Ferrari,1.0,0 days 00:01:40.019000,100.019,,0 days 00:00:39.541000,0 days 00:00:25.633000,nan,,,,,4.0,False,21
RIC,3,Red Bull Racing,1.0,0 days 00:01:40.783000,100.783,,0 days 00:00:40.309000,0 days 00:00:25.850000,nan,,,,,5.0,False,21
HUL,27,Renault,1.0,0 days 00:01:41.799000,101.799,,0 days 00:00:40.359000,0 days 00:00:26.150000,nan,,,,,6.0,False,21
LEC,16,Sauber,1.0,0 days 00:01:42.640000,102.64,,0 days 00:00:39.946000,0 days 00:00:26.554000,nan,,,,,7.0,False,21
OCO,31,Force India,1.0,0 days 00:01:43.209000,103.209,,0 days 00:00:40.448000,0 days 00:00:26.601000,nan,,,,,8.0,False,21
SAI,55,Renault,1.0,0 days 00:01:43.739000,103.739,,0 days 00:00:40.858000,0 days 00:00:26.494000,nan,,,,,9.0,False,21
MAG,20,Haas F1 Team,1.0,0 days 00:01:44.840000,104.84,,0 days 00:00:41.979000,0 days 00:00:26.507000,nan,,,,,10.0,False,21
ALO,14,McLaren,1.0,0 days 00:01:45.688000,105.688,,0 days 00:00:41.859000,0 days 00:00:26.883000,nan,,,,,11.0,False,21
GAS,10,Toro Rosso,1.0,0 days 00:01:46.132000,106.132,,0 days 00:00:42.041000,0 days 00:00:27.412000,nan,,,,,12.0,False,21
GRO,8,Haas F1 Team,1.0,0 days 00:01:46.494000,106.494,,0 days 00:00:42.703000,0 days 00:00:27.041000,nan,,,,,13.0,False,21
ERI,9,Sauber,1.0,0 days 00:01:46.890000,106.89,,0 days 00:00:42.613000,0 days 00:00:27.070000,nan,,,,,14.0,False,21
VAN,2,McLaren,1.0,0 days 00:01:47.419000,107.419,,0 days 00:00:42.532000,0 days 00:00:27.221000,nan,,,,,15.0,False,21
SIR,35,Williams,1.0,0 days 00:01:48.019000,108.019,,0 days 00:00:41.726000,0 days 00:00:27.254000,nan,,,0 days 00:07:26.758000,,16.0,False,21
HAM,44,Mercedes,1.0,0 days 00:01:48.599000,108.599,,0 days 00:00:40.485000,0 days 00:00:27.220000,nan,,,,,17.0,False,21
STR,18,Williams,1.0,0 days 00:01:49.047000,109.047,,0 days 00:00:41.337000,0 days 00:00:27.930000,nan,,,0 days 00:07:28.181000,,18.0,False,21
PER,11,Force India,1.0,0 days 00:01:57.814000,117.814,,0 days 00:00:38.886000,0 days 00:00:25.794000,nan,,,,,19.0,False,21
HAR,28,Toro Rosso,1.0,0 days 00:02:54.472000,174.472,,0 days 00:00:46.262000,0 days 00:00:30.246000,nan,,,0 days 00:08:25.638000,0 days 00:10:06.276000,20.0,False,21
VET,5,Ferrari,2.0,0 days 00:01:32.918000,92.918,0 days 00:00:29.696000,0 days 00:00:37.802000,0 days 00:00:25.420000,nan,,,,,1.0,True,21
BOT,77,Mercedes,2.0,0 days 00:01:34.460000,94.46,0 days 00:00:30.073000,0 days 00:00:38.731000,0 days 00:00:25.656000,SOFT,4.0,1.0,,,2.0,True,12
VER,33,Red Bull Racing,2.0,0 days 00:01:34.366000,94.366,0 days 00:00:30.411000,0 days 00:00:38.236000,0 days 00:00:25.719000,SOFT,4.0,1.0,,,3.0,True,12
RAI,7,Ferrari,2.0,0 days 00:01:34.290000,94.29,0 days 00:00:29.613000,0 days 00:00:38.892000,0 days 00:00:25.785000,SOFT,4.0,1.0,,,4.0,True,12
RIC,3,Red Bull Racing,2.0,0 days 00:01:34.422000,94.422,0 days 00:00:30.099000,0 days 00:00:38.581000,0 days 00:00:25.742000,SOFT,4.0,1.0,,,5.0,True,12
HUL,27,Renault,2.0,0 days 00:01:35.432000,95.432,0 days 00:00:30.323000,0 days 00:00:38.990000,0 days 00:00:26.119000,MEDIUM,1.0,1.0,,,6.0,True,12
LEC,16,Sauber,2.0,0 days 00:01:35.725000,95.725,0 days 00:00:30.106000,0 days 00:00:39.338000,0 days 00:00:26.281000,SOFT,6.0,1.0,,,7.0,True,12
OCO,31,Force India,2.0,0 days 00:01:36.410000,96.41,0 days 00:00:30.584000,0 days 00:00:39.451000,0 days 00:00:26.375000,SOFT,4.0,1.0,,,8.0,True,12
SAI,55,Renault,2.0,0 days 00:01:36.714000,96.714,0 days 00:00:30.683000,0 days 00:00:39.550000,0 days 00:00:26.481000,MEDIUM,1.0,1.0,,,9.0,True,12
MAG,20,Haas F1 Team,2.0,0 days 00:01:36.991000,96.991,0 days 00:00:30.480000,0 days 00:00:40.189000,0 days 00:00:26.322000,SOFT,4.0,1.0,,,10.0,True,12
ALO,14,McLaren,2.0,0 days 00:01:36.900000,96.9,0 days 00:00:30.128000,0 days 00:00:40.140000,0 days 00:00:26.632000,SOFT,1.0,1.0,,,11.0,True,12
GAS,10,Toro Rosso,2.0,0 days 00:01:37.156000,97.156,0 days 00:00:30.678000,0 days 00:00:39.770000,0 days 00:00:26.708000,SOFT,1.0,1.0,,,12.0,True,12
GRO,8,Haas F1 Team,2.0,0 days 00:01:37.831000,97.831,0 days 00:00:30.898000,0 days 00:00:39.849000,0 days 00:00:27.084000,SOFT,4.0,1.0,,,13.0,True,12
ERI,9,Sauber,2.0,0 days 00:01:37.975000,97.975,0 days 00:00:30.577000,0 days 00:00:40.834000,0 days 00:00:26.564000,SOFT,1.0,1.0,,,14.0,True,12
HAM,44,Mercedes,2.0,0 days 00:01:36.761000,96.761,0 days 00:00:30.512000,0 days 00:00:40.434000,0 days 00:00:25.815000,SOFT,5.0,1.0,,,15.0,True,12
VAN,2,McLaren,2.0,0 days 00:01:38.833000,98.833,0 days 00:00:30.974000,0 days 00:00:40.721000,0 days 00:00:27.138000,SOFT,1.0,1.0,,,16.0,True,12
SIR,35,Williams,2.0,0 days 00:01:39.349000,99.349,0 days 00:00:30.968000,0 days 00:00:41.385000,0 days 00:00:26.996000,SOFT,1.0,1.0,,,17.0,True,12
STR,18,Williams,2.0,0 days 00:01:39.343000,99.343,0 days 00:00:30.791000,0 days 00:00:41.170000,0 days 00:00:27.382000,MEDIUM,1.0,1.0,,,18.0,True,12
PER,11,Force India,2.0,0 days 00:01:35.283000,95.283,0 days 00:00:30.034000,0 days 00:00:38.817000,0 days 00:00:26.432000,SOFT,1.0,1.0,,,19.0,True,12
VET,5,Ferrari,3.0,0 days 00:01:32.723000,92.723,0 days 00:00:29.537000,0 days 00:00:37.802000,0 days 00:00:25.384000,SOFT,4.0,1.0,,,1.0,True,12
BOT,77,Mercedes,3.0,0 days 00:01:33.267000,93.267,0 days 00:00:29.715000,0 days 00:00:37.980000,0 days 00:00:25.572000,SOFT,5.0,1.0,,,2.0,True,12
VER,33,Red Bull Racing,3.0,0 days 00:01:33.951000,93.951,0 days 00:00:29.957000,0 days 00:00:38.141000,0 days 00:00:25.853000,SOFT,5.0,1.0,,,3.0,True,12
RAI,7,Ferrari,3.0,0 days 00:01:33.735000,93.735,0 days 00:00:29.427000,0 days 00:00:38.374000,0 days 00:00:25.934000,SOFT,5.0,1.0,,,4.0,True,12
RIC,3,Red Bull Racing,3.0,0 days 00:01:33.976000,93.976,0 days 00:00:29.983000,0 days 00:00:38.371000,0 days 00:00:25.622000,SOFT,5.0,1.0,,,5.0,True,12
HUL,27,Renault,3.0,0 days 00:01:34.933000,94.933,0 days 00:00:30.123000,0 days 00:00:38.677000,0 days 00:00:26.133000,MEDIUM,2.0,1.0,,,6.0,True,12
LEC,16,Sauber,3.0,0 days 00:01:35.209000,95.209,0 days 00:00:30.037000,0 days 00:00:38.999000,0 days 00:00:26.173000,SOFT,7.0,1.0,,,7.0,True,12
OCO,31,Force India,3.0,0 days 00:01:35.408000,95.408,0 days 00:00:30.349000,0 days 00:00:38.926000,0 days 00:00:26.133000,SOFT,5.0,1.0,,,8.0,True,12
SAI,55,Renault,3.0,0 days 00:01:35.366000,95.366,0 days 00:00:30.247000,0 days 00:00:39.150000,0 days 00:00:25.969000,MEDIUM,2.0,1.0,,,9.0,True,12
MAG,20,Haas F1 Team,3.0,0 days 00:01:35.820000,95.82,0 days 00:00:30.365000,0 days 00:00:39.224000,0 days 00:00:26.231000,SOFT,5.0,1.0,,,10.0,True,12
ALO,14,McLaren,3.0,0 days 00:01:35.875000,95.875,0 days 00:00:30.228000,0 days 00:00:39.170000,0 days 00:00:26.477000,SOFT,2.0,1.0,,,11.0,True,12
GAS,10,Toro Rosso,3.0,0 days 00:01:36.052000,96.052,0 days 00:00:30.272000,0 days 00:00:39.437000,0 days 00:00:26.343000,SOFT,2.0,1.0,,,12.0,True,12
GRO,8,Haas F1 Team,3.0,0 days 00:01:36.056000,96.056,0 days 00:00:30.381000,0 days 00:00:39.277000,0 days 00:00:26.398000,SOFT,5.0,1.0,,,13.0,True,12
HAM,44,Mercedes,3.0,0 days 00:01:35.486000,95.486,0 days 00:00:29.991000,0 days 00:00:39.057000,0 days 00:00:26.438000,SOFT,6.0,1.0,,,14.0,True,12
ERI,9,Sauber,3.0,0 days 00:01:36.953000,96.953,0 days 00:00:30.350000,0 days 00:00:40.243000,0 days 00:00:26.360000,SOFT,2.0,1.0,,,15.0,True,12
VAN,2,McLaren,3.0,0 days 00:01:36.697000,96.697,0 days 00:00:30.586000,0 days 00:00:39.747000,0 days 00:00:26.364000,SOFT,2.0,1.0,,,16.0,True,12
SIR,35,Williams,3.0,0 days 00:01:37.560000,97.56,0 days 00:00:30.383000,0 days 00:00:40.253000,0 days 00:00:26.924000,SOFT,2.0,1.0,,,17.0,True,12
STR,18,Williams,3.0,0 days 00:01:37.575000,97.575,0 days 00:00:30.689000,0 days 00:00:40.032000,0 days 00:00:26.854000,MEDIUM,2.0,1.0,,,18.0,True,12
PER,11,Force India,3.0,0 days 00:01:34.485000,94.485,0 days 00:00:29.858000,0 days 00:00:38.582000,0 days 00:00:26.045000,SOFT,2.0,1.0,,,19.0,True,12
VET,5,Ferrari,4.0,0 days 00:01:33.108000,93.108,0 days 00:00:29.773000,0 days 00:00:37.917000,0 days 00:00:25.418000,SOFT,5.0,1.0,,,1.0,False,1
BOT,77,Mercedes,4.0,0 days 00:01:33.616000,93.616,0 days 00:00:29.854000,0 days 00:00:38.142000,0 days 00:00:25.620000,SOFT,6.0,1.0,,,2.0,False,1
VER,33,Red Bull Racing,4.0,0 days 00:01:34.033000,94.033,0 days 00:00:30.121000,0 days 00:00:38.195000,0 days 00:00:25.717000,SOFT,6.0,1.0,,,3.0,False,1
RAI,7,Ferrari,4.0,0 days 00:01:34.025000,94.025,0 days 00:00:29.503000,0 days 00:00:38.936000,0 days 00:00:25.586000,SOFT,6.0,1.0,,,4.0,False,1
RIC,3,Red Bull Racing,4.0,0 days 00:01:34.024000,94.024,0 days 00:00:30.061000,0 days 00:00:38.248000,0 days 00:00:25.715000,SOFT,6.0,1.0,,,5.0,False,1
HUL,27,Renault,4.0,0 days 00:01:35.088000,95.088,0 days 00:00:30.435000,0 days 00:00:38.730000,0 days 00:00:25.923000,MEDIUM,3.0,1.0,,,6.0,False,1
LEC,16,Sauber,4.0,0 days 00:01:35.261000,95.261,0 days 00:00:30.139000,0 days 00:00:38.937000,0 days 00:00:26.185000,SOFT,8.0,1.0,,,7.0,False,1
OCO,31,Force India,4.0,0 days 00:01:35.405000,95.405,0 days 00:00:30.316000,0 days 00:00:38.939000,0 days 00:00:26.150000,SOFT,6.0,1.0,,,8.0,True,1
SAI,55,Renault,4.0,0 days 00:01:35.277000,95.277,0 days 00:00:30.074000,0 days 00:00:39.181000,0 days 00:00:26.022000,MEDIUM,3.0,1.0,,,9.0,True,1
MAG,20,Haas F1 Team,4.0,0 days 00:01:36.839000,96.839,0 days 00:00:30.407000,0 days 00:00:39.641000,0 days 00:00:26.791000,SOFT,6.0,1.0,,,10.0,False,1
ALO,14,McLaren,4.0,0 days 00:01:36.474000,96.474,0 days 00:00:30.018000,0 days 00:00:39.591000,0 days 00:00:26.865000,SOFT,3.0,1.0,,,11.0,False,1
GAS,10,Toro Rosso,4.0,0 days 00:01:36.109000,96.109,0 days 00:00:30.484000,0 days 00:00:39.121000,0 days 00:00:26.504000,SOFT,3.0,1.0,,,12.0,False,1
HAM,44,Mercedes,4.0,0 days 00:01:35.173000,95.173,0 days 00:00:30.137000,0 days 00:00:38.677000,0 days 00:00:26.359000,SOFT,7.0,1.0,,,13.0,True,1
GRO,8,Haas F1 Team,4.0,0 days 00:01:36.663000,96.663,0 days 00:00:30.548000,0 days 00:00:39.995000,0 days 00:00:26.120000,SOFT,6.0,1.0,,,14.0,False,1
ERI,9,Sauber,4.0,0 days 00:01:36.287000,96.287,0 days 00:00:30.381000,0 days 00:00:39.622000,0 days 00:00:26.284000,SOFT,3.0,1.0,,,15.0,True,1
VAN,2,McLaren,4.0,0 days 00:01:36.442000,96.442,0 days 00:00:30.681000,0 days 00:00:39.516000,0 days 00:00:26.245000,SOFT,3.0,1.0,,,16.0,True,1
SIR,35,Williams,4.0,0 days 00:01:36.589000,96.589,0 days 00:00:30.424000,0 days 00:00:39.679000,0 days 00:00:26.486000,SOFT,3.0,1.0,,,17.0,True,1
STR,18,Williams,4.0,0 days 00:01:36.917000,96.917,0 days 00:00:30.635000,0 days 00:00:39.685000,0 days 00:00:26.597000,MEDIUM,3.0,1.0,,,18.0,True,1
PER,11,Force India,4.0,0 days 00:01:36.063000,96.063,0 days 00:00:30.090000,0 days 00:00:39.316000,0 days 00:00:26.657000,SOFT,3.0,1.0,,,19.0,False,1
VET,5,Ferrari,5.0,0 days 00:01:32.991000,92.991,0 days 00:00:29.818000,0 days 00:00:37.829000,0 days 00:00:25.344000,SOFT,6.0,1.0,,,1.0,False,1
BOT,77,Mercedes,5.0,0 days 00:01:33.653000,93.653,0 days 00:00:30.038000,0 days 00:00:38.066000,0 days 00:00:25.549000,SOFT,7.0,1.0,,,2.0,False,1
VER,33,Red Bull Racing,5.0,0 days 00:01:34.094000,94.094,0 days 00:00:30.159000,0 days 00:00:38.162000,0 days 00:00:25.773000,SOFT,7.0,1.0,,,3.0,False,1
RAI,7,Ferrari,5.0,0 days 00:01:34.305000,94.305,0 days 00:00:29.589000,0 days 00:00:38.902000,0 days 00:00:25.814000,SOFT,7.0,1.0,,,4.0,False,1
RIC,3,Red Bull Racing,5.0,0 days 00:01:34.203000,94.203,0 days 00:00:30.102000,0 days 00:00:38.320000,0 days 00:00:25.781000,SOFT,7.0,1.0,,,5.0,False,1
HUL,27,Renault,5.0,0 days 00:01:35.303000,95.303,0 days 00:00:30.224000,0 days 00:00:38.894000,0 days 00:00:26.185000,MEDIUM,4.0,1.0,,,6.0,False,1
LEC,16,Sauber,5.0,0 days 00:01:35.679000,95.679,0 days 00:00:30.144000,0 days 00:00:39.219000,0 days 00:00:26.316000,SOFT,9.0,1.0,,,7.0,False,1
OCO,31,Force India,5.0,0 days 00:01:35.690000,95.69,0 days 00:00:30.321000,0 days 00:00:39.164000,0 days 00:00:26.205000,SOFT,7.0,1.0,,,8.0,False,1
SAI,55,Renault,5.0,0 days 00:01:36.028000,96.028,0 days 00:00:30.240000,0 days 00:00:39.536000,0 days 00:00:26.252000,MEDIUM,4.0,1.0,,,9.0,False,1
MAG,20,Haas F1 Team,5.0,0 days 00:01:35.830000,95.83,0 days 00:00:30.391000,0 days 00:00:39.261000,0 days 00:00:26.178000,SOFT,7.0,1.0,,,10.0,False,1
HAM,44,Mercedes,5.0,0 days 00:01:34.975000,94.975,0 days 00:00:29.981000,0 days 00:00:39.248000,0 days 00:00:25.746000,SOFT,8.0,1.0,,,11.0,True,1
ALO,14,McLaren,5.0,0 days 00:01:36.797000,96.797,0 days 00:00:30.232000,0 days 00:00:39.590000,0 days 00:00:26.975000,SOFT,4.0,1.0,,,12.0,False,1
GAS,10,Toro Rosso,5.0,0 days 00:01:36.975000,96.975,0 days 00:00:30.887000,0 days 00:00:39.663000,0 days 00:00:26.425000,SOFT,4.0,1.0,,,13.0,False,1
GRO,8,Haas F1 Team,5.0,0 days 00:01:36.167000,96.167,0 days 00:00:30.516000,0 days 00:00:39.426000,0 days 00:00:26.225000,SOFT,7.0,1.0,,,14.0,False,1
ERI,9,Sauber,5.0,0 days 00:01:36.315000,96.315,0 days 00:00:30.672000,0 days 00:00:39.337000,0 days 00:00:26.306000,SOFT,4.0,1.0,,,15.0,False,1
VAN,2,McLaren,5.0,0 days 00:01:36.567000,96.567,0 days 00:00:30.763000,0 days 00:00:39.499000,0 days 00:00:26.305000,SOFT,4.0,1.0,,,16.0,False,1
SIR,35,Williams,5.0,0 days 00:01:36.472000,96.472,0 days 00:00:30.374000,0 days 00:00:39.491000,0 days 00:00:26.607000,SOFT,4.0,1.0,,,17.0,True,1
PER,11,Force India,5.0,0 days 00:01:35.632000,95.632,0 days 00:00:30.029000,0 days 00:00:39.335000,0 days 00:00:26.268000,SOFT,4.0,1.0,,,18.0,False,1
STR,18,Williams,5.0,0 days 00:01:37.852000,97.852,0 days 00:00:30.659000,0 days 00:00:40.623000,0 days 00:00:26.570000,MEDIUM,4.0,1.0,,,19.0,False,1
