Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:41.458000,101.458,,0 days 00:00:40.330000,0 days 00:00:33.690000,MEDIUM,4.0,1.0,,,1.0,False,12
VER,33,Red Bull Racing,1.0,0 days 00:01:42.612000,102.612,,0 days 00:00:41.008000,0 days 00:00:33.498000,MEDIUM,4.0,1.0,,,2.0,False,12
PER,11,Red Bull Racing,1.0,0 days 00:01:44.121000,104.121,,0 days 00:00:41.606000,0 days 00:00:33.705000,MEDIUM,4.0,1.0,,,3.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:45.695000,105.695,,0 days 00:00:41.929000,0 days 00:00:34.287000,MEDIUM,4.0,1.0,,,4.0,False,12
RIC,3,McLaren,1.0,0 days 00:01:46.819000,106.819,,0 days 00:00:42.603000,0 days 00:00:34.434000,MEDIUM,4.0,1.0,,,5.0,False,12
SAI,55,Ferrari,1.0,0 days 00:01:47.574000,107.574,,0 days 00:00:42.404000,0 days 00:00:35.394000,SOFT,4.0,1.0,,,6.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:48.365000,108.365,,0 days 00:00:42.129000,0 days 00:00:36.198000,MEDIUM,4.0,1.0,,,7.0,False,12
TSU,22,AlphaTauri,1.0,0 days 00:01:48.808000,108.808,,0 days 00:00:42.295000,0 days 00:00:35.740000,SOFT,4.0,1.0,,,8.0,False,12
BOT,77,Mercedes,1.0,0 days 00:01:49.072000,109.072,,0 days 00:00:42.386000,0 days 00:00:35.654000,MEDIUM,4.0,1.0,,,9.0,False,12
GAS,10,AlphaTauri,1.0,0 days 00:01:49.796000,109.796,,0 days 00:00:42.295000,0 days 00:00:35.608000,MEDIUM,4.0,1.0,,,10.0,False,12
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:50.440000,110.44,,0 days 00:00:43.246000,0 days 00:00:35.444000,MEDIUM,1.0,1.0,,,11.0,False,12
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:51.046000,111.046,,0 days 00:00:43.304000,0 days 00:00:35.294000,MEDIUM,1.0,1.0,,,12.0,False,12
OCO,31,Alpine,1.0,0 days 00:01:51.703000,111.703,,0 days 00:00:43.905000,0 days 00:00:35.516000,MEDIUM,4.0,1.0,,,13.0,False,12
RUS,63,Williams,1.0,0 days 00:01:52.586000,112.586,,0 days 00:00:43.698000,0 days 00:00:35.940000,MEDIUM,1.0,1.0,,,14.0,False,12
