stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Mercedes,HARD,3.0,39.0,56.0,18,99.288,99.2,98.485
2,VER,Red Bull Racing,HARD,3.0,31.0,56.0,26,99.869,99.983,99.096
3,ALO,Alpine,MEDIUM,4.0,41.0,48.0,8,100.427,100.458,100.067
4,LEC,Ferrari,HARD,3.0,34.0,55.0,22,100.515,100.41,99.303
5,PER,Red Bull Racing,HARD,3.0,32.0,56.0,25,100.642,100.625,99.566
6,HAM,Mercedes,HARD,2.0,15.0,36.0,21,100.729,100.796,100.081
7,VER,Red Bull Racing,HARD,2.0,12.0,27.0,16,100.798,100.82,100.102
8,BOT,Mercedes,HARD,3.0,36.0,56.0,21,100.861,100.578,100.147
9,NOR,McLaren,HARD,3.0,32.0,56.0,25,101.005,100.948,100.228
10,RIC,McLaren,HARD,3.0,32.0,56.0,25,101.118,101.118,100.345
11,PER,Red Bull Racing,MEDIUM,2.0,14.0,29.0,14,101.165,101.093,100.287
12,VET,Aston Martin,HARD,3.0,40.0,55.0,16,101.216,101.16,100.481
13,SAI,Ferrari,HARD,3.0,31.0,56.0,26,101.246,101.107,100.377
14,BOT,Mercedes,HARD,2.0,17.0,33.0,16,101.287,101.162,100.626
15,LEC,Ferrari,HARD,2.0,14.0,31.0,17,101.353,101.164,100.933
16,VER,Red Bull Racing,MEDIUM,1.0,2.0,9.0,7,101.538,101.568,101.125
17,HAM,Mercedes,MEDIUM,1.0,1.0,11.0,10,101.59,101.652,101.071
18,ALO,Alpine,HARD,3.0,30.0,38.0,9,101.666,101.817,100.865
19,TSU,AlphaTauri,HARD,3.0,34.0,55.0,22,101.892,101.714,101.151
20,PER,Red Bull Racing,MEDIUM,1.0,2.0,11.0,10,101.904,102.044,101.373
21,SAI,Ferrari,HARD,2.0,13.0,28.0,15,101.931,101.943,101.468
22,RIC,McLaren,HARD,2.0,13.0,29.0,16,101.984,102.05,101.57
23,GIO,Alfa Romeo Racing,HARD,3.0,28.0,55.0,28,102.057,101.783,100.792
24,NOR,McLaren,HARD,2.0,12.0,29.0,17,102.12,102.0,101.4
25,STR,Aston Martin,HARD,3.0,36.0,55.0,20,102.159,101.89,101.189
26,RUS,Williams,HARD,3.0,33.0,55.0,23,102.262,102.011,101.12
27,RAI,Alfa Romeo Racing,HARD,3.0,33.0,55.0,22,102.632,101.78,101.34
28,VET,Aston Martin,MEDIUM,2.0,19.0,37.0,18,102.65,102.487,102.059
29,MSC,Haas F1 Team,MEDIUM,3.0,36.0,54.0,18,102.69,102.518,101.395
30,LEC,Ferrari,MEDIUM,1.0,2.0,11.0,10,102.73,102.817,102.056
31,RAI,Alfa Romeo Racing,MEDIUM,2.0,14.0,30.0,16,102.896,102.791,101.958
32,OCO,Alpine,MEDIUM,3.0,27.0,39.0,13,102.945,102.623,102.194
33,STR,Aston Martin,MEDIUM,2.0,20.0,33.0,13,103.021,102.927,102.164
34,RIC,McLaren,MEDIUM,1.0,2.0,10.0,8,103.084,103.148,102.696
35,TSU,AlphaTauri,HARD,2.0,11.0,31.0,20,103.09,103.021,102.046
36,LAT,Williams,HARD,3.0,27.0,55.0,28,103.175,102.797,101.818
37,SAI,Ferrari,SOFT,1.0,2.0,10.0,8,103.206,103.121,102.646
38,GAS,AlphaTauri,HARD,2.0,12.0,13.0,2,103.498,103.498,102.015
39,NOR,McLaren,MEDIUM,1.0,2.0,9.0,7,103.587,103.399,102.99
40,ALO,Alpine,HARD,2.0,9.0,26.0,18,103.607,103.352,102.851
41,BOT,Mercedes,MEDIUM,1.0,3.0,14.0,12,103.756,103.962,102.186
42,GIO,Alfa Romeo Racing,MEDIUM,2.0,10.0,25.0,15,103.766,103.507,103.096
43,RUS,Williams,HARD,2.0,11.0,30.0,19,103.939,103.845,102.649
44,MAZ,Haas F1 Team,MEDIUM,3.0,27.0,36.0,9,103.954,103.862,103.595
45,LAT,Williams,HARD,2.0,7.0,24.0,18,104.007,104.033,103.366
46,OCO,Alpine,HARD,2.0,5.0,24.0,20,104.02,104.032,103.225
47,TSU,AlphaTauri,SOFT,1.0,3.0,8.0,6,104.151,104.22,103.747
48,MAZ,Haas F1 Team,MEDIUM,4.0,39.0,54.0,15,104.21,103.372,102.886
49,VET,Aston Martin,MEDIUM,1.0,3.0,16.0,14,104.372,104.399,103.092
50,GAS,AlphaTauri,MEDIUM,1.0,2.0,9.0,8,104.382,104.193,103.167
51,RAI,Alfa Romeo Racing,MEDIUM,1.0,2.0,11.0,10,104.389,104.292,102.973
52,MSC,Haas F1 Team,HARD,2.0,13.0,33.0,20,104.427,104.201,103.505
53,GIO,Alfa Romeo Racing,MEDIUM,1.0,3.0,7.0,5,104.435,104.285,104.131
54,STR,Aston Martin,MEDIUM,1.0,2.0,17.0,15,104.439,104.27,103.513
55,RUS,Williams,MEDIUM,1.0,3.0,8.0,6,104.706,104.504,104.108
56,ALO,Alpine,MEDIUM,1.0,3.0,6.0,4,104.918,104.614,104.11
57,MSC,Haas F1 Team,MEDIUM,1.0,2.0,10.0,9,105.631,105.366,105.127
58,LAT,Williams,MEDIUM,1.0,3.0,4.0,2,105.91,105.91,105.602
59,MAZ,Haas F1 Team,HARD,2.0,3.0,23.0,21,106.011,105.956,103.702
